Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
131,156,GRK2,0,101,
3078,3764,KCNJ8,0,17,
6081,7431,VIM,0,391,
1160,1387,CREBBP,0,400,
3081,3767,KCNJ11,1,11,8.0
13069,51227,PIGP,0,6,
6160,7529,YWHAB,0,398,
274,335,APOA1,0,102,
277,338,APOB,0,69,
1687,2033,EP300,0,547,
5659,6927,HNF1A,1,81,107.0
2588,3172,HNF4A,1,106,125.0
3930,4846,NOS3,0,79,
18206,26092,TOR1AIP1,0,56,
6560,8202,NCOA3,0,134,
1314,1576,CYP3A4,0,23,
8356,287,ANK2,0,31,
8101,10060,ABCC9,1,6,7.0
936,1109,AKR1C4,0,7,
169,208,AKT2,1,129,871.0
7594,9487,PIGL,1,7,4.0
3232,3939,LDHA,0,167,
301,367,AR,0,301,
8881,10987,COPS5,0,828,
6165,7534,YWHAZ,0,662,
6580,6833,ABCC8,1,6,6.0
4663,5727,PTCH1,1,104,1132.0
5432,6667,SP1,0,441,
1588,1910,EDNRB,1,9,2380.0
4284,5277,PIGA,1,11,5.0
4288,5283,PIGH,0,7,
4128,5092,PCBD1,0,96,
706,842,CASP9,0,60,
1741,2099,ESR1,0,789,
719,857,CAV1,0,220,
7056,8818,DPM2,0,12,
210,259,AMBP,0,20,
8403,10413,YAP1,0,137,
1620,1956,EGFR,0,926,
13402,51604,PIGT,1,12,8004.0
5469,6714,SRC,0,525,
7265,9091,PIGQ,0,8,
16354,23411,SIRT1,0,261,
19048,5279,PIGC,0,8,
1259,1499,CTNNB1,0,395,
3446,4193,MDM2,0,470,
6904,8648,NCOA1,0,122,
1919,2308,FOXO1,0,76,
