Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1653,1994,ELAVL1,0,1866,
1875,2253,FGF8,1,4,12009.0
2126,2619,GAS1,1,5,28.0
2220,2735,GLI1,0,66,
2221,2736,GLI2,1,13,338.0
2222,2737,GLI3,0,29,
2500,3065,HDAC1,0,611,
3353,4087,SMAD2,0,394,
3354,4088,SMAD3,0,417,
3925,4838,NODAL,1,2,11657.0
4663,5727,PTCH1,1,104,88.0
5251,6469,SHH,1,11,1469.0
5273,6496,SIX3,1,8,13230.0
5710,6997,TDGF1,1,26,5472.0
5757,7050,TGIF1,1,30,1249.0
5920,28514,DLL1,1,17,35.0
6174,7545,ZIC1,0,62,
6175,7546,ZIC2,1,10,225.0
7028,8788,DLK1,0,70,
7151,8928,FOXH1,1,97,5355.0
12813,50937,CDON,1,7,16940.0
13856,84976,DISP1,1,2,17408.0
15509,55183,RIF1,0,160,
15991,55791,LRIF1,0,161,
16241,23291,FBXW11,0,403,
