Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
6147,7514,,0,1256,
16388,23450,,0,489,
16389,23451,,0,446,
4102,5062,,0,154,
18440,26471,,0,24,
6828,8554,,0,191,
2059,2534,,0,410,
4092,5049,,0,64,
4110,5071,,0,426,
6159,7528,,0,172,
16,21,,0,10,
5464,6709,,0,197,
6162,7531,,1,426,3151.0
6163,7532,,0,542,
20,25,,0,389,
2069,2547,,0,285,
4118,5079,,0,56,
6167,7536,,0,265,
4100,5058,,0,161,
16410,23476,,0,76,
4124,5087,,0,54,
4126,5090,,0,48,
4129,5093,,0,192,
34,39,,0,67,
10275,2294,,1,16,4195.0
6180,6720,,0,72,
16422,56257,,0,186,
16424,56259,,0,171,
8233,10212,,0,84,
18476,26524,,0,158,
10286,24144,,0,382,
16431,23499,,0,74,
4144,5110,,0,115,
4145,5111,,0,390,
51,58,,1,200,8939.0
52,59,,0,95,
53,60,,0,466,
14393,151648,,0,54,
4155,5127,,0,46,
16444,23512,,0,338,
61,72,,1,123,9040.0
8254,10236,,0,273,
8256,10238,,0,62,
16449,23517,,0,252,
2115,2597,,0,304,
16453,23521,,0,273,
16454,23522,,1,66,6778.0
14407,20595,,0,70,
8267,10250,,0,277,
3426,4171,,0,918,
8270,10253,,0,130,
7079,8844,,0,22,
6225,6732,,0,349,
2130,2623,,0,109,
13667,3198,,0,268,
2133,2626,,0,36,
4182,5155,,0,27,
8279,23556,,1,7,200.0
2136,2629,,1,52,6358.0
8548,10575,,0,188,
2138,2632,,1,30,349.0
8283,10269,,1,29,768.0
4188,5162,,0,67,
2405,2956,,0,87,
6160,7529,,0,398,
6843,8570,,0,99,
15279,54922,,0,22,
8296,10284,,0,149,
8298,10286,,0,234,
8299,337967,,0,188,
8300,337968,,0,162,
20589,3213,,0,3,
18543,387082,,0,80,
8552,10579,,0,28,
117,142,,0,286,
4215,5195,,0,74,
6164,7533,,0,343,
6267,7704,,0,166,
60,71,,0,187,
6165,7534,,0,662,
129,154,,0,276,
16263,23314,,0,36,
22,27,,0,52,
7574,9464,,0,19,
20161,29896,,0,144,
137,162,,0,93,
138,163,,0,127,
139,164,,0,62,
2937,3609,,0,463,
16530,23607,,0,118,
4245,5230,,0,102,
2073,2551,,0,39,
