Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
17921,58508,,0,48,
6147,7514,,0,1256,
20993,8519,,0,7,
2059,2534,,0,410,
6156,7525,,0,156,
527,637,,0,62,
6163,7532,,0,542,
20,25,,0,389,
20505,653361,,0,49,
5039,6217,,0,268,
3888,4794,,0,72,
8065,10014,,0,370,
4130,5094,,0,197,
2598,3183,,0,386,
7208,9020,,0,154,
2601,3187,,0,359,
13355,51547,,0,666,
16428,23495,,1,12,35.0
2606,3192,,0,691,
861,1017,,0,892,
48,54,,1,15,180.0
8968,11091,,0,226,
20530,30833,,0,31,
5048,6229,,0,240,
53,60,,0,466,
4409,5430,,0,345,
17463,25998,,0,76,
7225,9043,,0,47,
15931,55728,,0,22,
60,71,,0,187,
574,688,,0,62,
1600,5783,,0,39,
4162,5134,,0,38,
579,695,,0,123,
3142,3838,,0,225,
3143,3839,,0,122,
15945,22976,,0,266,
2338,2885,,0,1081,
16460,23528,,0,56,
3426,4171,,0,918,
590,708,,0,235,
79,100,,1,32,307.0
7249,9070,,0,96,
3666,4528,,0,44,
1107,1326,,0,74,
1620,1956,,0,926,
6741,8454,,0,763,
5207,6421,,0,234,
6080,7430,,0,176,
5952,7280,,0,125,
7267,9093,,0,92,
9828,51295,,0,112,
4966,6128,,0,408,
5243,203068,,0,361,
5233,6449,,0,207,
4371,5371,,0,237,
117,142,,0,286,
19063,93034,,0,28,
18040,25885,,0,192,
20749,10673,,0,49,
6267,7704,,0,166,
5247,6464,,0,277,
15489,3732,,0,40,
131,156,,0,101,
17541,57805,,0,121,
5835,7132,,0,219,
8327,10318,,0,124,
6792,8517,,0,465,
2701,3301,,0,175,
2703,3303,,0,353,
2705,3305,,0,163,
13217,51397,,0,15,
659,790,,0,131,
2708,3308,,0,366,
15509,55183,,0,160,
2710,3310,,0,81,
1687,2033,,0,547,
2712,3312,,0,600,
3225,3932,,0,256,
7836,9759,,0,203,
5277,6500,,0,251,
2718,3320,,0,900,
672,805,,0,174,
20129,29851,,1,7,12619.0
2722,3326,,0,543,
10915,80209,,0,12,
18085,25942,,0,254,
2219,2734,,0,31,
19628,126961,,0,117,
12974,51122,,0,26,
8881,10987,,0,828,
7858,9782,,0,313,
13939,150684,,0,63,
8375,10381,,0,121,
8376,10382,,0,103,
4795,5894,,0,209,
1653,1994,,0,1866,
705,841,,0,196,
707,843,,1,49,734.0
5828,7124,,0,142,
3782,4670,,0,400,
8391,10399,,0,286,
4299,5294,,0,39,
4300,5295,,0,307,
2594,3178,,0,701,
1741,2099,,0,789,
4968,6130,,0,334,
6867,8607,,0,279,
4822,5925,,0,257,
6359,7846,,0,399,
3802,4691,,0,438,
5855,7157,,0,1001,
6883,8626,,0,143,
1593,1917,,0,165,
2278,5929,,0,114,
2957,3631,,0,11,
1259,1499,,0,395,
5871,7174,,1,25,567.0
1576,5777,,0,123,
16115,55922,,0,40,
5365,6597,,0,269,
4855,5966,,0,389,
14072,3313,,0,264,
15610,55291,,0,77,
4859,5970,,0,419,
4860,5971,,0,109,
5885,7189,,0,552,
11008,80335,,0,58,
4865,5977,,0,72,
7426,9276,,0,70,
5893,7203,,0,241,
1153,1380,,1,13,6.0
3336,4067,,0,269,
2604,3190,,0,367,
781,930,,1,28,189.0
779,928,,0,39,
268,329,,0,142,
269,330,,0,87,
782,931,,1,23,4956.0
3885,4791,,1,194,2920.0
273,334,,0,45,
8467,10482,,0,1153,
7726,9641,,0,392,
3355,4089,,0,302,
7452,9314,,0,38,
3359,4093,,0,132,
288,353,,0,36,
1254,1493,,1,18,149.0
290,355,,1,121,365.0
291,356,,1,108,107.0
2341,2888,,0,25,
18728,26986,,0,504,
810,963,,0,22,
12935,51082,,0,58,
3884,4790,,1,277,249.0
301,367,,0,301,
3886,4792,,0,212,
3887,4793,,0,111,
17712,113457,,0,50,
821,975,,1,219,29.0
5432,6667,,0,441,
2361,2908,,0,242,
316,387,,0,185,
5949,7277,,0,215,
5950,7278,,0,76,
2101,2581,,1,12,9096.0
4416,5437,,0,98,
2881,3551,,0,224,
4420,5441,,0,96,
325,396,,0,100,
1350,1616,,0,218,
2888,3559,,0,29,
6986,8737,,0,100,
1591,1915,,0,613,
14157,347733,,0,95,
2382,2932,,0,362,
6991,8742,,1,10,9625.0
8723,10788,,0,45,
3927,4841,,0,193,
3745,4627,,0,343,
5469,6714,,0,525,
3422,4163,,0,306,
1765,2130,,0,698,
18784,92609,,0,89,
6498,8085,,1,44,307.0
8763,10849,,0,44,
5477,6722,,0,111,
3942,4860,,1,61,3928.0
1383,1654,,0,379,
1384,1655,,0,449,
21323,56953,,0,29,
5018,6191,,0,360,
4972,6135,,0,384,
4974,6137,,0,358,
8048,9994,,0,26,
16241,23291,,0,403,
2418,2969,,0,149,
3475,4233,,0,83,
6005,7341,,0,258,
7035,8795,,0,58,
4988,6156,,0,238,
19837,29110,,0,152,
2709,3309,,0,517,
3968,4893,,1,36,4.0
8768,10856,,0,367,
8067,10016,,0,121,
16022,23054,,0,102,
47,53,,0,43,
3467,4221,,0,73,
3981,4907,,0,79,
5010,6181,,0,193,
5523,6774,,0,292,
7572,9462,,0,43,
5525,6776,,0,106,
5016,6188,,0,395,
5017,6189,,0,395,
7013,8772,,0,87,
2461,3018,,0,59,
3628,4478,,0,148,
2976,3654,,0,155,
7073,8837,,0,65,
2466,3024,,0,173,
13220,51400,,0,94,
2981,3659,,0,58,
5981,7316,,0,1647,
19879,4869,,0,746,
6057,7403,,1,28,325.0
5546,22978,,0,61,
669,801,,0,524,
5043,6222,,0,306,
5044,6223,,0,235,
2997,3676,,0,529,
4534,5578,,0,395,
4536,5580,,1,234,568.0
13091,51251,,0,40,
20923,64332,,0,4,
1472,1778,,0,194,
6081,7431,,0,391,
4547,5591,,0,312,
7109,8878,,0,246,
4550,5594,,0,402,
673,808,,0,132,
10125,84172,,0,81,
129,154,,0,276,
4555,5599,,0,256,
972,1147,,0,219,
976,1152,,0,83,
7634,9532,,0,125,
10196,79155,,0,29,
6990,8741,,0,16,
6614,8290,,0,254,
5028,6202,,0,448,
6068,7415,,0,610,
5882,7186,,0,509,
4295,5290,,0,82,
8160,10128,,0,203,
6992,8743,,0,21,
5021,6194,,0,353,
5883,7187,,0,140,
2982,3660,,0,34,
2534,3105,,0,104,
2535,3106,,0,333,
13587,84617,,0,66,
3561,4343,,0,1178,
15991,55791,,0,161,
7165,8945,,0,353,
20976,64425,,0,60,
1522,1831,,0,37,
1523,1832,,0,114,
502,602,,0,52,
5033,6207,,0,350,
5034,6208,,0,263,
1022,1213,,0,355,
