Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
6151,7518,XRCC4,1,45,697.0
6153,7520,XRCC5,0,233,
11,16,AARS,0,55,
16402,23466,CBX6,0,61,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
14358,134492,NUDCD2,0,49,
8219,10198,MPHOSPH9,0,31,
4129,5093,PCBP1,0,192,
20514,391257,SUMO1P1,0,83,
16422,56257,MEPCE,0,186,
10286,24144,TFIP11,0,382,
4143,5108,PCM1,0,269,
4145,5111,PCNA,0,390,
4147,5116,PCNT,1,64,6606.0
2100,2580,GAK,0,86,
20536,26985,AP3M1,0,67,
16444,23512,SUZ12,0,338,
16454,23522,KAT6B,0,66,
2124,2617,GARS,0,99,
8271,10254,STAM2,0,74,
84,105,ADARB2,0,10,
7524,9400,RECQL5,0,54,
6236,171483,FAM9B,0,134,
8287,10273,STUB1,0,258,
8296,10284,SAP18,0,149,
3772,4659,PPP1R12A,0,102,
10349,79441,HAUS3,0,43,
10352,79444,BIRC7,0,50,
4982,6147,RPL23A,0,307,
8312,10300,KATNB1,1,18,2008.0
6164,7533,YWHAH,0,343,
16510,23584,VSIG2,0,28,
8213,10190,TXNDC9,0,70,
133,158,ADSL,0,66,
8327,10318,TNIP1,0,124,
136,161,AP2A2,0,64,
16530,23607,CD2AP,0,118,
16534,23612,PHLDA3,0,98,
8344,171024,SYNPO2,0,21,
16550,23632,CA14,0,44,
2222,2737,GLI3,1,29,106.0
10418,79583,TMEM231,0,31,
6326,7798,LUZP1,0,69,
185,224,ALDH3A2,0,106,
188,55655,NLRP2,0,36,
10431,79598,CEP97,0,58,
21537,163786,SASS6,0,70,
2249,2778,GNAS,0,98,
8395,10403,NDC80,0,94,
4305,5300,PIN1,0,309,
6355,7840,ALMS1,0,33,
14548,151963,MB21D2,0,18,
2272,2801,GOLGA2,0,455,
10472,79648,MCPH1,0,32,
8425,10436,EMG1,1,103,5657.0
6378,7874,USP7,0,313,
5501,6749,SSRP1,0,284,
10481,79657,RPAP3,0,77,
6526,8139,GAN,0,197,
8438,10452,TOMM40,0,117,
250,310,ANXA7,0,142,
4349,5347,PLK1,0,268,
8450,10464,PIBF1,0,145,
4371,5371,PML,0,237,
8468,10483,SEC23B,0,54,
2333,2876,GPX1,0,34,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
8484,10499,NCOA2,0,103,
301,367,AR,0,301,
4403,5424,POLD1,0,91,
317,388,RHOB,0,34,
14654,152185,SPICE1,0,157,
18753,27023,FOXB1,0,133,
10566,79753,SNIP1,0,98,
6484,8065,CUL5,0,482,
18783,27072,VPS41,0,26,
10640,79840,NHEJ1,0,12,
8547,10574,CCT7,0,189,
8548,10575,CCT4,0,188,
8549,10576,CCT2,0,217,
360,440,ASNS,1,82,11059.0
364,445,ASS1,0,92,
4463,5499,PPP1CA,0,356,
8565,10592,SMC2,0,84,
18806,27102,EIF2AK1,0,11,
4475,55831,EMC3,0,32,
4477,5515,PPP2CA,0,262,
4478,5516,PPP2CB,0,158,
389,472,ATM,0,218,
2441,2997,GYS1,0,68,
8587,10615,SPAG5,0,83,
8589,10617,STAMBP,1,67,1138.0
398,481,ATP1B1,0,78,
400,483,ATP1B3,0,102,
10647,79848,CSPP1,0,59,
2458,3014,H2AFX,0,307,
416,501,ALDH7A1,0,75,
419,100532731,COMMD3-BMI1,0,24,
2475,3035,HARS,0,120,
7243,9063,PIAS2,0,204,
435,525,ATP6V1B1,0,97,
4534,5578,PRKCA,0,395,
18871,27185,DISC1,0,209,
444,535,ATP6V0A1,0,58,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4553,5597,MAPK6,0,282,
6604,6840,SVIL,0,134,
18893,27229,TUBGCP4,1,96,10812.0
4559,5603,MAPK13,0,153,
18896,387680,WASHC2A,0,32,
8679,10733,PLK4,1,67,4790.0
19879,4869,NPM1,0,746,
20972,64421,DCLRE1C,0,34,
4597,5649,RELN,1,9,7934.0
10745,145508,CEP128,0,278,
6666,8350,HIST1H3A,0,309,
2571,3150,HMGN1,0,41,
531,641,BLM,0,100,
537,648,BMI1,0,399,
18973,27327,TNRC6A,0,61,
12830,80258,EFHC2,0,110,
8737,10807,ENTR1,0,56,
2594,3178,HNRNPA1,0,701,
2596,3181,HNRNPA2B1,0,333,
2405,2956,MSH6,0,87,
4651,5713,PSMD7,0,121,
2606,3192,HNRNPU,0,691,
561,672,BRCA1,0,609,
4660,5723,PSPH,0,23,
8758,10844,TUBGCP2,0,86,
6717,8425,LTBP4,1,18,123.0
6719,8428,STK24,0,84,
6733,8446,DUSP11,0,15,
4687,5757,PTMA,0,87,
6737,8450,CUL4B,0,382,
6738,8451,CUL4A,0,383,
6739,8452,CUL3,0,1228,
6740,8453,CUL2,0,507,
6741,8454,CUL1,0,763,
4694,5770,PTPN1,0,142,
4695,5771,PTPN2,0,39,
14941,54464,XRN1,0,113,
6752,8467,SMARCA5,0,215,
7953,9887,SMG7,0,27,
6761,8481,OFD1,0,274,
8814,10910,SUGT1,0,89,
10878,80153,EDC3,0,36,
10889,80173,IFT74,0,25,
2701,3301,DNAJA1,0,175,
2703,3303,HSPA1A,0,353,
10898,80184,CEP290,0,109,
2708,3308,HSPA4,0,366,
2712,3312,HSPA8,0,600,
6809,8535,CBX4,0,133,
15471,55142,HAUS2,0,99,
21148,64750,SMURF2,0,187,
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
453,545,ATR,1,134,18175.0
4770,5869,RAB5B,0,59,
12963,83878,USHBP1,0,232,
4780,5879,RAC1,0,269,
21165,64770,CCDC14,0,80,
8881,10987,COPS5,0,828,
8888,10994,ILVBL,0,42,
21184,64793,CEP85,0,41,
10945,80254,CEP63,0,132,
2755,3376,IARS,0,109,
722,860,RUNX2,1,63,11.0
4822,5925,RB1,0,257,
17112,100507739,,0,4,
735,875,CBS,0,81,
6162,7531,YWHAE,0,426,
9681,12534,,0,111,
1149,1376,CPT2,1,20,2617.0
752,898,CCNE1,0,83,
8945,11064,CNTRL,0,159,
13043,51199,NIN,0,118,
4222,5203,PFDN4,0,46,
4855,5966,REL,0,389,
760,908,CCT6A,0,190,
8954,11073,TOPBP1,0,64,
4864,5976,UPF1,0,240,
13061,83987,CCDC8,0,547,
4870,5982,RFC2,0,94,
19207,93323,HAUS8,0,59,
4872,5984,RFC4,0,96,
2825,200081,TXLNA,0,141,
4874,5987,TRIM27,0,464,
6923,8668,EIF3I,0,164,
2833,3482,IGF2R,0,44,
15126,54737,MPHOSPH8,0,61,
13080,18472,,0,35,
8987,11113,CIT,1,21,876.0
8988,11116,FGFR1OP,0,146,
17183,57332,CBX8,0,218,
800,66489,,0,248,
13099,51259,TMEM216,1,244,2.0
814,968,CD68,0,19,
13103,51265,CDKL3,0,32,
9009,11140,CDC37,0,311,
4916,6045,RNF2,0,756,
15158,54785,BORCS6,0,82,
9015,11146,GLMN,0,35,
11066,26286,ARFGAP3,0,19,
827,983,CDK1,0,415,
6165,7534,YWHAZ,0,662,
4925,6059,ABCE1,0,243,
6977,8726,EED,0,483,
834,990,CDC6,0,58,
15171,54801,HAUS6,0,55,
15177,54808,DYM,1,6,28.0
17237,57414,RHBDD2,0,7,
4956,6117,RPA1,0,494,
861,1017,CDK2,0,892,
4958,6119,RPA3,0,399,
863,1019,CDK4,0,203,
865,1021,CDK6,1,160,178.0
866,1022,CDK7,0,138,
9060,11196,SEC23IP,0,43,
15205,54839,LRRC49,0,24,
870,1026,CDKN1A,0,312,
4967,6129,RPL7,0,365,
9064,11200,CHEK2,0,113,
873,1029,CDKN2A,0,183,
875,1031,CDKN2C,0,48,
4972,6135,RPL11,0,384,
4974,6137,RPL13,0,358,
9071,11212,PLPBP,0,63,
4980,6144,RPL21,0,300,
21366,65108,MARCKSL1,0,38,
15224,54862,CC2D1A,0,34,
4987,6155,RPL27,0,231,
9086,11231,SEC63,0,32,
13183,84126,ATRIP,0,44,
21378,65125,WNK1,0,217,
902,1062,CENPE,1,41,1442.0
15247,54888,NSUN2,1,72,4233.0
5016,6188,RPS3,0,395,
5017,6189,RPS3A,0,395,
15261,54903,MKS1,1,64,10429.0
5028,6202,RPS8,0,448,
9125,11277,TREX1,0,20,
934,1107,CHD3,0,190,
935,1108,CHD4,0,153,
15273,54915,YTHDF1,0,62,
17323,57520,HECW2,0,291,
9132,11284,PNKP,0,89,
5039,6217,RPS16,0,268,
2997,3676,ITGA4,0,529,
17334,57534,MIB1,0,69,
951,66661,,0,208,
19384,159195,USP54,0,110,
5052,6233,RPS27A,0,304,
15293,153241,CEP120,0,93,
17343,57545,CC2D2A,0,35,
5060,6241,RRM2,0,57,
7109,8878,SQSTM1,0,246,
7110,8879,SGPL1,0,35,
17364,57568,SIPA1L2,0,19,
