Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
6147,7514,XPO1,0,1256,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
6160,7529,YWHAB,0,398,
7698,9611,NCOR1,0,179,
7699,9612,NCOR2,0,136,
20,25,ABL1,0,389,
4526,5568,PRKACG,0,158,
6166,7535,ZAP70,0,71,
3101,3791,KDR,0,66,
546,657,BMPR1A,0,49,
4644,5705,PSMC5,0,202,
1576,5777,PTPN6,0,123,
1581,1901,S1PR1,0,15,
4664,5728,PTEN,0,246,
6720,8431,NR0B2,0,65,
18513,26580,BSCL2,1,58,6978.0
1620,1956,EGFR,0,926,
4694,5770,PTPN1,0,142,
4183,5156,PDGFRA,0,65,
4185,5159,PDGFRB,1,111,21136.0
4704,5781,PTPN11,0,175,
7931,9862,MED24,0,87,
6465,8031,NCOA4,0,31,
5236,6452,SH3BP2,1,34,16813.0
3704,4582,MUC1,0,43,
131,156,GRK2,0,101,
22,27,ABL2,0,52,
1160,1387,CREBBP,0,400,
3729,4609,MYC,0,583,
16022,23054,NCOA6,0,102,
1687,2033,EP300,0,547,
2718,3320,HSP90AA1,0,900,
8134,10100,TSPAN2,0,11,
8881,10987,COPS5,0,828,
1718,2064,ERBB2,0,201,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1741,2099,ESR1,0,789,
719,857,CAV1,1,220,187.0
5329,22938,SNW1,0,291,
4818,5921,RASA1,0,97,
723,861,RUNX1,0,102,
4822,5925,RB1,0,257,
8484,10499,NCOA2,0,103,
16607,23710,GABARAPL1,0,118,
4305,5300,PIN1,0,309,
1259,1499,CTNNB1,0,395,
5074,6258,RXRG,0,36,
3311,4040,LRP6,0,42,
4339,5335,PLCG1,0,279,
14068,85409,NKD2,0,19,
8437,10451,VAV3,0,24,
5367,6599,SMARCC1,0,203,
6904,8648,NCOA1,0,122,
5369,6602,SMARCD1,0,205,
4859,5970,RELA,0,419,
5372,6605,SMARCE1,0,168,
16641,23764,MAFF,0,38,
3844,4734,NEDD4,0,317,
7430,9282,MED14,0,90,
4371,5371,PML,0,237,
2837,3486,IGFBP3,0,33,
729,867,CBL,0,276,
3353,4087,SMAD2,0,394,
3354,4088,SMAD3,0,417,
20251,30011,SH3KBP1,0,292,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
2339,2886,GRB7,0,55,
2340,2887,GRB10,0,62,
3884,4790,NFKB1,0,277,
2361,2908,NR3C1,0,242,
6972,8721,EDF1,0,34,
2881,3551,IKBKB,0,224,
4426,5449,POU1F1,0,24,
18764,27040,LAT,0,58,
8528,10555,AGPAT2,1,11,17327.0
5972,7305,TYROBP,1,18,539.0
4442,5468,PPARG,1,167,89.0
4443,5469,MED1,0,124,
5469,6714,SRC,0,525,
3937,4854,NOTCH3,1,57,6441.0
356,65970,,0,129,
18236,26137,ZBTB20,1,15,3326.0
5994,7329,UBE2I,0,502,
4460,5495,PPM1B,0,61,
4463,5499,PPP1CA,0,356,
3446,4193,MDM2,0,470,
8055,10002,NR2E3,0,30,
891,1050,CEBPA,0,132,
4477,5515,PPP2CA,0,262,
7552,9440,MED17,0,90,
7045,8805,TRIM24,0,82,
1927,2316,FLNA,0,359,
8586,10614,HEXIM1,0,64,
20368,54209,TREM2,1,1,126.0
5521,6772,STAT1,0,225,
3986,4914,NTRK1,0,1965,
5523,6774,STAT3,0,292,
5525,6776,STAT5A,0,106,
6560,8202,NCOA3,0,134,
6561,8204,NRIP1,0,69,
1957,2353,FOS,1,259,315.0
4521,5563,PRKAA2,0,171,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
6062,7409,VAV1,0,91,
6063,7410,VAV2,0,82,
20917,64324,NSD1,0,41,
4534,5578,PRKCA,0,395,
6072,7421,VDR,1,127,71.0
5368,6601,SMARCC2,0,188,
5365,6597,SMARCA4,0,269,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4428,5451,POU2F1,0,107,
4555,5599,MAPK8,0,256,
4557,5601,MAPK9,0,204,
5072,6256,RXRA,0,156,
5073,6257,RXRB,0,82,
5586,6850,SYK,0,140,
7500,9372,ZFYVE9,0,52,
474,573,BAG1,0,82,
4575,5621,PRNP,0,90,
16354,23411,SIRT1,0,261,
3043,3725,JUN,0,408,
13284,51474,LIMA1,0,202,
3045,3727,JUND,0,54,
3801,4690,NCK1,0,267,
1004,1191,CLU,0,123,
16367,23426,GRIP1,0,61,
