Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
20,25,ABL1,0,389,
117,142,PARP1,0,286,
148,177,AGER,1,14,49.0
161,196,AHR,0,49,
168,207,AKT1,0,378,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
277,338,APOB,0,69,
284,348,APOE,0,70,
287,351,APP,0,2132,
301,367,AR,0,301,
334,405,ARNT,0,60,
338,409,ARRB2,0,366,
516,624,BDKRB2,0,22,
534,644,BLVRA,0,22,
561,672,BRCA1,0,609,
574,688,KLF5,0,62,
669,801,CALM1,0,524,
685,821,CANX,0,208,
700,836,CASP3,0,183,
719,857,CAV1,0,220,
827,983,CDK1,0,415,
861,1017,CDK2,0,892,
892,1051,CEBPB,0,123,
972,1147,CHUK,0,219,
1066,1281,COL3A1,1,18,3225.0
1136,1363,CPE,0,25,
1158,1385,CREB1,0,198,
1159,1386,ATF2,0,247,
1160,1387,CREBBP,0,400,
1170,1398,CRK,0,377,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1259,1499,CTNNB1,0,395,
1273,1514,CTSL,0,45,
1328,1593,CYP27A1,0,9,
1384,1655,DDX5,0,449,
1428,1728,NQO1,1,30,1842.0
1546,1856,DVL2,0,141,
1576,5777,PTPN6,0,123,
1620,1956,EGFR,0,926,
1653,1994,ELAVL1,0,1866,
1656,1997,ELF1,0,19,
1687,2033,EP300,0,547,
1711,2057,EPOR,0,50,
1741,2099,ESR1,0,789,
1742,2100,ESR2,0,140,
1765,2130,EWSR1,0,698,
1785,2152,F3,0,25,
1830,2200,FBN1,1,24,245.0
1943,2335,FN1,0,792,
2145,2641,GCG,1,10,4621.0
2149,2645,GCK,1,29,14712.0
2171,2670,GFAP,0,110,
2174,2673,GFPT1,0,79,
2193,2697,GJA1,0,47,
2333,2876,GPX1,1,34,8700.0
2338,2885,GRB2,0,1081,
2340,2887,GRB10,0,62,
2355,2902,GRIN1,0,67,
2382,2932,GSK3B,0,362,
2499,3064,HTT,0,205,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
2567,3146,HMGB1,0,114,
2577,3159,HMGA1,1,105,7856.0
2599,3184,HNRNPD,0,342,
2703,3303,HSPA1A,0,353,
2708,3308,HSPA4,0,366,
2714,3315,HSPB1,0,435,
2718,3320,HSP90AA1,0,900,
2721,3324,HSP90AA2P,0,86,
2722,3326,HSP90AB1,0,543,
2782,3416,IDE,0,48,
2831,3480,IGF1R,0,93,
2881,3551,IKBKB,0,224,
2888,3559,IL2RA,0,29,
2956,3630,INS,1,35,718.0
2962,3636,INPPL1,0,122,
2967,3643,INSR,1,128,19414.0
2973,3651,PDX1,0,24,
2989,3667,IRS1,0,122,
3035,3716,JAK1,0,116,
3036,3717,JAK2,0,136,
3037,3718,JAK3,0,94,
3043,3725,JUN,0,408,
3123,3815,KIT,0,75,
3174,3875,KRT18,0,143,
3243,3953,LEPR,1,26,246.0
3353,4087,SMAD2,0,394,
3460,4212,MEIS2,0,51,
3471,4225,MEP1B,0,24,
3561,4343,MOV10,0,1178,
3729,4609,MYC,0,583,
3745,4627,MYH9,0,343,
3767,4653,MYOC,0,46,
3768,4654,MYOD1,0,114,
3801,4690,NCK1,0,267,
3802,4691,NCL,0,438,
3878,4780,NFE2L2,1,82,123.0
3884,4790,NFKB1,0,277,
3893,4800,NFYA,0,79,
3928,4842,NOS1,0,55,
3930,4846,NOS3,1,79,10952.0
3986,4914,NTRK1,0,1965,
4083,5036,PA2G4,0,123,
4181,5154,PDGFA,0,24,
4182,5155,PDGFB,0,27,
4300,5295,PIK3R1,0,307,
4305,5300,PIN1,0,309,
4339,5335,PLCG1,0,279,
4428,5451,POU2F1,0,107,
4442,5468,PPARG,0,167,
4485,5524,PTPA,0,67,
4520,5562,PRKAA1,0,181,
4521,5563,PRKAA2,0,171,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,1,202,700.0
4536,5580,PRKCD,0,234,
4537,5581,PRKCE,0,175,
4538,5582,PRKCG,0,155,
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
4544,5588,PRKCQ,0,138,
4546,5590,PRKCZ,0,229,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4553,5597,MAPK6,0,282,
4555,5599,MAPK8,0,256,
4557,5601,MAPK9,0,204,
4602,5654,HTRA1,0,22,
4609,5663,PSEN1,0,137,
4644,5705,PSMC5,0,202,
4677,5743,PTGS2,1,47,1352.0
4694,5770,PTPN1,0,142,
4704,5781,PTPN11,0,175,
4705,5782,PTPN12,0,78,
4711,5788,PTPRC,0,84,
4715,5792,PTPRF,0,53,
4718,5795,PTPRJ,0,54,
4795,5894,RAF1,0,209,
4812,5914,RARA,0,145,
4822,5925,RB1,0,257,
4918,6047,RNF4,0,78,
5072,6256,RXRA,0,156,
5247,6464,SHC1,0,277,
5269,6492,SIM1,1,4,1192.0
5365,6597,SMARCA4,0,269,
5407,6642,SNX1,0,72,
5408,6643,SNX2,0,83,
5412,6647,SOD1,0,199,
5432,6667,SP1,1,441,6908.0
5464,6709,SPTAN1,0,197,
5469,6714,SRC,0,525,
5477,6722,SRF,0,111,
5487,6733,SRPK2,0,460,
5523,6774,STAT3,0,292,
5713,7003,TEAD1,0,32,
5723,7013,TERF1,0,323,
