Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,A2M,0,105
20,25,ABL1,0,389
34,39,ACAT2,0,67
51,58,ACTA1,0,200
129,154,ADRB2,0,276
168,207,AKT1,0,378
169,208,AKT2,0,129
174,213,ALB,0,200
184,223,ALDH9A1,0,58
246,306,ANXA3,1,15
251,311,ANXA11,0,52
263,324,APC,0,301
264,325,APCS,0,20
268,329,BIRC2,0,142
269,330,BIRC3,0,87
274,335,APOA1,0,102
287,351,APP,0,2132
291,356,FASLG,1,108
316,387,RHOA,0,185
325,396,ARHGDIA,0,100
418,506,ATP5F1B,0,158
425,513,ATP5F1D,0,41
427,515,ATP5PB,0,100
481,580,BARD1,0,282
498,598,BCL2L1,0,112
519,629,CFB,1,13
527,637,BID,0,62
529,639,PRDM1,1,29
530,640,BLK,1,77
561,672,BRCA1,0,609
587,705,BYSL,0,178
593,712,C1QA,1,30
598,717,C2,1,8
599,718,C3,0,49
601,720,C4A,1,23
602,721,C4B,0,8
680,816,CAMK2B,0,90
705,841,CASP8,0,196
719,857,CAV1,0,220
723,861,RUNX1,0,102
729,867,CBL,0,276
751,896,CCND3,0,60
768,916,CD3E,0,38
771,919,CD247,0,47
777,925,CD8A,0,37
782,931,MS4A1,0,23
788,941,CD80,1,7
807,960,CD44,0,100
810,963,CD53,0,22
821,975,CD81,0,219
870,1026,CDKN1A,0,312
871,1027,CDKN1B,1,106
891,1050,CEBPA,0,132
892,1051,CEBPB,0,123
972,1147,CHUK,0,219
985,1163,CKS1B,0,81
1004,1191,CLU,1,123
1007,1195,CLK1,0,178
1151,1378,CR1,0,11
1153,1380,CR2,1,13
1159,1386,ATF2,0,247
1160,1387,CREBBP,0,400
1162,1389,CREBL2,1,4
1170,1398,CRK,0,377
1173,1401,CRP,1,28
1197,1432,MAPK14,0,329
1210,1445,CSK,1,87
1223,1459,CSNK2A2,0,341
1224,1460,CSNK2B,0,305
1330,1595,CYP51A1,0,48
1350,1616,DAXX,0,218
1371,1642,DDB1,0,382
1385,1656,DDX6,0,134
1467,1773,DNASE1,1,4
1470,1776,DNASE1L3,1,2
1573,1892,ECHS1,0,98
1591,1915,EEF1A1,0,613
1620,1956,EGFR,0,926
1626,1962,EHHADH,0,113
1653,1994,ELAVL1,0,1866
1656,1997,ELF1,1,19
1687,2033,EP300,0,547
1718,2064,ERBB2,0,201
1719,2065,ERBB3,0,87
1751,2113,ETS1,1,127
1838,2208,FCER2,0,10
1839,2209,FCGR1A,0,17
1840,2212,FCGR2A,1,36
1841,2213,FCGR2B,1,24
1842,2214,FCGR3A,1,19
1889,2268,FGR,0,44
1894,2274,FHL2,0,187
1943,2335,FN1,0,792
1957,2353,FOS,0,259
2013,55024,BANK1,1,5
2059,2534,FYN,0,410
2069,2547,XRCC6,0,285
2132,2625,GATA3,0,42
2338,2885,GRB2,0,1081
2361,2908,NR3C1,0,242
