Node ID,Protein ID,Protein Name,Disease Node,Degree
68,88,ACTN2,0,105
128,153,ADRB1,0,21
174,213,ALB,0,200
263,324,APC,0,301
287,351,APP,0,2132
338,409,ARRB2,0,366
459,551,AVP,0,13
460,552,AVPR1A,1,3
476,575,ADGRB1,0,22
518,627,BDNF,1,22
669,801,CALM1,0,524
679,815,CAMK2A,0,167
681,817,CAMK2D,0,86
685,821,CANX,0,208
687,823,CAPN1,0,110
779,928,CD9,0,39
915,1080,CFTR,0,324
977,1153,CIRBP,1,199
1158,1385,CREB1,0,198
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1249,1487,CTBP1,0,171
1259,1499,CTNNB1,0,395
1334,1600,DAB1,0,81
1383,1654,DDX3X,0,379
1422,1718,DHCR24,1,20
1434,1734,DIO2,1,16
1435,1735,DIO3,1,6
1439,1739,DLG1,0,96
1440,1740,DLG2,0,58
1441,1741,DLG3,0,86
1445,1745,DLX1,1,2
1497,1804,DPP6,1,5
1499,1806,DPYD,1,15
1591,1915,EEF1A1,0,613
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1687,2033,EP300,0,547
1741,2099,ESR1,0,789
1765,2130,EWSR1,0,698
1816,2185,PTK2B,0,92
1927,2316,FLNA,0,359
1943,2335,FN1,0,792
2031,2495,FTH1,0,65
2059,2534,FYN,0,410
2075,2554,GABRA1,0,14
2083,2562,GABRB3,1,18
2130,2623,GATA1,0,109
2133,2626,GATA4,0,36
2242,2770,GNAI1,0,107
2243,2771,GNAI2,0,209
2245,2773,GNAI3,0,114
2272,2801,GOLGA2,0,455
2327,2869,GRK5,0,183
2331,2874,GPS2,0,101
2338,2885,GRB2,0,1081
2355,2902,GRIN1,0,67
2357,2904,GRIN2B,1,56
2418,2969,GTF2I,1,149
2500,3065,HDAC1,0,611
2501,3066,HDAC2,0,387
2512,3077,HFE,1,8
2594,3178,HNRNPA1,0,701
2604,3190,HNRNPK,0,367
2650,3240,HP,0,31
2709,3309,HSPA5,0,517
3010,3690,ITGB3,1,70
3039,3720,JARID2,1,20
3051,3736,KCNA1,0,21
3052,3737,KCNA2,0,25
3065,3751,KCND2,0,17
