Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6145,7511,XPNPEP1,0,71,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6150,7517,XRCC3,0,143,
5183,6389,SDHA,1,94,104.0
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6160,7529,YWHAB,0,398,
17,22,ABCB7,1,25,3707.0
6162,7531,YWHAE,0,426,
14339,20479,,0,58,
20,25,ABL1,0,389,
18453,124801,LSM12,0,28,
8218,10197,PSME3,0,195,
4128,5092,PCBD1,0,96,
33,38,ACAT1,0,80,
2115,2597,GAPDH,0,304,
6180,6720,SREBF1,0,72,
18469,26517,TIMM13,0,72,
17073,57159,TRIM54,0,206,
8232,10211,FLOT1,0,121,
6492,8078,USP5,0,79,
4140,5105,PCK1,0,98,
45,51,ACOX1,1,51,9754.0
10286,24144,TFIP11,0,382,
5469,6714,SRC,0,525,
4145,5111,PCNA,0,390,
16435,23503,ZFYVE26,1,37,21298.0
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
4150,5119,CHMP1A,0,54,
14394,118881,COMTD1,0,69,
19807,29078,NDUFAF4,1,14,183.0
16444,23512,SUZ12,0,338,
2109,2590,GALNT2,0,27,
8254,10236,HNRNPR,0,273,
8256,10238,DCAF7,0,62,
65,81,ACTN4,0,153,
16028,55829,SELENOS,0,25,
67,87,ACTN1,0,164,
20377,226977,,0,28,
16453,23521,RPL13A,0,273,
7379,9218,VAPA,0,224,
6215,7597,ZBTB25,0,58,
4583,5631,PRPS1,0,59,
14410,53371,NUP54,0,63,
10315,374291,NDUFS7,0,75,
20227,29979,UBQLN1,0,283,
15551,55226,NAT10,0,156,
8271,10254,STAM2,0,74,
18513,26580,BSCL2,1,58,1242.0
6499,8086,AAAS,1,25,5080.0
8277,10262,SF3B4,0,248,
2136,2629,GBA,0,52,
16473,23542,MAPK8IP2,0,94,
4186,5160,PDHA1,0,58,
16097,23136,EPB41L3,0,103,
4189,5163,PDK1,0,52,
5254,6472,SHMT2,0,455,
8287,10273,STUB1,0,258,
18448,9875,URB1,0,28,
8290,10277,UBE4B,0,79,
2147,2643,GCH1,1,41,1447.0
8293,10280,SIGMAR1,1,10,6653.0
4198,5173,PDYN,1,10,17.0
8296,10284,SAP18,0,149,
6252,105988,,0,26,
8301,10289,EIF1B,0,171,
16494,56334,,0,116,
18543,387082,SUMO4,0,80,
1384,1655,DDX5,0,449,
6163,7532,YWHAG,0,542,
2165,2664,GDI1,0,76,
10360,67857,,0,33,
18452,157567,ANKRD46,0,22,
6269,7706,TRIM25,0,91,
4223,5204,PFDN5,0,185,
129,154,ADRB2,0,276,
6278,171568,POLR3H,0,22,
4801,5901,RAN,0,253,
18796,27089,UQCRQ,0,134,
4235,5216,PFN1,0,81,
2596,3181,HNRNPA2B1,0,333,
482,581,BAX,0,86,
8347,10342,TFG,1,175,1321.0
16541,23621,BACE1,0,32,
7877,9802,DAZAP2,0,195,
4256,5245,PHB,0,356,
6043,7386,UQCRFS1,0,132,
4259,5250,SLC25A3,0,311,
3782,4670,HNRNPM,0,400,
166,204,AK2,0,51,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
16554,23636,NUP62,0,140,
12999,51150,SDF4,0,82,
174,213,ALB,0,200,
14511,20826,,0,46,
178,217,ALDH2,0,80,
8372,10376,TUBA1B,0,125,
8377,10383,TUBB4B,0,154,
187,226,ALDOA,0,141,
190,230,ALDOC,0,94,
8383,10390,CEPT1,0,29,
195,238,ALK,0,98,
8389,10397,NDRG1,0,110,
8391,10399,RACK1,0,286,
6344,269966,,0,57,
2598,3183,HNRNPC,0,386,
4300,5295,PIK3R1,0,307,
2253,2782,GNB1,0,105,
2254,2783,GNB2,0,119,
4644,5705,PSMC5,0,202,
4305,5300,PIN1,0,309,
213,267,AMFR,0,113,
7908,9836,LCMT2,0,11,
6359,7846,TUBA1A,0,399,
8409,10419,PRMT5,0,360,
719,857,CAV1,1,220,1410.0
6364,7852,CXCR4,0,51,
8415,10425,ARIH2,0,75,
2272,2801,GOLGA2,0,455,
4321,5317,PKP1,0,34,
2276,2805,GOT1,0,80,
2277,2806,GOT2,0,45,
3833,4722,NDUFS3,1,106,35.0
6378,7874,USP7,0,313,
6380,7879,RAB7A,0,182,
4333,5329,PLAUR,0,113,
19837,29110,TBK1,0,152,
15509,55183,RIF1,0,160,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
2361,2908,NR3C1,0,242,
6526,8139,GAN,0,197,
8438,10452,TOMM40,0,117,
4343,5339,PLEC,0,105,
250,310,ANXA7,0,142,
251,311,ANXA11,0,52,
4349,5347,PLK1,0,268,
6399,7915,ALDH5A1,0,55,
5464,6709,SPTAN1,0,197,
1067,1282,COL4A1,1,37,182.0
4356,5354,PLP1,1,35,15883.0
261,322,APBB1,0,95,
16647,23770,FKBP8,0,104,
4361,5359,PLSCR1,0,130,
8459,10474,TADA3,0,80,
8462,10477,UBE2E3,0,117,
14894,54386,TERF2IP,0,162,
274,335,APOA1,0,102,
8467,10482,NXF1,0,1153,
16660,23787,MTCH1,0,51,
16661,23788,MTCH2,0,60,
20759,64064,OXCT2,0,32,
16308,23363,OBSL1,0,619,
284,348,APOE,0,70,
8477,10492,SYNCRIP,0,459,
10526,112476,PRRT2,0,10,
287,351,APP,0,2132,
4384,5394,EXOSC10,0,78,
10529,79711,IPO4,0,121,
290,355,FAS,0,121,
21211,64837,KLC2,0,74,
6436,7979,SEM1,0,136,
8875,10980,COPS6,0,321,
3283,4000,LMNA,0,258,
20778,64091,POPDC2,0,21,
8492,10513,APPBP2,0,156,
301,367,AR,0,301,
3805,4694,NDUFA1,1,60,13271.0
3921,4833,NME4,0,40,
306,373,TRIM23,0,265,
8500,10521,DDX17,0,290,
18741,27005,USP21,0,83,
8503,10524,KAT5,0,265,
8505,10526,IPO8,0,96,
