Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,,0,105
53,60,,0,466
65,81,,0,153
109,133,,1,10
287,351,,0,2132
364,445,,0,92
403,488,,0,84
669,801,,0,524
711,847,,1,66
719,857,,0,220
741,885,,1,7
1004,1191,,0,123
1294,1543,,0,92
1295,1544,,0,30
1296,1545,,0,31
1301,1557,,0,29
1312,1572,,0,28
1330,1595,,0,48
1339,1605,,0,53
1615,1950,,1,24
1620,1956,,0,926
1622,1958,,0,57
1653,1994,,0,1866
1661,2002,,0,63
1667,2010,,0,225
1687,2033,,0,547
1710,2056,,1,9
1718,2064,,0,201
1719,2065,,0,87
1741,2099,,0,789
2059,2534,,0,410
2338,2885,,0,1081
2519,3084,,1,96
2599,3184,,0,342
2708,3308,,0,366
2714,3315,,0,435
2718,3320,,0,900
2722,3326,,0,543
2724,3329,,0,379
2754,3375,,1,9
2883,3553,,1,25
3008,3688,,0,150
3242,3952,,1,12
3336,4067,,0,269
3539,4318,,1,39
3928,4842,,0,55
3929,4843,,1,155
3930,4846,,1,79
3986,4914,,0,1965
3995,4924,,0,33
4521,5563,,0,171
4551,5595,,0,349
4604,5657,,0,17
4644,5705,,0,202
4666,5730,,0,36
4674,5740,,0,9
4676,5742,,1,24
4677,5743,,1,47
4745,5830,,0,100
4780,5879,,0,269
5043,6222,,0,306
5395,6628,,0,317
5400,6634,,0,221
5432,6667,,0,441
5516,6767,,0,66
5649,6916,,0,8
5764,7057,,0,54
5828,7124,,1,142
5999,7334,,0,166
6068,7415,,0,610
6073,7422,,1,38
6076,7425,,1,6
6094,7448,,0,99
7066,8829,,0,41
7638,9536,,0,14
8280,10266,,0,10
8867,10971,,0,464
9131,11283,,0,29
10869,80142,,0,19
10919,80213,,0,16
11075,1588,,0,30
13511,51738,,1,12
15413,55072,,0,62
18958,27306,,0,15
19290,59272,,0,12
20226,29978,,0,310
