Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
53,60,ACTB,0,466,
117,142,PARP1,0,286,
147,176,ACAN,1,17,150.0
168,207,AKT1,0,378,
256,317,APAF1,0,26,
287,351,APP,0,2132,
474,573,BAG1,0,82,
729,867,CBL,0,276,
827,983,CDK1,0,415,
832,988,CDC5L,0,328,
861,1017,CDK2,0,892,
862,1018,CDK3,0,68,
870,1026,CDKN1A,1,312,2664.0
915,1080,CFTR,0,324,
1063,1278,COL1A2,0,37,
1066,1281,COL3A1,1,18,1124.0
1072,1287,COL4A5,0,35,
1221,1457,CSNK2A1,0,615,
1267,1508,CTSB,0,53,
1365,1634,DCN,1,37,123.0
1620,1956,EGFR,0,926,
1665,2006,ELN,1,25,533.0
1741,2099,ESR1,0,789,
1822,2192,FBLN1,0,75,
1829,2199,FBLN2,0,34,
1830,2200,FBN1,0,24,
1883,2261,FGFR3,0,58,
1943,2335,FN1,0,792,
2023,2483,FRG1,1,89,20270.0
2382,2932,GSK3B,0,362,
2445,3001,GZMA,0,22,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
2596,3181,HNRNPA2B1,0,333,
2604,3190,HNRNPK,0,367,
2704,3304,HSPA1B,1,91,396.0
2708,3308,HSPA4,1,366,327.0
2709,3309,HSPA5,0,517,
2712,3312,HSPA8,0,600,
2718,3320,HSP90AA1,0,900,
2722,3326,HSP90AB1,0,543,
2997,3676,ITGA4,0,529,
3330,4060,LUM,1,7,627.0
3354,4088,SMAD3,0,417,
3446,4193,MDM2,0,470,
3464,4217,MAP3K5,0,103,
3475,4233,MET,0,83,
3533,4311,MME,0,157,
3535,4313,MMP2,0,42,
3536,4314,MMP3,0,30,
3537,4316,MMP7,0,37,
3544,4323,MMP14,0,38,
3767,4653,MYOC,0,46,
3802,4691,NCL,0,438,
3848,4738,NEDD8,0,325,
3986,4914,NTRK1,0,1965,
4083,5036,PA2G4,0,123,
4297,5292,PIM1,0,55,
4497,5536,PPP5C,0,90,
4554,5598,MAPK7,0,111,
4567,5611,DNAJC3,0,20,
4825,5928,RBBP4,0,261,
4855,5966,REL,0,389,
4916,6045,RNF2,0,756,
5029,6203,RPS9,0,368,
5117,6310,ATXN1,0,303,
5243,203068,TUBB,0,361,
5432,6667,SP1,0,441,
5505,6753,SSTR3,0,18,
5764,7057,THBS1,0,54,
5793,7088,TLE1,0,142,
5855,7157,TP53,0,1001,
5926,7251,TSG101,0,215,
5981,7316,UBC,0,1647,
6068,7415,VCP,0,610,
6165,7534,YWHAZ,0,662,
6269,7706,TRIM25,0,91,
6484,8065,CUL5,0,482,
6599,8266,UBL4A,0,306,
6655,8339,HIST1H2BG,0,244,
6738,8451,CUL4A,0,383,
6739,8452,CUL3,0,1228,
6741,8454,CUL1,0,763,
6755,8471,IRS4,0,107,
6792,8517,IKBKG,0,465,
7084,8850,KAT2B,0,206,
7475,9343,EFTUD2,0,294,
7632,9530,BAG4,0,137,
7698,9611,NCOR1,0,179,
8064,10013,HDAC6,0,259,
8287,10273,STUB1,0,258,
8567,10594,PRPF8,0,294,
8819,10915,TCERG1,0,199,
8860,10963,STIP1,0,162,
8867,10971,YWHAQ,0,464,
8875,10980,COPS6,0,321,
8881,10987,COPS5,0,828,
8995,11124,FAF1,0,112,
9545,253260,RICTOR,0,74,
10286,24144,TFIP11,0,382,
10735,79961,DENND2D,0,24,
12507,2953,GSTT2,1,3,19007.0
13057,83983,TSSK6,0,21,
13061,83987,CCDC8,0,547,
13355,51547,SIRT7,0,666,
13461,84445,LZTS2,0,267,
14072,3313,HSPA9,0,264,
14894,54386,TERF2IP,0,162,
15988,23020,SNRNP200,0,377,
15991,55791,LRIF1,0,161,
16031,55832,CAND1,0,700,
16222,23268,DNMBP,0,34,
16293,23347,SMCHD1,1,29,2893.0
16558,23640,HSPBP1,0,59,
17323,57520,HECW2,0,291,
17645,22947,DUX4L1,1,2,5895.0
18332,26270,FBXO6,0,622,
19879,4869,NPM1,0,746,
21322,65018,PINK1,0,64,
