Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,ABL1,0,389
26,31,ACACA,0,84
31,36,ACADSB,0,47
51,58,ACTA1,0,200
52,59,ACTA2,0,95
53,60,ACTB,0,466
60,71,ACTG1,0,187
65,81,ACTN4,0,153
66,86,ACTL6A,0,155
67,87,ACTN1,0,164
82,103,ADAR,0,75
105,128,ADH5,0,42
117,142,PARP1,0,286
139,164,AP1G1,0,62
168,207,AKT1,0,378
169,208,AKT2,0,129
213,267,AMFR,0,113
237,292,SLC25A5,0,335
242,302,ANXA2,0,200
263,324,APC,0,301
286,350,APOH,0,36
287,351,APP,0,2132
290,355,FAS,0,121
301,367,AR,0,301
310,378,ARF4,0,48
314,383,ARG1,0,25
321,392,ARHGAP1,0,48
329,400,ARL1,0,24
337,408,ARRB1,0,314
364,445,ASS1,0,92
385,467,ATF3,0,63
389,472,ATM,0,218
393,476,ATP1A1,0,160
398,481,ATP1B1,0,78
403,488,ATP2A2,0,84
413,498,ATP5F1A,0,213
418,506,ATP5F1B,0,158
421,509,ATP5F1C,0,194
434,22931,RAB18,0,21
453,545,ATR,0,134
454,546,ATRX,0,58
474,573,BAG1,0,82
482,581,BAX,0,86
495,595,CCND1,0,112
496,596,BCL2,0,136
503,604,BCL6,0,158
509,613,BCR,0,97
531,641,BLM,0,100
537,648,BMI1,1,399
549,660,BMX,0,32
561,672,BRCA1,0,609
563,675,BRCA2,0,90
574,688,KLF5,0,62
590,708,C1QBP,0,235
659,790,CAD,0,131
669,801,CALM1,0,524
672,805,CALM2,0,174
676,811,CALR,0,158
685,821,CANX,0,208
696,832,CAPZB,0,128
698,834,CASP1,0,63
700,836,CASP3,0,183
703,839,CASP6,0,51
705,841,CASP8,0,196
706,842,CASP9,0,60
722,860,RUNX2,1,63
723,861,RUNX1,0,102
727,865,CBFB,0,45
729,867,CBL,0,276
730,868,CBLB,0,81
732,871,SERPINH1,0,91
746,890,CCNA2,0,140
747,891,CCNB1,0,161
756,902,CCNH,0,69
757,904,CCNT1,0,93
758,905,CCNT2,0,17
760,908,CCT6A,0,190
800,66489,,0,248
827,983,CDK1,0,415
834,990,CDC6,0,58
837,993,CDC25A,0,64
839,995,CDC25C,0,44
842,998,CDC42,0,305
843,999,CDH1,0,135
861,1017,CDK2,0,892
862,1018,CDK3,0,68
863,1019,CDK4,0,203
864,1020,CDK5,0,163
865,1021,CDK6,0,160
866,1022,CDK7,0,138
868,1024,CDK8,0,137
869,1025,CDK9,0,247
870,1026,CDKN1A,0,312
873,1029,CDKN2A,0,183
875,1031,CDKN2C,0,48
891,1050,CEBPA,0,132
892,1051,CEBPB,0,123
894,1053,CEBPE,0,62
934,1107,CHD3,0,190
935,1108,CHD4,0,153
937,1111,CHEK1,0,92
972,1147,CHUK,0,219
1020,1211,CLTA,0,83
1050,1263,PLK3,0,27
1158,1385,CREB1,0,198
1159,1386,ATF2,0,247
1160,1387,CREBBP,0,400
1170,1398,CRK,0,377
1180,1410,CRYAB,0,115
1197,1432,MAPK14,0,329
1199,1434,CSE1L,0,119
1210,1445,CSK,0,87
1216,1452,CSNK1A1,0,141
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1224,1460,CSNK2B,0,305
1231,1468,SLC25A10,0,53
1249,1487,CTBP1,0,171
1256,1495,CTNNA1,0,90
1259,1499,CTNNB1,0,395
1260,1500,CTNND1,0,62
1314,1576,CYP3A4,1,23
1347,1613,DAPK3,0,74
1349,1615,DARS,0,86
1350,1616,DAXX,0,218
1359,1627,DBN1,0,234
1365,1634,DCN,0,37
1371,1642,DDB1,0,382
1372,1643,DDB2,0,76
1382,1653,DDX1,0,156
1383,1654,DDX3X,0,379
1384,1655,DDX5,0,449
1388,1660,DHX9,0,529
1392,1665,DHX15,0,406
1422,1718,DHCR24,0,20
1423,1719,DHFR,1,16
1444,51341,ZBTB7A,0,36
1472,1778,DYNC1H1,0,194
1474,1780,DYNC1I1,0,55
1479,1786,DNMT1,0,109
1481,1788,DNMT3A,0,65
1522,1831,TSC22D3,0,37
1544,1854,DUT,0,102
1546,1856,DVL2,0,141
1552,1869,E2F1,0,142
1554,1871,E2F3,0,42
1559,1876,E2F6,0,52
1560,1877,E4F1,0,18
1591,1915,EEF1A1,0,613
1603,1936,EEF1D,0,166
1604,1937,EEF1G,0,173
1605,1938,EEF2,0,292
1612,1947,EFNB1,0,34
1620,1956,EGFR,1,926
1622,1958,EGR1,0,57
1629,1965,EIF2S1,1,87
1630,1967,EIF2B1,0,66
1644,1982,EIF4G2,0,47
1653,1994,ELAVL1,0,1866
1658,1999,ELF3,0,60
1674,2017,CTTN,0,144
1687,2033,EP300,0,547
1704,2050,EPHB4,0,15
1712,2058,EPRS,0,247
1719,2065,ERBB3,0,87
1720,2066,ERBB4,0,64
1725,2071,ERCC3,0,97
1728,2074,ERCC6,0,55
1731,2079,ERH,0,64
1736,2091,FBL,0,387
1741,2099,ESR1,0,789
1743,2101,ESRRA,1,48
1747,2107,ETF1,0,51
1751,2113,ETS1,0,127
1752,2114,ETS2,0,52
1765,2130,EWSR1,0,698
1779,2146,EZH2,1,284
1808,2176,FANCC,0,50
1889,2268,FGR,0,44
1894,2274,FHL2,0,187
1916,2305,FOXM1,0,72
1918,2307,FOXS1,0,78
1920,2309,FOXO3,0,81
1927,2316,FLNA,0,359
1943,2335,FN1,0,792
1952,2348,FOLR1,1,14
1957,2353,FOS,0,259
2003,2444,FRK,0,12
2019,2475,MTOR,0,162
2048,2521,FUS,0,354
2069,2547,XRCC6,0,285
2071,2549,GAB1,0,51
2115,2597,GAPDH,0,304
2131,2624,GATA2,0,63
2152,2648,KAT2A,0,135
2249,2778,GNAS,0,98
2254,2783,GNB2,0,119
2278,5929,RBBP5,0,114
2280,2810,SFN,0,290
2334,2877,GPX2,0,23
2338,2885,GRB2,0,1081
2361,2908,NR3C1,0,242
2381,2931,GSK3A,0,95
2382,2932,GSK3B,0,362
2386,2936,GSR,0,44
2399,2950,GSTP1,1,69
2405,2956,MSH6,0,87
