Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
3968,4893,,1,36,3583.0
3844,4734,,0,317,
2703,3303,,0,353,
3986,4914,,0,1965,
2708,3308,,0,366,
4636,5696,,1,74,3601.0
2718,3320,,0,900,
685,821,,0,208,
9142,11311,,1,29,5556.0
7233,9051,,1,92,1508.0
3408,4149,,0,154,
6483,55957,,0,65,
469,567,,1,36,3674.0
4694,5770,,0,142,
2136,2629,,1,52,5910.0
5979,23064,,1,27,4674.0
6364,7852,,0,51,
5725,7015,,1,88,2270.0
20,25,,0,389,
5224,6440,,1,24,10049.0
16530,23607,,0,118,
8432,10445,,0,145,
1650,1991,,1,33,20205.0
6867,8607,,0,279,
5624,6890,,0,51,
5625,6891,,0,30,
