Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,ABL1,0,389
38,43,ACHE,1,18
51,58,ACTA1,0,200
53,60,ACTB,0,466
60,71,ACTG1,0,187
67,87,ACTN1,0,164
68,88,ACTN2,0,105
79,100,ADA,0,32
85,107,ADCY1,0,26
86,108,ADCY2,0,27
87,109,ADCY3,0,33
88,111,ADCY5,0,42
89,112,ADCY6,0,33
90,113,ADCY7,0,28
91,114,ADCY8,0,28
92,115,ADCY9,0,33
111,135,ADORA2A,1,16
117,142,PARP1,0,286
128,153,ADRB1,0,21
129,154,ADRB2,0,276
137,162,AP1B1,0,93
141,166,AES,0,301
168,207,AKT1,1,378
169,208,AKT2,0,129
174,213,ALB,0,200
221,196883,ADCY4,0,28
242,302,ANXA2,0,200
272,333,APLP1,0,61
286,350,APOH,0,36
287,351,APP,0,2132
293,358,AQP1,0,107
301,367,AR,0,301
306,373,TRIM23,0,265
308,375,ARF1,0,99
337,408,ARRB1,0,314
338,409,ARRB2,1,366
385,467,ATF3,0,63
386,468,ATF4,0,89
389,472,ATM,0,218
473,572,BAD,0,70
482,581,BAX,0,86
495,595,CCND1,0,112
498,598,BCL2L1,0,112
502,602,BCL3,0,52
518,627,BDNF,1,22
561,672,BRCA1,0,609
562,673,BRAF,0,63
587,705,BYSL,0,178
669,801,CALM1,0,524
672,805,CALM2,0,174
676,811,CALR,0,158
678,814,CAMK4,0,21
679,815,CAMK2A,0,167
685,821,CANX,0,208
694,830,CAPZA2,0,270
719,857,CAV1,0,220
722,860,RUNX2,0,63
729,867,CBL,0,276
842,998,CDC42,0,305
856,1012,CDH13,1,15
861,1017,CDK2,0,892
863,1019,CDK4,0,203
891,1050,CEBPA,0,132
937,1111,CHEK1,0,92
972,1147,CHUK,0,219
1022,1213,CLTC,0,355
1096,1312,COMT,1,39
1107,1326,MAP3K8,0,74
1135,100009298,,0,79
1158,1385,CREB1,0,198
1159,1386,ATF2,0,247
1160,1387,CREBBP,0,400
