Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
7740,9656,MDC1,0,196,
2134,2627,GATA6,1,16,381.0
6,10,NAT2,0,24,
4859,5970,RELA,0,419,
3244,3954,LETM1,1,14,5893.0
6666,8350,HIST1H3A,0,309,
11787,81850,KRTAP1-3,0,190,
11788,81851,KRTAP1-1,0,201,
5759,7052,TGM2,0,119,
14253,8839,WISP2,0,9,
6160,7529,YWHAB,0,398,
7698,9611,NCOR1,0,179,
11283,80854,SETD7,0,60,
20,25,ABL1,0,389,
6062,7409,VAV1,0,91,
17943,58533,SNX6,0,62,
8849,10951,CBX1,0,86,
16410,23476,BRD4,0,76,
1563,1880,GPR183,0,34,
4124,5087,PBX1,0,54,
4818,5921,RASA1,0,97,
11294,375791,CYSRT1,0,568,
13061,83987,CCDC8,0,547,
2831,3480,IGF1R,1,93,3864.0
13345,84305,PYM1,0,72,
14884,54361,WNT4,1,27,1625.0
21029,9786,KIAA0586,1,7,301.0
1062,1277,COL1A1,1,56,1890.0
7207,9019,MPZL1,0,27,
3112,6095,RORA,0,34,
7209,9021,SOCS3,0,79,
13355,51547,SIRT7,0,666,
3036,3717,JAK2,0,136,
5469,6714,SRC,0,525,
561,672,BRCA1,0,609,
1075,1290,COL5A2,1,9,5646.0
1894,2274,FHL2,0,187,
8246,10226,PLIN3,0,84,
6711,8411,EEA1,0,50,
4664,5728,PTEN,0,246,
7077,8841,HDAC3,0,238,
7227,9045,RPL14,0,370,
16444,23512,SUZ12,0,338,
18713,26959,HBP1,0,32,
1600,5783,PTPN13,0,39,
4704,5781,PTPN11,0,175,
1741,2099,ESR1,0,789,
13891,649,BMP1,0,19,
971,1146,CHRNG,1,17,81.0
16310,23365,ARHGEF12,0,32,
1862,2239,GPC4,1,16,25.0
3143,3839,KPNA3,0,122,
4681,5747,PTK2,0,200,
5965,7295,TXN,0,124,
2999,3678,ITGA5,0,50,
1612,1947,EFNB1,1,34,2321.0
3149,3846,KRTAP5-9,0,192,
4687,5757,PTMA,0,87,
12984,83900,KRTAP9-3,0,132,
2130,2623,GATA1,0,109,
2131,2624,GATA2,0,63,
2132,2625,GATA3,0,42,
4181,5154,PDGFA,0,24,
4182,5155,PDGFB,0,27,
7255,9077,DIRAS3,0,21,
9158,11331,PHB2,0,325,
2649,3239,HOXD13,1,43,4294.0
8975,11098,PRSS23,0,41,
8797,10891,PPARGC1A,0,75,
5733,7024,TFCP2,0,132,
15456,7291,TWIST1,0,38,
4539,5583,PRKCH,0,121,
870,1026,CDKN1A,0,312,
6739,8452,CUL3,0,1228,
2833,3482,IGF2R,1,44,1267.0
5052,6233,RPS27A,0,304,
3178,3881,KRT31,0,375,
15293,153241,CEP120,0,93,
8467,10482,NXF1,0,1153,
7284,9112,MTA1,0,128,
1653,1994,ELAVL1,0,1866,
4969,6132,RPL8,0,348,
6779,8503,PIK3R3,0,137,
16508,23582,CCNDBP1,0,155,
5247,6464,SHC1,0,277,
129,154,ADRB2,0,276,
4971,6134,RPL10,0,448,
5764,7057,THBS1,0,54,
5254,6472,SHMT2,0,455,
1160,1387,CREBBP,0,400,
3721,4601,MXI1,0,29,
5258,6477,SIAH1,0,179,
6283,1289,COL5A1,1,25,624.0
5774,7069,THRSP,0,25,
16016,55816,DOK5,0,24,
1169,1397,CRIP2,0,22,
1170,1398,CRK,0,377,
1171,1399,CRKL,0,130,
2708,3308,HSPA4,0,366,
11925,114822,RHPN1,0,16,
1687,2033,EP300,0,547,
21148,64750,SMURF2,0,187,
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
7109,8878,SQSTM1,0,246,
4256,5245,PHB,0,356,
2721,3324,HSP90AA2P,0,86,
2722,3326,HSP90AB1,0,543,
18085,25942,SIN3A,1,254,3513.0
892,1051,CEBPB,0,123,
1223,1459,CSNK2A2,0,341,
19628,126961,HIST2H3C,0,117,
687,823,CAPN1,0,110,
4723,5800,PTPRO,0,34,
7860,9784,SNX17,0,33,
1822,2192,FBLN1,0,75,
1718,2064,ERBB2,0,201,
3768,4654,MYOD1,1,114,69.0
18105,25970,SH2B1,0,24,
1210,1445,CSK,0,87,
287,351,APP,0,2132,
4286,103583,,0,20,
18293,386676,KRTAP10-9,0,223,
4780,5879,RAC1,0,269,
2837,3486,IGFBP3,0,33,
1221,1457,CSNK2A1,0,615,
3782,4670,HNRNPM,0,400,
8391,10399,RACK1,0,286,
4297,5292,PIM1,1,55,6.0
4695,5771,PTPN2,0,39,
4300,5295,PIK3R1,0,307,
4813,5915,RARB,1,37,1793.0
1742,2100,ESR2,0,140,
4301,5296,PIK3R2,0,144,
5329,22938,SNW1,0,291,
14546,3481,IGF2,0,23,
723,861,RUNX1,0,102,
7380,9219,MTA2,0,171,
2773,3398,ID2,0,74,
2774,3399,ID3,0,59,
729,867,CBL,0,276,
719,857,CAV1,0,220,
6364,7852,CXCR4,0,51,
3885,4791,NFKB2,0,194,
673,808,CALM3,0,132,
549,660,BMX,0,32,
1249,1487,CTBP1,0,171,
1250,1488,CTBP2,0,149,
18299,386682,KRTAP10-3,0,478,
3008,3688,ITGB1,0,150,
6827,8553,BHLHE40,0,90,
6111,7468,NSD2,1,54,5229.0
9447,1490,CTGF,1,16,21488.0
15996,23028,KDM1A,0,374,
1259,1499,CTNNB1,0,395,
4332,5328,PLAU,0,34,
237,292,SLC25A5,0,335,
4339,5335,PLCG1,0,279,
8437,10451,VAV3,0,24,
8438,10452,TOMM40,0,117,
6904,8648,NCOA1,0,122,
2772,3397,ID1,0,51,
5371,6604,SMARCD3,0,66,
5372,6605,SMARCE1,0,168,
5373,6606,SMN1,0,267,
19427,388677,NOTCH2NL,0,371,
6915,8660,IRS2,0,61,
5072,6256,RXRA,0,156,
4822,5925,RB1,0,257,
861,1017,CDK2,0,892,
5004,6175,RPLP0,0,344,
11020,51621,KLF13,0,14,
