Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1011,1200,TPP1,0,18,
1240,1477,CSTF1,0,40,
1436,1736,DKC1,0,101,
1523,1832,DSP,1,114,3848.0
1653,1994,ELAVL1,0,1866,
3043,3725,JUN,0,408,
3158,3856,KRT8,0,96,
3729,4609,MYC,0,583,
3986,4914,NTRK1,0,1965,
4112,5073,PARN,1,30,6468.0
4332,5328,PLAU,1,34,10789.0
4534,5578,PRKCA,0,395,
4956,6117,RPA1,0,494,
4957,6118,RPA2,0,471,
4958,6119,RPA3,0,399,
5224,6440,SFTPC,1,24,10621.0
5722,7012,TERC,1,6,2152.0
5725,7015,TERT,1,88,325.0
5981,7316,UBC,0,1647,
6068,7415,VCP,0,610,
6147,7514,XPO1,0,1256,
6153,7520,XRCC5,0,233,
6165,7534,YWHAZ,0,662,
6739,8452,CUL3,0,1228,
6867,8607,RUVBL1,0,279,
6910,8655,DYNLL1,0,294,
7395,727897,MUC5B,1,9,13891.0
7516,9391,CIAO1,0,120,
8084,10040,TOM1L1,0,61,
8174,10144,FAM13A,1,10,6440.0
8768,10856,RUVBL2,0,367,
10762,79991,STN1,1,59,10.0
11431,51750,RTEL1,1,35,7955.0
11933,7097,TLR2,0,28,
12316,729238,SFTPA2,1,7,7274.0
13355,51547,SIRT7,0,666,
13551,51792,,0,96,
14949,54472,TOLLIP,1,124,1243.0
15782,22803,XRN2,0,89,
16206,23250,ATP11A,1,3,19323.0
17780,91039,DPP9,1,32,3580.0
18060,25913,POT1,0,215,
18242,255520,ELMOD2,1,2,20072.0
18726,26984,SEC22A,0,67,
20569,653509,SFTPA1,1,7,6.0
