Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
4096,5053,PAH,1,16,126.0
6147,7514,XPO1,0,1256,
2059,2534,FYN,0,410,
1368,1638,DCT,0,6,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
4119,5080,PAX6,0,156,
4640,5700,PSMC1,0,147,
4649,5710,PSMD4,0,202,
8234,10213,PSMD14,0,120,
861,1017,CDK2,0,892,
561,672,BRCA1,0,609,
1586,1908,EDN3,1,5,15430.0
1588,1910,EDNRB,1,9,10226.0
14396,53347,UBASH3A,0,84,
9278,51085,MLXIPL,1,7,2439.0
4171,5144,PDE4D,1,69,523.0
13389,51588,PIAS4,0,100,
3154,3852,KRT5,0,74,
1620,1956,EGFR,0,926,
1643,1981,EIF4G1,0,124,
1653,1994,ELAVL1,0,1866,
4116,5077,PAX3,1,34,45.0
11386,259266,ASPM,0,47,
1665,2006,ELN,1,25,8972.0
16523,23598,PATZ1,0,90,
2709,3309,HSPA5,0,517,
1687,2033,EP300,0,547,
1688,2034,EPAS1,0,116,
3225,3932,LCK,0,256,
669,801,CALM1,0,524,
2722,3326,HSP90AB1,0,543,
13476,84461,NEURL4,0,45,
4265,5256,PHKA2,0,25,
4266,5257,PHKB,0,21,
4269,5261,PHKG2,0,45,
4788,5887,RAD23B,0,125,
4795,5894,RAF1,0,209,
5237,6453,ITSN1,0,138,
8391,10399,RACK1,0,286,
13000,51151,SLC45A2,1,1,1124.0
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
1741,2099,ESR1,0,789,
7893,9820,CUL7,0,649,
3801,4690,NCK1,0,267,
719,857,CAV1,0,220,
220,274,BIN1,0,70,
5855,7157,TP53,0,1001,
6883,8626,TP63,1,143,18544.0
4014,4948,OCA2,1,1,16131.0
1256,1495,CTNNA1,0,90,
1259,1499,CTNNB1,0,395,
8432,10445,MCRS1,0,145,
242,302,ANXA2,0,200,
5379,6612,SUMO3,0,185,
13061,83987,CCDC8,0,547,
5761,7054,TH,0,38,
4371,5371,PML,0,237,
3353,4087,SMAD2,0,394,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
5419,6654,SOS1,1,92,15.0
5428,6663,SOX10,1,39,51.0
19771,28988,DBNL,0,53,
1350,1616,DAXX,0,218,
5447,6690,SPINK1,0,6,
2382,2932,GSK3B,0,362,
4431,5454,POU3F2,0,14,
5969,7299,TYR,1,8,1244.0
10979,80304,WDCP,0,40,
5973,7306,TYRP1,0,9,
5464,6709,SPTAN1,0,197,
1373,1644,DDC,0,33,
9055,11190,CEP250,0,242,
5988,7323,UBE2D3,0,229,
5994,7329,UBE2I,0,502,
6002,7337,UBE3A,1,178,178.0
6005,7341,SUMO1,0,258,
3446,4193,MDM2,0,470,
891,1050,CEBPA,0,132,
19179,60491,NIF3L1,0,169,
3468,4222,MEOX1,0,103,
3469,4223,MEOX2,0,687,
13710,84790,TUBA1C,0,175,
13200,51377,UCHL5,0,219,
3986,4914,NTRK1,0,1965,
5469,6714,SRC,0,525,
8610,10641,NPRL2,0,15,
18339,26278,SACS,0,14,
18852,27161,AGO2,0,140,
5981,7316,UBC,0,1647,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
4530,5573,PRKAR1A,1,123,225.0
3512,4286,MITF,1,39,22.0
8636,10672,GNA13,0,57,
16325,23380,SRGAP2,0,26,
4550,5594,MAPK1,0,402,
4553,5597,MAPK6,0,282,
16335,23390,ZDHHC17,0,237,
20434,128866,CHMP4B,0,120,
2528,3096,HIVEP1,0,54,
2019,2475,MTOR,0,162,
2534,3105,HLA-A,0,104,
7147,8924,HERC2,1,224,999.0
5103,6294,SAFB,0,94,
7165,8945,BTRC,0,353,
5631,6898,TAT,0,10,
