Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
4102,5062,PAK2,0,154,
6828,8554,PIAS1,0,191,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
2064,2539,G6PD,0,77,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
6167,7536,SF1,0,265,
2073,2551,GABPA,0,39,
18458,59271,EVA1C,0,35,
687,823,CAPN1,0,110,
33,38,ACAT1,0,80,
16422,56257,MEPCE,0,186,
17073,57159,TRIM54,0,206,
8234,10213,PSMD14,0,120,
44,50,ACO2,0,36,
10286,24144,TFIP11,0,382,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
12342,17344,,0,4,
14393,151648,SGO1,0,54,
2107,2588,GALNS,0,27,
14396,53347,UBASH3A,0,84,
4158,5130,PCYT1A,1,26,13973.0
65,81,ACTN4,0,153,
66,86,ACTL6A,0,155,
67,87,ACTN1,0,164,
68,88,ACTN2,0,105,
694,830,CAPZA2,0,270,
8267,10250,SRRM1,0,277,
8270,10253,SPRY2,0,130,
14415,20610,,0,16,
6225,6732,SRPK1,0,349,
18514,59349,KLHL12,0,75,
2594,3178,HNRNPA1,0,701,
4181,5154,PDGFA,0,24,
4182,5155,PDGFB,0,27,
2136,2629,GBA,0,52,
4185,5159,PDGFRB,0,111,
8283,10269,ZMPSTE24,1,29,8665.0
10334,67849,,0,19,
8287,10273,STUB1,0,258,
8288,10274,STAG1,0,41,
18530,26608,TBL2,1,136,166.0
4196,5170,PDPK1,0,108,
6251,7681,MKRN3,0,160,
8300,337968,KRTAP6-3,0,162,
8303,10291,SF3A1,0,291,
117,142,PARP1,0,286,
8310,10298,PAK4,0,46,
8212,10189,ALYREF,0,252,
703,839,CASP6,0,51,
6269,7706,TRIM25,0,91,
16510,23584,VSIG2,0,28,
4223,5204,PFDN5,0,185,
129,154,ADRB2,0,276,
4801,5901,RAN,0,253,
137,162,AP1B1,0,93,
138,163,AP2B1,0,127,
141,166,AES,0,301,
2755,3376,IARS,0,109,
16534,23612,PHLDA3,0,98,
2415,2966,GTF2H2,0,37,
16410,23476,BRD4,0,76,
4256,5245,PHB,0,356,
2212,2720,GLB1,1,35,70.0
4261,5252,PHF1,0,84,
10406,79571,GCC1,0,87,
2417,2968,GTF2H4,0,50,
168,207,AKT1,0,378,
18601,20843,,0,14,
8362,10362,HMG20B,0,86,
4271,5264,PHYH,0,24,
20656,63891,RNF123,0,31,
18613,53615,MBD3,0,144,
16567,23649,POLA2,0,68,
8377,10383,TUBB4B,0,154,
12479,7135,TNNI1,0,17,
2242,2770,GNAI1,0,107,
18332,26270,FBXO6,0,622,
5494,6741,SSB,0,125,
6342,1303,COL12A1,1,3,333.0
4129,5093,PCBP1,0,192,
8393,10401,PIAS3,0,69,
4300,5295,PIK3R1,0,307,
4305,5300,PIN1,0,309,
4307,5303,PIN4,0,37,
4311,5307,PITX1,1,88,11281.0
8411,10421,CD2BP2,0,194,
2270,2799,GNS,1,40,7555.0
4319,5315,PKM,0,194,
8421,10432,RBM14,0,117,
8425,10436,EMG1,1,103,4040.0
6378,7874,USP7,0,313,
4333,5329,PLAUR,0,113,
4339,5335,PLCG1,0,279,
6388,55930,MYO5C,0,96,
4343,5339,PLEC,0,105,
42,48,ACO1,0,23,
6398,7913,DEK,0,83,
4354,5352,PLOD2,1,48,4662.0
263,324,APC,0,301,
265,326,AIRE,0,94,
8459,10474,TADA3,0,80,
270,331,XIAP,0,164,
16444,23512,SUZ12,0,338,
8466,23592,LEMD3,1,34,10824.0
