Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
4100,5058,PAK1,0,161,
4102,5062,PAK2,0,154,
6153,7520,XRCC5,0,233,
8202,10174,SORBS3,0,156,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6160,7529,YWHAB,0,398,
3416,4157,MC1R,0,45,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
2071,2549,GAB1,0,51,
6168,7538,ZFP36,0,71,
20505,653361,NCF1,0,49,
4129,5093,PCBP1,0,192,
6180,6720,SREBF1,0,72,
45,51,ACOX1,0,51,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
53,60,ACTB,0,466,
16445,23513,SCRIB,0,60,
8254,10236,HNRNPR,0,273,
16452,56288,PARD3,0,86,
8270,10253,SPRY2,0,130,
2130,2623,GATA1,0,109,
2133,2626,GATA4,0,36,
2134,2627,GATA6,0,16,
8287,10273,STUB1,0,258,
1383,1654,DDX3X,0,379,
4205,5184,PEPD,0,42,
8303,10291,SF3A1,0,291,
117,142,PARP1,0,286,
6164,7533,YWHAH,0,343,
6266,7703,PCGF2,0,51,
6267,7704,ZBTB16,0,166,
2069,2547,XRCC6,0,285,
131,156,GRK2,0,101,
4232,5213,PFKM,0,72,
2193,2697,GJA1,0,47,
154,185,AGTR1,0,42,
4253,5241,PGR,0,81,
4254,5243,ABCB1,1,31,3587.0
4256,5245,PHB,0,356,
4257,136319,MTPN,0,41,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
185,224,ALDH3A2,0,106,
2236,2764,GMFB,0,23,
8382,10389,SCML2,0,19,
8389,10397,NDRG1,1,110,379.0
8391,10399,RACK1,0,286,
4297,5292,PIM1,0,55,
4305,5300,PIN1,0,309,
10456,112399,EGLN3,0,44,
8412,10422,UBAC1,0,55,
4319,5315,PKM,0,194,
4325,5321,PLA2G4A,0,52,
2280,2810,SFN,0,290,
6378,7874,USP7,0,313,
4331,5327,PLAT,0,37,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
4339,5335,PLCG1,0,279,
4349,5347,PLK1,0,268,
18134,26003,GORASP2,0,143,
8467,10482,NXF1,0,1153,
2329,2872,MKNK2,0,52,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
2340,2887,GRB10,0,62,
8875,10980,COPS6,0,321,
8493,10514,MYBBP1A,0,253,
303,369,ARAF,0,104,
18741,27005,USP21,0,83,
8503,10524,KAT5,0,265,
313,382,ARF6,0,143,
6458,8021,NUP214,0,84,
1920,2309,FOXO3,0,81,
2381,2931,GSK3A,0,95,
2382,2932,GSK3B,0,362,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
4440,5465,PPARA,0,83,
4443,5469,MED1,0,124,
4447,5473,PPBP,0,28,
18784,92609,TIMM50,0,89,
2401,2952,GSTT1,1,5,1.0
4461,5496,PPM1G,0,219,
4463,5499,PPP1CA,0,356,
4464,5500,PPP1CB,0,253,
4465,5501,PPP1CC,0,308,
2418,2969,GTF2I,0,149,
17811,4261,CIITA,0,34,
4477,5515,PPP2CA,0,262,
4481,5520,PPP2R2A,0,86,
4482,5521,PPP2R2B,0,159,
389,472,ATM,0,218,
392,475,ATOX1,0,18,
393,476,ATP1A1,0,160,
2458,3014,H2AFX,0,307,
6560,8202,NCOA3,0,134,
4520,5562,PRKAA1,0,181,
4524,5566,PRKACA,0,420,
6573,8220,ESS2,0,186,
4526,5568,PRKACG,0,158,
12719,50813,COPS7A,0,82,
16820,56848,SPHK2,0,8,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
