Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2059,2534,,0,410,
4636,5696,,1,74,4303.0
4655,5717,,0,147,
4664,5728,,0,246,
59,70,,0,65,
7233,9051,,0,92,
20036,164656,,1,3,2236.0
70,90,,0,121,
9288,142685,,0,61,
73,93,,0,35,
74,94,,1,22,22.0
6583,8239,,0,139,
19536,10202,,0,90,
1105,51327,,0,11,
1620,1956,,0,926,
20238,29993,,0,69,
20080,29763,,0,88,
5747,7040,,0,110,
2494,3055,,0,144,
5750,7043,,0,19,
72,92,,0,33,
5753,7046,,0,321,
5755,7048,,0,112,
6286,23135,,0,14,
1679,2022,,1,20,21.0
146,175,,0,13,
1171,1399,,0,130,
10180,79133,,0,14,
1180,1410,,0,115,
18594,26747,,0,97,
10407,284161,,0,27,
168,207,,0,378,
7851,9775,,0,451,
3784,4673,,0,237,
13494,51714,,0,7,
19135,93185,,0,189,
1224,1460,,0,305,
17699,116844,,0,5,
7893,9820,,0,649,
3801,4690,,0,267,
1268,1509,,0,61,
9172,11345,,0,159,
4859,5970,,0,419,
5376,6609,,1,13,5171.0
261,322,,0,95,
3336,4067,,0,269,
20750,3045,,1,22,12.0
274,335,,0,102,
3352,4086,,0,186,
3355,4089,,1,302,476.0
287,351,,0,2132,
12577,50618,,0,94,
2338,2885,,0,1081,
5923,7248,,0,119,
13615,84651,,0,13,
7986,9924,,0,343,
1336,1602,,0,31,
17215,57381,,0,30,
11589,2658,,1,3,10.0
1350,1616,,0,218,
6728,8440,,0,184,
842,998,,0,305,
5432,6667,,0,441,
7517,9392,,0,19,
9055,11190,,0,242,
19808,29079,,0,368,
9057,11193,,0,48,
3426,4171,,0,918,
5994,7329,,0,502,
15220,54858,,0,11,
21378,65125,,0,217,
2950,3624,,0,19,
9102,11252,,0,53,
13200,51377,,0,219,
6036,7376,,0,61,
1943,2335,,0,792,
7592,7042,,0,26,
2479,3039,,1,29,31.0
2480,3040,,1,42,1.0
6065,7412,,0,446,
2483,3043,,1,42,24.0
16308,23363,,0,619,
2997,3676,,0,529,
2487,3047,,1,11,6945.0
2488,3048,,0,12,
2489,3049,,0,5,
2490,3050,,0,32,
15291,54935,,0,31,
446,537,,0,30,
2500,3065,,0,611,
16325,23380,,0,26,
454,546,,1,58,63.0
1479,1786,,0,109,
3022,3702,,0,46,
7633,9531,,0,493,
6100,7454,,1,102,1648.0
6101,7456,,1,41,1422.0
4551,5595,,0,349,
2535,3106,,0,333,
2542,3113,,0,87,
1653,1994,,0,1866,
15867,55660,,0,310,
