Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,1,105,15460.0
20,25,ABL1,0,389,
26,31,ACACA,0,84,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
65,81,ACTN4,0,153,
105,128,ADH5,0,42,
117,142,PARP1,0,286,
129,154,ADRB2,0,276,
131,156,GRK2,0,101,
132,157,GRK3,0,14,
138,163,AP2B1,0,127,
152,183,AGT,0,27,
154,185,AGTR1,0,42,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
174,213,ALB,1,200,1275.0
210,259,AMBP,1,20,1507.0
236,291,SLC25A4,0,68,
237,292,SLC25A5,0,335,
250,310,ANXA7,0,142,
256,317,APAF1,0,26,
263,324,APC,0,301,
267,328,APEX1,0,111,
268,329,BIRC2,0,142,
269,330,BIRC3,0,87,
270,331,XIAP,0,164,
274,335,APOA1,0,102,
284,348,APOE,0,70,
286,350,APOH,0,36,
287,351,APP,0,2132,
289,354,KLK3,0,25,
290,355,FAS,0,121,
301,367,AR,0,301,
335,406,ARNTL,0,38,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
363,444,ASPH,0,43,
364,445,ASS1,0,92,
385,467,ATF3,0,63,
389,472,ATM,0,218,
393,476,ATP1A1,0,160,
403,488,ATP2A2,0,84,
413,498,ATP5F1A,0,213,
418,506,ATP5F1B,1,158,20293.0
421,509,ATP5F1C,0,194,
427,515,ATP5PB,0,100,
434,22931,RAB18,0,21,
453,545,ATR,0,134,
455,547,KIF1A,0,38,
459,551,AVP,1,13,2187.0
464,558,AXL,0,30,
469,567,B2M,1,36,1624.0
472,571,BACH1,0,51,
474,573,BAG1,0,82,
479,578,BAK1,0,36,
482,581,BAX,1,86,428.0
496,596,BCL2,0,136,
498,598,BCL2L1,0,112,
499,599,BCL2L2,0,25,
503,604,BCL6,0,158,
516,624,BDKRB2,1,22,18.0
523,633,BGN,0,17,
530,640,BLK,0,77,
531,641,BLM,0,100,
537,648,BMI1,0,399,
549,660,BMX,0,32,
561,672,BRCA1,0,609,
574,688,KLF5,0,62,
601,720,C4A,0,23,
626,752,FMNL1,0,74,
637,5481,PPID,0,53,
659,790,CAD,0,131,
669,801,CALM1,0,524,
672,805,CALM2,0,174,
676,811,CALR,0,158,
677,813,CALU,0,119,
679,815,CAMK2A,0,167,
683,819,CAMLG,0,37,
685,821,CANX,0,208,
687,823,CAPN1,0,110,
690,826,CAPNS1,0,63,
698,834,CASP1,0,63,
700,836,CASP3,0,183,
705,841,CASP8,0,196,
719,857,CAV1,0,220,
732,871,SERPINH1,0,91,
751,896,CCND3,0,60,
760,908,CCT6A,0,190,
762,910,CD1B,0,49,
772,920,CD4,0,125,
779,928,CD9,0,39,
807,960,CD44,1,100,5578.0
827,983,CDK1,0,415,
837,993,CDC25A,0,64,
839,995,CDC25C,0,44,
842,998,CDC42,0,305,
843,999,CDH1,0,135,
861,1017,CDK2,0,892,
863,1019,CDK4,0,203,
