Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
4100,5058,PAK1,0,161,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6160,7529,YWHAB,0,398,
6162,7531,YWHAE,0,426,
14339,20479,,0,58,
6164,7533,YWHAH,0,343,
6165,7534,YWHAZ,0,662,
4129,5093,PCBP1,0,192,
18476,26524,LATS2,0,158,
4143,5108,PCM1,0,269,
4144,5110,PCMT1,0,115,
4147,5116,PCNT,1,64,14302.0
8248,10228,STX6,0,61,
4155,5127,CDK16,0,46,
8253,10235,RASGRP2,0,6,
66,86,ACTL6A,0,155,
2115,2597,GAPDH,0,304,
1719,2065,ERBB3,0,87,
2124,2617,GARS,0,99,
16461,23529,CLCF1,1,5,3652.0
8270,10253,SPRY2,0,130,
5816,7112,TMPO,0,119,
4182,5155,PDGFB,0,27,
18788,27077,B9D1,1,23,12729.0
18529,92140,MTDH,0,25,
4196,5170,PDPK1,0,108,
106,130,ADH6,0,30,
4114,5075,PAX1,1,2,1415.0
20,25,ABL1,0,389,
129,154,ADRB2,0,276,
6849,8576,STK16,0,99,
8898,11009,IL24,0,27,
16530,23607,CD2AP,0,118,
149,178,AGL,1,56,4586.0
154,185,AGTR1,0,42,
4256,5245,PHB,0,356,
168,207,AKT1,0,378,
10418,79583,TMEM231,0,31,
185,224,ALDH3A2,0,106,
2243,2771,GNAI2,0,209,
4295,5290,PIK3CA,1,82,11807.0
2248,2776,GNAQ,0,89,
2249,2778,GNAS,1,98,3838.0
4299,5294,PIK3CG,0,39,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
4305,5300,PIN1,0,309,
14548,151963,MB21D2,0,18,
2261,2790,GNG10,0,29,
8414,10424,PGRMC2,0,18,
4319,5315,PKM,0,194,
4332,5328,PLAU,0,34,
4333,5329,PLAUR,0,113,
4339,5335,PLCG1,0,279,
6401,7917,BAG6,0,302,
8918,11030,RBPMS,0,240,
4361,5359,PLSCR1,0,130,
8466,23592,LEMD3,0,34,
4371,5371,PML,0,237,
16663,23790,,0,146,
18713,26959,HBP1,0,32,
4382,70928,,0,36,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
2340,2887,GRB10,0,62,
293,358,AQP1,0,107,
20780,64093,SMOC1,0,13,
301,367,AR,0,301,
303,369,ARAF,0,104,
2355,2902,GRIN1,0,67,
2359,2906,GRIN2D,0,37,
8516,10539,GLRX3,0,116,
6469,8036,SHOC2,0,14,
334,405,ARNT,0,60,
338,409,ARRB2,0,366,
4442,5468,PPARG,0,167,
8547,10574,CCT7,0,189,
8548,10575,CCT4,0,188,
8549,10576,CCT2,0,217,
364,445,ASS1,0,92,
4463,5499,PPP1CA,0,356,
4475,55831,EMC3,0,32,
20860,64215,DNAJC1,0,18,
2436,2990,GUSB,0,20,
16774,286128,ZFP41,0,46,
8583,10611,PDLIM5,0,56,
1772,2138,EYA1,1,10,1387.0
10643,79843,FAM124B,0,62,
2458,3014,H2AFX,0,307,
6568,8214,DGCR6,0,66,
4521,5563,PRKAA2,0,171,
4522,5564,PRKAB1,0,181,
8619,10652,YKT6,0,44,
4524,5566,PRKACA,0,420,
436,526,ATP6V1B2,0,114,
12726,83593,RASSF5,0,56,
18871,27185,DISC1,0,209,
4536,5580,PRKCD,0,234,
4537,5581,PRKCE,0,175,
4540,5584,PRKCI,0,179,
447,538,ATP7A,1,15,10154.0
4546,5590,PRKCZ,0,229,
4547,5591,PRKDC,0,312,
4550,5594,MAPK1,0,402,
455,547,KIF1A,1,38,309.0
4555,5599,MAPK8,0,256,
4557,5601,MAPK9,0,204,
4558,5602,MAPK10,0,107,
4560,5604,MAP2K1,1,115,4293.0
7928,9859,CEP170,0,180,
