Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
53,60,ACTB,0,466,
117,142,PARP1,0,286,
267,328,APEX1,1,111,691.0
287,351,APP,0,2132,
389,472,ATM,0,218,
423,131583,FAM43A,0,13,
453,545,ATR,0,134,
561,672,BRCA1,0,609,
590,708,C1QBP,0,235,
754,900,CCNG1,0,41,
861,1017,CDK2,0,892,
873,1029,CDKN2A,1,183,14965.0
1160,1387,CREBBP,0,400,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1241,1478,CSTF2,0,99,
1285,1528,CYB5A,0,25,
1294,1543,CYP1A1,1,92,7538.0
1350,1616,DAXX,0,218,
1371,1642,DDB1,0,382,
1372,1643,DDB2,0,76,
1560,1877,E4F1,0,18,
1591,1915,EEF1A1,0,613,
1593,1917,EEF1A2,0,165,
1605,1938,EEF2,0,292,
1620,1956,EGFR,0,926,
1653,1994,ELAVL1,0,1866,
1687,2033,EP300,0,547,
1706,2052,EPHX1,1,29,300.0
1721,2067,ERCC1,0,30,
1726,2072,ERCC4,1,105,506.0
1728,2074,ERCC6,0,55,
1741,2099,ESR1,0,789,
1820,2189,FANCG,0,62,
1943,2335,FN1,0,792,
2069,2547,XRCC6,0,285,
2115,2597,GAPDH,0,304,
2338,2885,GRB2,0,1081,
2393,2944,GSTM1,1,10,16051.0
2401,2952,GSTT1,1,5,16541.0
2414,2965,GTF2H1,0,93,
2458,3014,H2AFX,0,307,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
2524,3091,HIF1A,1,182,734.0
2535,3106,HLA-B,0,333,
2567,3146,HMGB1,0,114,
2596,3181,HNRNPA2B1,0,333,
2598,3183,HNRNPC,0,386,
2708,3308,HSPA4,0,366,
2712,3312,HSPA8,0,600,
2718,3320,HSP90AA1,0,900,
2722,3326,HSP90AB1,0,543,
2947,3621,ING1,0,66,
3240,200558,APLF,0,35,
3408,4149,MAX,0,154,
3422,4163,MCC,0,306,
3426,4171,MCM2,0,918,
3427,4172,MCM3,0,128,
3429,4174,MCM5,0,302,
3446,4193,MDM2,0,470,
3493,4255,MGMT,1,75,964.0
3600,4435,CITED1,0,19,
3601,4436,MSH2,0,132,
3729,4609,MYC,0,583,
3802,4691,NCL,0,438,
3868,4961527,,0,86,
3934,4851,NOTCH1,0,211,
3986,4914,NTRK1,0,1965,
4027,4968,OGG1,0,10,
4145,5111,PCNA,0,390,
4156,5128,CDK17,0,31,
4319,5315,PKM,0,194,
4402,5423,POLB,0,44,
4403,5424,POLD1,0,91,
4409,5430,POLR2A,0,345,
4463,5499,PPP1CA,0,356,
4464,5500,PPP1CB,0,253,
4465,5501,PPP1CC,0,308,
4477,5515,PPP2CA,0,262,
4478,5516,PPP2CB,0,158,
4479,5518,PPP2R1A,0,298,
4480,5519,PPP2R1B,0,106,
4481,5520,PPP2R2A,1,86,293.0
4488,5527,PPP2R5C,1,43,54.0
4490,5529,PPP2R5E,1,54,150.0
4534,5578,PRKCA,0,395,
4547,5591,PRKDC,0,312,
4550,5594,MAPK1,0,402,
4642,5702,PSMC3,0,190,
4788,5887,RAD23B,0,125,
4854,5965,RECQL,0,42,
4859,5970,RELA,0,419,
4874,5987,TRIM27,0,464,
4916,6045,RNF2,0,756,
4925,6059,ABCE1,0,243,
4956,6117,RPA1,0,494,
4957,6118,RPA2,0,471,
4958,6119,RPA3,0,399,
4972,6135,RPL11,0,384,
5027,6201,RPS7,0,358,
5036,6210,RPS15A,0,333,
5204,6418,SET,0,167,
5243,203068,TUBB,0,361,
5307,6531,SLC6A3,1,18,86.0
5365,6597,SMARCA4,0,269,
5380,6613,SUMO2,0,260,
5432,6667,SP1,0,441,
5501,6749,SSRP1,0,284,
5523,6774,STAT3,0,292,
5539,6790,AURKA,0,297,
5653,6921,ELOC,0,153,
5679,6950,TCP1,0,289,
5850,7150,TOP1,0,279,
5855,7157,TP53,0,1001,
5885,7189,TRAF6,0,552,
5949,7277,TUBA4A,0,215,
5981,7316,UBC,0,1647,
5994,7329,UBE2I,0,502,
6078,7428,VHL,0,466,
6141,7507,XPA,1,39,14123.0
6142,7508,XPC,1,53,214.0
6147,7514,XPO1,0,1256,
6148,7515,XRCC1,1,82,240.0
6378,7874,USP7,0,313,
6655,8339,HIST1H2BG,0,244,
6738,8451,CUL4A,0,383,
6739,8452,CUL3,0,1228,
6740,8453,CUL2,0,507,
6741,8454,CUL1,0,763,
6813,8539,API5,0,39,
6828,8554,PIAS1,0,191,
7064,8826,IQGAP1,0,284,
7077,8841,HDAC3,0,238,
7114,8883,NAE1,0,110,
7213,9025,RNF8,0,87,
7243,9063,PIAS2,0,204,
7283,9111,NMI,0,75,
7573,9463,PICK1,0,404,
7919,9849,ZNF518A,0,9,
8065,10014,HDAC5,0,370,
8112,10075,HUWE1,0,461,
8185,10155,TRIM28,0,256,
8287,10273,STUB1,0,258,
8290,10277,UBE4B,0,79,
8301,10289,EIF1B,0,171,
8368,10370,CITED2,0,22,
8377,10383,TUBB4B,0,154,
8391,10399,RACK1,0,286,
8467,10482,NXF1,0,1153,
8768,10856,RUVBL2,0,367,
8779,10869,USP19,0,72,
8881,10987,COPS5,0,828,
8995,11124,FAF1,0,112,
9051,11186,RASSF1,1,71,243.0
9064,11200,CHEK2,0,113,
9108,11260,XPOT,0,50,
10304,79365,BHLHE41,0,40,
11038,1408,CRY2,0,182,
11379,81027,TUBB1,0,185,
11518,29935,RPA4,0,15,
11784,81847,RNF146,0,42,
13019,83939,EIF2A,0,111,
13551,51792,,0,96,
13710,84790,TUBA1C,0,175,
13939,150684,COMMD1,0,63,
14894,54386,TERF2IP,0,162,
15809,55602,CDKN2AIP,0,44,
16241,23291,FBXW11,0,403,
17396,155908,,0,222,
17723,4097,MAFG,0,38,
18261,26168,SENP3,0,57,
18313,255626,HIST1H2BA,0,95,
18476,26524,LATS2,0,158,
19879,4869,NPM1,0,746,
20330,24874,,0,5,
21519,163732,CITED4,0,11,
21554,1571,CYP2E1,1,16,4960.0
