Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
1,2,A2M,1,105,2.0
6147,7514,XPO1,0,1256,
4100,5058,PAK1,0,161,
4102,5062,PAK2,0,154,
4097,5054,SERPINE1,1,39,592.0
2058,2533,FYB1,0,23,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
2064,2539,G6PD,0,77,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
22,27,ABL2,0,52,
2072,2550,GABBR1,0,21,
16410,23476,BRD4,0,76,
8879,10985,GCN1,0,234,
18298,386681,KRTAP10-8,0,393,
16431,23499,MACF1,0,74,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
20534,30837,SOCS7,0,29,
60,71,ACTG1,0,187,
8254,10236,HNRNPR,0,273,
65,81,ACTN4,0,153,
4169,5142,PDE4B,0,35,
1719,2065,ERBB3,0,87,
3427,4172,MCM3,0,128,
2132,2625,GATA3,1,42,7141.0
4181,5154,PDGFA,0,24,
4182,5155,PDGFB,0,27,
4185,5159,PDGFRB,0,111,
6160,7529,YWHAB,0,398,
8291,10278,EFS,0,39,
4196,5170,PDPK1,0,108,
1382,1653,DDX1,0,156,
8211,10188,TNK2,0,94,
6164,7533,YWHAH,0,343,
2170,2669,GEM,0,113,
16507,23581,CASP14,0,18,
129,154,ADRB2,0,276,
135,160,AP2A1,0,121,
4233,5214,PFKP,0,90,
138,163,AP2B1,0,127,
4235,5216,PFN1,0,81,
16527,23603,CORO1C,0,103,
16530,23607,CD2AP,0,118,
4256,5245,PHB,0,356,
2210,2717,GLA,1,18,13606.0
10407,284161,GDPD1,0,27,
174,213,ALB,1,200,18455.0
178,217,ALDH2,0,80,
180,219,ALDH1B1,0,83,
4277,5270,SERPINE2,0,20,
10423,23007,PLCH1,0,38,
187,226,ALDOA,0,141,
190,230,ALDOC,0,94,
8391,10399,RACK1,0,286,
6348,7827,NPHS2,1,7,10993.0
210,259,AMBP,0,20,
20693,63939,FAM217B,0,11,
8409,10419,PRMT5,0,360,
4314,5310,PKD1,0,41,
12508,50488,MINK1,0,24,
2270,2799,GNS,0,40,
4319,5315,PKM,0,194,
4331,5327,PLAT,0,37,
237,292,SLC25A5,0,335,
4334,5330,PLCB2,0,58,
4335,5331,PLCB3,0,88,
4336,5332,PLCB4,0,41,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
6388,55930,MYO5C,0,96,
4343,5339,PLEC,0,105,
4344,5340,PLG,0,68,
250,310,ANXA7,0,142,
4347,5345,SERPINF2,0,21,
6400,7916,PRRC2A,0,59,
6401,7917,BAG6,0,302,
1067,1282,COL4A1,1,37,24.0
264,325,APCS,0,20,
270,331,XIAP,0,164,
274,335,APOA1,1,102,103.0
275,336,APOA2,0,23,
277,338,APOB,0,69,
279,341,APOC1,0,13,
281,345,APOC3,0,11,
284,348,APOE,0,70,
287,351,APP,0,2132,
289,354,KLK3,0,25,
2338,2885,GRB2,0,1081,
291,356,FASLG,0,108,
301,367,AR,0,301,
6446,50485,SMARCAL1,1,7,2885.0
18737,26999,CYFIP2,0,46,
12600,17886,,0,192,
313,382,ARF6,0,143,
316,387,RHOA,0,185,
6463,8029,CUBN,0,15,
325,396,ARHGDIA,1,100,2598.0
4423,5444,PON1,0,3,
12619,17913,,0,134,
2381,2931,GSK3A,0,95,
2384,2934,GSN,1,88,188.0
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
4439,5464,PPA1,0,33,
356,65970,,0,129,
16444,23512,SUZ12,0,338,
4463,5499,PPP1CA,0,356,
4464,5500,PPP1CB,0,253,
3475,4233,MET,0,83,
8567,10594,PRPF8,0,294,
380,462,SERPINC1,1,17,113.0
4477,5515,PPP2CA,0,262,
8578,10606,PAICS,0,100,
2453,3009,HIST1H1B,0,61,
410,495,ATP4A,0,87,
2458,3014,H2AFX,0,307,
6560,8202,NCOA3,0,134,
418,506,ATP5F1B,0,158,
8611,10642,IGF2BP1,0,256,
2468,3028,HSD17B10,0,122,
10663,79869,CPSF7,0,100,
12713,50807,ASAP1,0,47,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
2479,3039,HBA1,0,29,
2480,3040,HBA2,0,42,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,1,234,1637.0
4537,5581,PRKCE,0,175,
4538,5582,PRKCG,0,155,
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
4542,5586,PKN2,0,78,
4544,5588,PRKCQ,0,138,
12738,18073,,0,3,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4553,5597,MAPK6,0,282,
4555,5599,MAPK8,0,256,
19874,22795,NID2,0,34,
2510,3075,CFH,0,22,
2512,3077,HFE,0,8,
2467,3026,HABP2,0,7,
469,567,B2M,1,36,3410.0
1785,2152,F3,1,25,5223.0
12766,50875,,0,89,
8674,10728,PTGES3,0,110,
2534,3105,HLA-A,0,104,
2535,3106,HLA-B,0,333,
3767,4653,MYOC,0,46,
495,595,CCND1,1,112,3664.0
4596,5648,MASP1,0,23,
2549,3123,HLA-DRB1,1,27,11591.0
4598,5650,KLK7,0,16,
4601,5653,KLK6,0,17,
8277,10262,SF3B4,0,248,
4864,5976,UPF1,0,240,
519,629,CFB,0,13,
523,633,BGN,0,17,
20226,29978,UBQLN2,0,310,
527,637,BID,0,62,
4624,5684,PSMA3,0,301,
8722,10787,NCKAP1,0,44,
4627,5687,PSMA6,0,175,
4629,5689,PSMB1,0,181,
2583,23019,CNOT1,0,87,
8623,10657,KHDRBS1,0,191,
10780,80011,FAM192A,0,35,
2594,3178,HNRNPA1,0,701,
2597,3182,HNRNPAB,0,100,
4649,5710,PSMD4,0,202,
2604,3190,HNRNPK,0,367,
4654,5716,PSMD10,0,88,
561,672,BRCA1,0,609,
14898,254827,NAALADL2,0,87,
5747,7040,TGFB1,1,110,4.0
290,355,FAS,0,121,
572,686,BTD,0,13,
21055,767,CA8,0,31,
14915,54433,GAR1,0,80,
6728,8440,NCK2,1,184,553.0
4681,5747,PTK2,0,200,
