Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6145,7511,XPNPEP1,0,71,
6147,7514,XPO1,0,1256,
6148,7515,XRCC1,0,82,
2714,3315,HSPB1,1,435,125.0
6151,7518,XRCC4,0,45,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
685,821,CANX,0,208,
6160,7529,YWHAB,0,398,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
2070,2548,GAA,1,32,2755.0
6167,7536,SF1,0,265,
4100,5058,PAK1,0,161,
8221,10200,MPHOSPH6,0,42,
18463,26508,HEYL,0,26,
33,38,ACAT1,0,80,
16419,56254,RNF20,0,83,
6180,6720,SREBF1,0,72,
5126,6323,SCN1A,0,75,
44,50,ACO2,1,36,6662.0
16431,23499,MACF1,0,74,
4145,5111,PCNA,0,390,
51,58,ACTA1,1,200,3035.0
53,60,ACTB,0,466,
4150,5119,CHMP1A,0,54,
8248,10228,STX6,0,61,
4155,5127,CDK16,0,46,
16444,23512,SUZ12,0,338,
8254,10236,HNRNPR,0,273,
10303,79364,ZXDC,0,19,
65,81,ACTN4,0,153,
67,87,ACTN1,0,164,
68,88,ACTN2,0,105,
12971,51119,SBDS,0,57,
4449,5476,CTSA,0,53,
16456,56292,,0,37,
8265,10248,POP7,0,31,
4171,5144,PDE4D,0,69,
2124,2617,GARS,0,99,
8270,10253,SPRY2,0,130,
8271,10254,STAM2,0,74,
6225,6732,SRPK1,0,349,
18514,59349,KLHL12,0,75,
4179,5152,PDE9A,0,58,
2136,2629,GBA,0,52,
8548,10575,CCT4,0,188,
16474,23543,RBFOX2,0,110,
6236,171483,FAM9B,0,134,
8287,10273,STUB1,0,258,
9414,51133,KCTD3,0,26,
2064,2539,G6PD,0,77,
8291,10278,EFS,0,39,
2748,3362,HTR6,0,29,
6251,7681,MKRN3,0,160,
4205,5184,PEPD,0,42,
18543,387082,SUMO4,0,80,
4209,5189,PEX1,1,11,4384.0
2162,2661,GDF9,0,47,
4212,5192,PEX10,0,22,
117,142,PARP1,0,286,
2166,2665,GDI2,0,61,
4215,5195,PEX14,0,74,
10360,67857,,0,33,
6164,7533,YWHAH,0,343,
6267,7704,ZBTB16,0,166,
4220,5201,PFDN1,0,104,
2410,2961,GTF2E2,0,63,
2174,2673,GFPT1,0,79,
2069,2547,XRCC6,0,285,
12416,148581,UBE2U,0,70,
129,154,ADRB2,0,276,
6275,23132,RAD54L2,0,44,
16516,23590,PDSS1,1,3,20742.0
17430,57644,MYH7B,0,33,
135,160,AP2A1,0,121,
17772,353174,ZACN,0,67,
4235,5216,PFN1,0,81,
16530,23607,CD2AP,0,118,
4803,5903,RANBP2,0,182,
151,182,JAG1,1,12,4768.0
2200,2705,GJB1,1,24,2582.0
12443,5828,PEX2,1,13,4982.0
4256,5245,PHB,0,356,
18594,26747,NUFIP1,0,97,
4259,5250,SLC25A3,0,311,
2212,2720,GLB1,0,35,
20646,63875,MRPL17,0,100,
5061,170082,TCEANC,0,116,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
711,847,CAT,0,66,
6322,7791,ZYX,0,97,
14515,25909,AHCTF1,0,24,
8375,10381,TUBB3,0,121,
20669,63908,NAPB,0,29,
191,231,AKR1B1,0,63,
10433,79600,TCTN1,0,104,
2245,2773,GNAI3,0,114,
4294,5289,PIK3C3,0,38,
10439,79608,RIC3,0,35,
16584,23673,STX12,0,98,
8393,10401,PIAS3,0,69,
5495,6742,SSBP1,0,103,
14396,53347,UBASH3A,0,84,
213,267,AMFR,0,113,
6359,7846,TUBA1A,0,399,
8409,10419,PRMT5,0,360,
4815,5917,RARS,0,62,
16604,56475,RPRM,0,47,
4319,5315,PKM,0,194,
2272,2801,GOLGA2,0,455,
21148,64750,SMURF2,0,187,
3110,3801,KIFC3,0,230,
2280,2810,SFN,0,290,
5948,7276,TTR,0,60,
6378,7874,USP7,0,313,
10475,10290,SPEG,1,7,233.0
6380,7879,RAB7A,1,182,5336.0
6381,7881,KCNAB1,0,17,
238,293,SLC25A6,0,207,
15509,55183,RIF1,0,160,
10481,79657,RPAP3,0,77,
4341,5337,PLD1,0,54,
4342,5338,PLD2,0,54,
4344,5340,PLG,0,68,
8442,10456,HAX1,0,131,
16637,23760,PITPNB,0,27,
6401,7917,BAG6,0,302,
6403,7919,DDX39B,0,225,
10500,79677,SMC6,0,49,
261,322,APBB1,0,95,
263,324,APC,0,301,
266,327,APEH,0,43,
6411,7936,NELFE,0,38,
268,329,BIRC2,0,142,
14605,414236,C10orf55,0,51,
8462,10477,UBE2E3,0,117,
272,333,APLP1,0,61,
8467,10482,NXF1,0,1153,
8469,10484,SEC23A,0,104,
16663,23790,,0,146,
5494,6741,SSB,0,125,
6429,7965,AIMP2,0,100,
287,351,APP,0,2132,
12577,50618,ITSN2,0,94,
2338,2885,GRB2,0,1081,
3803,4692,NDN,0,64,
8875,10980,COPS6,0,321,
12583,50626,CYHR1,0,28,
18728,26986,PABPC1,0,504,
18731,2218,FKTN,1,2,21009.0
303,369,ARAF,0,104,
4402,5423,POLB,0,44,
18742,158078,EEF1A1P5,0,73,
8503,10524,KAT5,0,265,
12600,17886,,0,192,
4409,5430,POLR2A,0,345,
8506,10527,IPO7,0,94,
8507,10528,NOP56,0,256,
316,387,RHOA,0,185,
321,392,ARHGAP1,0,48,
20805,162427,RETREG3,0,71,
18758,27033,ZBTB32,0,53,
6471,728937,RPS26P25,0,201,
12619,17913,,0,134,
2382,2932,GSK3B,0,362,
11,16,AARS,1,55,3794.0
20817,387522,TMEM189-UBE2V1,0,45,
2386,2936,GSR,0,44,
14675,53918,PELO,0,40,
6484,8065,CUL5,0,482,
4437,5460,POU5F1,0,68,
4439,5464,PPA1,0,33,
5860,7163,TPD52,0,54,
4442,5468,PPARG,0,167,
8540,10567,RABAC1,0,83,
4445,5471,PPAT,0,36,
