Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
53,60,ACTB,0,466,
117,142,PARP1,1,286,8382.0
301,367,AR,1,301,69.0
439,529,ATP6V1E1,0,67,
474,573,BAG1,0,82,
537,648,BMI1,0,399,
561,672,BRCA1,0,609,
676,811,CALR,0,158,
698,834,CASP1,0,63,
700,836,CASP3,0,183,
704,840,CASP7,0,86,
705,841,CASP8,0,196,
723,861,RUNX1,0,102,
827,983,CDK1,0,415,
865,1021,CDK6,0,160,
866,1022,CDK7,0,138,
868,1024,CDK8,0,137,
869,1025,CDK9,0,247,
870,1026,CDKN1A,0,312,
891,1050,CEBPA,0,132,
1039,1244,ABCC2,1,47,9113.0
1160,1387,CREBBP,0,400,
1164,1392,CRH,1,17,8037.0
1197,1432,MAPK14,0,329,
1259,1499,CTNNB1,0,395,
1294,1543,CYP1A1,0,92,
1350,1616,DAXX,0,218,
1372,1643,DDB2,0,76,
1552,1869,E2F1,0,142,
1653,1994,ELAVL1,0,1866,
1687,2033,EP300,0,547,
1741,2099,ESR1,0,789,
1919,2308,FOXO1,0,76,
2069,2547,XRCC6,0,285,
2280,2810,SFN,0,290,
2361,2908,NR3C1,0,242,
2411,2962,GTF2F1,0,122,
2500,3065,HDAC1,0,611,
2501,3066,HDAC2,0,387,
2524,3091,HIF1A,0,182,
2567,3146,HMGB1,0,114,
2588,3172,HNF4A,0,106,
2678,3276,PRMT1,0,175,
2708,3308,HSPA4,0,366,
2881,3551,IKBKB,0,224,
3043,3725,JUN,0,408,
3354,4088,SMAD3,0,417,
3446,4193,MDM2,0,470,
3664,4524,MTHFR,1,16,105.0
3801,4690,NCK1,0,267,
3802,4691,NCL,0,438,
3884,4790,NFKB1,0,277,
3927,4841,NONO,0,193,
3986,4914,NTRK1,0,1965,
4256,5245,PHB,0,356,
4409,5430,POLR2A,0,345,
4428,5451,POU2F1,0,107,
4443,5469,MED1,0,124,
4463,5499,PPP1CA,0,356,
4477,5515,PPP2CA,0,262,
4534,5578,PRKCA,0,395,
4547,5591,PRKDC,0,312,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4555,5599,MAPK8,0,256,
4559,5603,MAPK13,0,153,
4812,5914,RARA,0,145,
4822,5925,RB1,0,257,
4859,5970,RELA,0,419,
4869,5981,RFC1,0,96,
4870,5982,RFC2,0,94,
4917,6046,BRD2,0,40,
5072,6256,RXRA,0,156,
5254,6472,SHMT2,0,455,
5363,6595,SMARCA2,0,147,
5365,6597,SMARCA4,0,269,
5367,6599,SMARCC1,0,203,
5369,6602,SMARCD1,0,205,
5372,6605,SMARCE1,0,168,
5432,6667,SP1,0,441,
5469,6714,SRC,0,525,
5471,6716,SRD5A2,1,21,19634.0
5523,6774,STAT3,0,292,
5571,6832,SUPV3L1,1,9,11359.0
5661,6929,TCF3,0,208,
5664,6934,TCF7L2,0,60,
5709,6996,TDG,0,45,
5772,7067,THRA,0,110,
5853,7155,TOP2B,0,102,
5855,7157,TP53,0,1001,
5882,7186,TRAF2,0,509,
5994,7329,UBE2I,0,502,
6072,7421,VDR,1,127,124.0
6078,7428,VHL,0,466,
6111,7468,NSD2,0,54,
6153,7520,XRCC5,0,233,
6164,7533,YWHAH,0,343,
6168,7538,ZFP36,1,71,2084.0
6267,7704,ZBTB16,0,166,
6341,7818,DAP3,0,140,
6457,8019,BRD3,0,27,
6465,8031,NCOA4,0,31,
6560,8202,NCOA3,0,134,
6561,8204,NRIP1,0,69,
6675,8359,HIST1H4A,0,181,
6720,8431,NR0B2,0,65,
6739,8452,CUL3,0,1228,
6792,8517,IKBKG,0,465,
6904,8648,NCOA1,0,122,
7037,8797,TNFRSF10A,1,32,4097.0
7045,8805,TRIM24,0,82,
7077,8841,HDAC3,0,238,
7084,8850,KAT2B,0,206,
7430,9282,MED14,0,90,
7455,9318,COPS2,0,125,
7551,9439,MED23,0,177,
7552,9440,MED17,0,90,
7555,9443,MED7,0,64,
7692,9604,RNF14,0,34,
7698,9611,NCOR1,0,179,
7699,9612,NCOR2,0,136,
7931,9862,MED24,0,87,
8024,9967,THRAP3,0,137,
8025,9968,MED12,0,94,
8054,10001,MED6,0,63,
8065,10014,HDAC5,0,370,
8484,10499,NCOA2,0,103,
8704,10765,KDM5B,0,62,
8867,10971,YWHAQ,0,464,
9051,11186,RASSF1,0,71,
9062,11198,SUPT16H,0,206,
11226,84458,LCOR,0,51,
11294,375791,CYSRT1,0,568,
13372,51564,HDAC7,0,89,
13389,51588,PIAS4,0,100,
14974,54503,ZDHHC13,1,2,8725.0
15944,55743,CHFR,0,50,
16006,55806,HR,1,38,3459.0
16022,23054,NCOA6,0,102,
16160,121504,HIST4H4,0,149,
16276,23328,SASH1,1,14,9860.0
16354,23411,SIRT1,0,261,
16367,23426,GRIP1,0,61,
16410,23476,BRD4,1,76,497.0
19234,93380,MMGT1,0,117,
19628,126961,HIST2H3C,0,117,
20038,2078,ERG,0,88,
20917,64324,NSD1,0,41,
