Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4864,5976,,0,240,
7147,8924,,1,224,2762.0
1668,2011,,0,103,
13320,51512,,0,129,
526,636,,0,17,
5521,6772,,0,225,
3986,4914,,0,1965,
17943,58533,,0,62,
16388,23450,,0,489,
5404,6638,,1,53,4194.0
4769,5868,,0,122,
3110,3801,,0,230,
8234,10213,,0,120,
1453,1756,,1,57,1866.0
10286,24144,,0,382,
4655,5717,,0,147,
18871,27185,,0,209,
5855,7157,,0,1001,
18368,26234,,0,23,
1730,165918,,0,48,
12487,115992,,0,49,
13129,84062,,0,146,
13431,117178,,0,248,
7373,9212,,0,180,
6356,7841,,1,40,20652.0
5080,22890,,0,104,
1369,1639,,1,254,2902.0
3803,4692,,1,64,5101.0
9055,11190,,0,242,
3426,4171,,0,918,
5988,7323,,0,229,
2280,2810,,0,290,
6251,7681,,1,160,5672.0
5999,7334,,0,166,
1256,1495,,0,90,
13043,51199,,0,118,
21495,54551,,1,6,17719.0
7928,9859,,0,180,
16249,23299,,0,69,
6526,8139,,0,197,
