Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4193,5167,ENPP1,1,21,3497.0
7147,8924,HERC2,0,224,
4260,5251,PHEX,1,2,11724.0
6267,7704,ZBTB16,0,166,
449,540,ATP7B,1,15,688.0
204,249,ALPL,1,7,10325.0
5290,6514,SLC2A2,1,7,1952.0
5159,6521,SLC4A1,1,24,846.0
4524,5566,PRKACA,0,420,
1004,1191,CLU,0,123,
2510,3075,CFH,0,22,
4525,5567,PRKACB,0,217,
4017,4952,OCRL,1,33,1920.0
3986,4914,NTRK1,0,1965,
6072,7421,VDR,1,127,215.0
1653,1994,ELAVL1,0,1866,
999,1184,CLCN5,1,9,6360.0
4526,5568,PRKACG,0,158,
6489,8074,FGF23,1,4,12616.0
1455,1758,DMP1,1,2,767.0
