Node ID,Protein ID,Protein Name,Disease Node,Degree
1,2,,0,105
20,25,,0,389
117,142,,0,286
287,351,,0,2132
301,367,,0,301
337,408,,0,314
509,613,,0,97
561,672,,0,609
669,801,,0,524
676,811,,1,158
698,834,,0,63
861,1017,,0,892
1062,1277,,0,56
1063,1278,,0,37
1065,1280,,0,45
1066,1281,,0,18
1067,1282,,0,37
1076,1291,,0,17
1180,1410,,0,115
1221,1457,,0,615
1223,1459,,0,341
1224,1460,,0,305
1350,1616,,0,218
1371,1642,,0,382
1605,1938,,0,292
1620,1956,,0,926
1653,1994,,0,1866
1687,2033,,0,547
1718,2064,,0,201
1719,2065,,0,87
1765,2130,,0,698
1779,2146,,0,284
1830,2200,,0,24
1869,2247,,1,42
1882,2260,,0,79
1927,2316,,0,359
1943,2335,,0,792
2327,2869,,0,183
2338,2885,,0,1081
2361,2908,,0,242
2418,2969,,0,149
2458,3014,,0,307
2606,3192,,0,691
2668,3265,,0,113
2678,3276,,0,175
2709,3309,,0,517
2712,3312,,0,600
2714,3315,,0,435
2718,3320,,0,900
2722,3326,,0,543
2730,3339,,0,48
2793,3428,,0,394
2803,3440,,1,7
2831,3480,,0,93
3006,3685,,0,69
3036,3717,,1,136
3123,3815,,0,75
3141,3837,,0,340
3225,3932,,0,256
3307,4035,,0,89
3336,4067,,0,269
3441,4188,,0,439
3535,4313,,0,42
3565,4352,,1,10
3784,4673,,0,237
3886,4792,,0,212
3923,4836,,0,79
4145,5111,,0,390
4181,5154,,1,24
4182,5155,,1,27
4183,5156,,0,65
4185,5159,,0,111
4339,5335,,0,279
4340,5336,,0,126
4465,5501,,0,308
4477,5515,,0,262
4524,5566,,0,420
4534,5578,,0,395
4550,5594,,0,402
4551,5595,,0,349
4553,5597,,0,282
4681,5747,,0,200
4704,5781,,0,175
4846,5954,,0,113
4916,6045,,0,756
4956,6117,,0,494
4966,6128,,0,408
5044,6223,,0,235
5178,6383,,0,58
5247,6464,,0,277
5289,6513,,0,29
5366,6598,,0,173
5382,6615,,0,73
5432,6667,,0,441
5440,6678,,0,25
5469,6714,,0,525
5527,6778,,0,80
5747,7040,,1,110
5764,7057,,0,54
5771,7066,,1,5
5855,7157,,1,1001
5874,7178,,0,54
5880,7184,,0,171
5885,7189,,0,552
5928,7253,,0,43
5953,7283,,0,255
6002,7337,,0,178
6068,7415,,0,610
6078,7428,,0,466
6094,7448,,0,99
6131,7490,,0,54
6162,7531,,0,426
6165,7534,,0,662
6283,1289,,0,25
6907,8651,,0,76
6915,8660,,0,61
7066,8829,,0,41
7204,9014,,0,47
7521,9397,,0,23
7809,9730,,0,101
7893,9820,,0,649
7948,9882,,0,55
7986,9924,,0,343
8070,10019,,1,18
8112,10075,,0,461
8176,10146,,0,133
8409,10419,,0,360
9160,11333,,0,20
13355,51547,,0,666
13497,51720,,0,75
15162,54790,,1,6
15384,55037,,0,164
16444,23512,,0,338
18728,26986,,0,504
19879,4869,,0,746
