Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
38,43,ACHE,1,18,8.0
287,351,APP,0,2132,
383,229841,,0,83,
567,98985,,0,9,
669,801,CALM1,0,524,
672,805,CALM2,0,174,
698,834,CASP1,0,63,
1055,1268,CNR1,1,8,318.0
1158,1385,CREB1,0,198,
1160,1387,CREBBP,0,400,
1164,1392,CRH,1,17,12841.0
1221,1457,CSNK2A1,0,615,
1506,1813,DRD2,1,25,305.0
1507,1814,DRD3,1,22,21.0
1620,1956,EGFR,0,926,
1689,2035,EPB41,0,148,
1690,2036,EPB41L1,0,54,
1691,2037,EPB41L2,0,41,
1927,2316,FLNA,0,359,
1952,2348,FOLR1,1,14,10926.0
1957,2353,FOS,0,259,
1958,2354,FOSB,1,35,10403.0
2241,2769,GNA15,0,27,
2242,2770,GNAI1,0,107,
2243,2771,GNAI2,0,209,
2245,2773,GNAI3,0,114,
2338,2885,GRB2,0,1081,
2499,3064,HTT,1,205,1841.0
2519,3084,NRG1,1,96,11.0
3178,3881,KRT31,0,375,
4043,4988,OPRM1,1,77,371.0
4198,5173,PDYN,1,10,10864.0
4755,22820,COPG1,0,73,
4866,5978,REST,0,52,
5126,6323,SCN1A,1,75,12789.0
5241,6457,SH3GL3,0,61,
5258,6477,SIAH1,0,179,
5330,6558,SLC12A2,1,33,12872.0
6139,7504,XK,1,19,11229.0
6739,8452,CUL3,0,1228,
6828,8554,PIAS1,0,191,
6875,8618,CADPS,0,41,
7275,9101,USP8,0,82,
7459,9322,TRIP10,0,67,
7633,9531,BAG3,0,493,
8089,10048,RANBP9,0,141,
8365,10367,MICU1,1,9,11156.0
8439,1742,DLG4,0,129,
8586,10614,HEXIM1,0,64,
8698,10755,GIPC1,0,54,
8782,1812,DRD1,1,13,20.0
8815,10911,UTS2,1,4,16434.0
8873,10978,CLP1,0,35,
10121,79042,TSEN34,1,17,9.0
11212,80746,TSEN2,1,26,11692.0
12801,116461,TSEN15,0,27,
13549,84557,MAP1LC3A,0,122,
13825,84937,ZNRF1,0,30,
14754,54102,CLIC6,0,4,
15052,283989,TSEN54,1,24,13171.0
16194,23237,ARC,1,8,13059.0
16335,23390,ZDHHC17,0,237,
16356,23413,NCS1,0,31,
16388,23450,SF3B3,0,489,
18263,57610,RANBP10,0,31,
18852,27161,AGO2,0,140,
