Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
8064,10013,,0,259,
8195,10165,,1,96,17373.0
3819,4708,,0,58,
18440,26471,,1,24,13964.0
11787,81850,,0,190,
11788,81851,,0,201,
4110,5071,,0,426,
2063,2538,,1,4,69.0
4624,5684,,0,301,
3089,3778,,0,20,
6162,7531,,0,426,
6163,7532,,0,542,
20,25,,0,389,
5659,6927,,0,81,
29,34,,0,88,
11294,375791,,0,568,
31,36,,0,47,
1056,1269,,1,1,13998.0
8112,10075,,0,461,
15004,54539,,0,67,
4131,5095,,1,19,10055.0
4132,5096,,1,21,227.0
8881,10987,,0,828,
4649,5710,,0,202,
4786,5885,,0,268,
5981,7316,,0,1647,
2608,134266,,0,11,
561,672,,0,609,
1587,1909,,0,24,
15412,69253,,0,60,
1591,1915,,0,613,
4664,5728,,0,246,
6068,7415,,0,610,
4622,5682,,0,275,
735,875,,1,81,6034.0
4674,5740,,0,9,
4676,5742,,0,24,
4677,5743,,1,47,150.0
7238,9056,,1,2,14492.0
3655,4514,,1,25,1792.0
15945,22976,,0,266,
10315,374291,,0,75,
3150,3848,,0,111,
11343,3783746,,0,153,
1620,1956,,0,926,
6739,8452,,0,1228,
1108,1327,,0,67,
7253,9075,,1,16,4243.0
3671,4535,,1,83,252.0
3160,3858,,0,68,
9828,51295,,0,112,
3674,4538,,1,48,3330.0
4699,5775,,0,19,
3676,4540,,1,30,849.0
3677,4541,,1,56,9496.0
11195,15185,,0,28,
7268,9094,,0,123,
3995,4924,,0,33,
5564,6821,,0,80,
2066,2542,,1,3,13940.0
1136,1363,,0,25,
8306,10294,,0,114,
275,336,,0,23,
1653,1994,,0,1866,
4224,5205,,1,2,8816.0
129,154,,0,276,
14978,54507,,0,258,
1667,2010,,0,225,
2715,3316,,0,123,
12933,51079,,0,94,
1158,1385,,0,198,
1159,1386,,0,247,
137,162,,0,93,
11202,15194,,0,79,
17039,57120,,0,102,
3729,4609,,0,583,
3714,4594,,1,26,5194.0
3267,3981,,0,135,
2708,3308,,0,366,
2709,3309,,0,517,
1687,2033,,0,547,
2712,3312,,0,600,
2714,3315,,0,435,
5787,7082,,0,140,
16028,55829,,0,25,
2718,3320,,0,900,
4255,5244,,1,3,14467.0
13424,51631,,0,268,
2722,3326,,0,543,
4259,5250,,0,311,
2724,3329,,0,379,
13479,84464,,0,172,
4780,5879,,0,269,
685,821,,0,208,
174,213,,1,200,14461.0
9245,269523,,0,4,
3248,3958,,0,189,
14513,53598,,0,72,
1714,2060,,0,161,
8883,10989,,0,271,
5077,6262,,0,33,
1055,1268,,1,8,6001.0
20238,29993,,0,69,
2239,2767,,0,50,
2241,2769,,0,27,
4802,5902,,0,48,
2243,2771,,0,209,
4801,5901,,0,253,
1221,1457,,0,615,
710,846,,1,17,12191.0
3672,4536,,0,63,
21193,64805,,0,57,
5324,55705,,0,123,
719,857,,1,220,676.0
2771,3396,,0,246,
1750,2110,,0,65,
729,867,,0,276,
21212,64838,,0,18,
3805,4694,,0,60,
