Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
4102,5062,PAK2,0,154,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
4118,5079,PAX5,0,56,
6167,7536,SF1,0,265,
2073,2551,GABPA,0,39,
16410,23476,BRD4,0,76,
8221,10200,MPHOSPH6,0,42,
30,35,ACADS,1,38,1679.0
33,38,ACAT1,0,80,
16419,56254,RNF20,0,83,
6180,6720,SREBF1,0,72,
8881,10987,COPS5,0,828,
7516,9391,CIAO1,0,120,
4140,5105,PCK1,0,98,
8237,10216,PRG4,1,2,10664.0
10286,24144,TFIP11,0,382,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
2107,2588,GALNS,0,27,
16444,23512,SUZ12,0,338,
2109,2590,GALNT2,0,27,
65,81,ACTN4,0,153,
2115,2597,GAPDH,0,304,
68,88,ACTN2,0,105,
694,830,CAPZA2,0,270,
70,90,ACVR1,0,121,
16456,56292,,0,37,
1378,1649,DDIT3,0,85,
8270,10253,SPRY2,0,130,
548,659,BMPR2,0,79,
6225,6732,SRPK1,0,349,
2130,2623,GATA1,0,109,
8547,10574,CCT7,0,189,
4181,5154,PDGFA,0,24,
4182,5155,PDGFB,0,27,
2136,2629,GBA,1,52,13611.0
356,65970,,0,129,
4186,5160,PDHA1,0,58,
8283,10269,ZMPSTE24,1,29,9194.0
20154,29888,STRN4,0,79,
95,118,ADD1,0,79,
18529,92140,MTDH,0,25,
2152,2648,KAT2A,0,135,
20589,3213,HOXB3,0,3,
16494,56334,,0,116,
18543,387082,SUMO4,0,80,
16744,56704,JPH1,0,40,
8211,10188,TNK2,0,94,
117,142,PARP1,0,286,
4215,5195,PEX14,0,74,
6267,7704,ZBTB16,0,166,
6269,7706,TRIM25,0,91,
2069,2547,XRCC6,0,285,
129,154,ADRB2,0,276,
1160,1387,CREBBP,1,400,47.0
2070,2548,GAA,0,32,
4801,5901,RAN,0,253,
137,162,AP1B1,0,93,
16530,23607,CD2AP,0,118,
7534,9412,MED21,0,108,
25,30,ACAA1,0,54,
5852,7153,TOP2A,0,164,
4256,5245,PHB,0,356,
2416,2967,GTF2H3,0,46,
18594,26747,NUFIP1,0,97,
2212,2720,GLB1,0,35,
4779,5878,RAB5C,0,151,
16551,23633,KPNA6,0,81,
168,207,AKT1,0,378,
8364,10365,KLF2,0,10,
174,213,ALB,0,200,
8368,10370,CITED2,0,22,
1736,2091,FBL,0,387,
178,217,ALDH2,0,80,
185,224,ALDH3A2,0,106,
4284,5277,PIGA,1,11,11508.0
10433,79600,TCTN1,0,104,
2243,2771,GNAI2,0,209,
16580,1879,EBF1,0,14,
6342,1303,COL12A1,1,3,1498.0
8391,10399,RACK1,0,286,
8393,10401,PIAS3,0,69,
20687,63932,CXorf56,0,10,
4305,5300,PIN1,0,309,
6359,7846,TUBA1A,0,399,
8409,10419,PRMT5,0,360,
219,273,AMPH,0,55,
220,274,BIN1,1,70,5382.0
2270,2799,GNS,1,40,6049.0
4319,5315,PKM,0,194,
2272,2801,GOLGA2,0,455,
2280,2810,SFN,0,290,
4329,5325,PLAGL1,0,13,
6378,7874,USP7,0,313,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
5668,6938,TCF12,0,104,
16624,23741,EID1,0,27,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
4340,5336,PLCG2,0,126,
