Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,,0,354,
6147,7514,,0,1256,
4102,5062,,0,154,
4780,5879,,0,269,
8202,10174,,0,156,
2059,2534,,0,410,
6156,7525,,0,156,
4110,5071,,0,426,
6160,7529,,0,398,
6162,7531,,0,426,
6163,7532,,0,542,
20,25,,0,389,
2069,2547,,0,285,
4118,5079,,0,56,
2071,2549,,0,51,
6168,7538,,0,71,
25,30,,0,54,
8218,10197,,0,195,
8879,10985,,0,234,
29,34,,0,88,
33,38,,0,80,
6180,6720,,0,72,
8881,10987,,0,828,
8882,10988,,0,34,
18478,26528,,0,80,
4144,5110,,0,115,
4787,5886,,0,265,
53,60,,0,466,
2102,2582,,0,23,
16443,23511,,0,49,
16445,23513,,0,60,
8254,10236,,0,273,
65,81,,0,153,
2115,2597,,0,304,
3425,4170,,0,75,
10315,374291,,0,75,
16462,23530,,0,47,
2130,2623,,0,109,
2133,2626,,0,36,
2134,2627,,0,16,
4186,5160,,0,58,
6842,8569,,0,70,
8287,10273,,0,258,
8290,10277,,0,79,
8292,337959,,0,83,
8484,10499,,0,103,
16494,56334,,0,116,
1384,1655,,0,449,
4115,5076,,1,25,5284.0
117,142,,0,286,
4215,5195,,0,74,
13332,84292,,0,195,
2171,2670,,1,110,534.0
6269,7706,,0,91,
6165,7534,,0,662,
129,154,,0,276,
131,156,,0,101,
4801,5901,,0,253,
4232,5213,,0,72,
4235,5216,,0,81,
141,166,,0,301,
2193,2697,,0,47,
16354,23411,,0,261,
20505,653361,,0,49,
154,185,,0,42,
8347,10342,,1,175,1598.0
4253,5241,,0,81,
4256,5245,,0,356,
3782,4670,,0,400,
1393,1666,,0,31,
168,207,,0,378,
169,208,,0,129,
16555,23637,,0,38,
174,213,,0,200,
8368,10370,,0,22,
8372,10376,,0,125,
4281,5274,,1,4,273.0
187,226,,0,141,
2236,2764,,0,23,
1885,2263,,0,50,
195,238,,0,98,
18631,125115,,0,378,
4300,5295,,0,307,
4301,5296,,0,144,
2254,2783,,0,119,
4305,5300,,0,309,
213,267,,0,113,
6359,7846,,0,399,
2272,2801,,0,455,
5757,7050,,0,30,
4325,5321,,0,52,
4331,5327,,0,37,
237,292,,0,335,
241,301,,0,169,
242,302,,0,200,
