Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,XPO1,0,1256,
516,624,BDKRB2,0,22,
393,476,ATP1A1,0,160,
398,481,ATP1B1,1,78,9824.0
3986,4914,NTRK1,0,1965,
403,488,ATP2A2,0,84,
152,183,AGT,1,27,45.0
154,185,AGTR1,1,42,42.0
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
287,351,APP,0,2132,
1570,1889,ECE1,1,27,69.0
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
3249,3959,LGALS3BP,0,148,
6068,7415,VCP,0,610,
53,60,ACTB,0,466,
4534,5578,PRKCA,0,395,
15945,22976,PAXIP1,0,266,
3134,3827,KNG1,0,46,
65,81,ACTN4,0,153,
4674,5740,PTGIS,1,9,14737.0
2243,2771,GNAI2,0,209,
68,88,ACTN2,0,105,
2245,2773,GNAI3,0,114,
4551,5595,MAPK3,0,349,
2248,2776,GNAQ,0,89,
5193,6401,SELE,1,21,10878.0
8738,10808,HSPH1,0,99,
719,857,CAV1,0,220,
1620,1956,EGFR,0,926,
2722,3326,HSP90AB1,0,543,
3928,4842,NOS1,0,55,
3929,4843,NOS2,1,155,1686.0
3930,4846,NOS3,1,79,165.0
2255,2784,GNB3,1,31,2924.0
5469,6714,SRC,0,525,
95,118,ADD1,1,79,6359.0
13155,51320,MEX3C,1,6,9947.0
364,445,ASS1,0,92,
6767,8490,RGS5,1,8,2027.0
10864,1577,CYP3A5,1,3,507.0
4339,5335,PLCG1,0,279,
1653,1994,ELAVL1,0,1866,
7930,9861,PSMD6,0,122,
5500,6748,SSR4,0,119,
