Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
20,25,ABL1,0,389,
22,27,ABL2,0,52,
51,58,ACTA1,0,200,
65,81,ACTN4,0,153,
133,158,ADSL,0,66,
141,166,AES,0,301,
168,207,AKT1,0,378,
195,238,ALK,1,98,749.0
238,293,SLC25A6,0,207,
251,311,ANXA11,0,52,
287,351,APP,0,2132,
293,358,AQP1,0,107,
301,367,AR,0,301,
303,369,ARAF,0,104,
355,433,ASGR2,0,95,
436,526,ATP6V1B2,0,114,
444,535,ATP6V0A1,0,58,
455,547,KIF1A,0,38,
496,596,BCL2,0,136,
526,636,BICD1,0,17,
562,673,BRAF,1,63,887.0
637,5481,PPID,0,53,
676,811,CALR,0,158,
719,857,CAV1,0,220,
729,867,CBL,0,276,
730,868,CBLB,0,81,
732,871,SERPINH1,0,91,
735,875,CBS,0,81,
747,891,CCNB1,0,161,
786,939,CD27,0,33,
827,983,CDK1,0,415,
840,996,CDC27,0,129,
844,1000,CDH2,0,78,
861,1017,CDK2,0,892,
863,1019,CDK4,0,203,
864,1020,CDK5,0,163,
869,1025,CDK9,0,247,
935,1108,CHD4,0,153,
972,1147,CHUK,0,219,
1020,1211,CLTA,0,83,
1022,1213,CLTC,0,355,
1041,132320,SCLT1,0,158,
1158,1385,CREB1,0,198,
1160,1387,CREBBP,0,400,
1170,1398,CRK,0,377,
1171,1399,CRKL,0,130,
1172,1400,CRMP1,0,110,
1197,1432,MAPK14,0,329,
1216,1452,CSNK1A1,0,141,
1218,1454,CSNK1E,0,169,
1221,1457,CSNK2A1,0,615,
1231,1468,SLC25A10,0,53,
1259,1499,CTNNB1,0,395,
1290,1537,CYC1,0,146,
1370,1641,DCX,0,50,
1371,1642,DDB1,0,382,
1382,1653,DDX1,0,156,
1383,1654,DDX3X,0,379,
1385,1656,DDX6,0,134,
1479,1786,DNMT1,0,109,
1523,1832,DSP,0,114,
1546,1856,DVL2,0,141,
1547,1857,DVL3,0,192,
1549,1859,DYRK1A,0,76,
1576,5777,PTPN6,0,123,
1582,1902,LPAR1,0,98,
1591,1915,EEF1A1,0,613,
1601,1933,EEF1B2,0,145,
1603,1936,EEF1D,0,166,
1620,1956,EGFR,0,926,
1626,1962,EHHADH,0,113,
1628,1964,EIF1AX,1,45,6067.0
1629,1965,EIF2S1,0,87,
1632,1969,EPHA2,0,70,
1638,1975,EIF4B,0,133,
