Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
17921,58508,KMT2C,0,48,
4779,5878,RAB5C,0,151,
4100,5058,PAK1,0,161,
4102,5062,PAK2,0,154,
2059,2534,FYN,0,410,
15961,22992,KDM2A,0,41,
6159,7528,YY1,0,172,
6160,7529,YWHAB,0,398,
1553,1870,E2F2,0,31,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
6164,7533,YWHAH,0,343,
6165,7534,YWHAZ,0,662,
2071,2549,GAB1,0,51,
2073,2551,GABPA,0,39,
5073,6257,RXRB,0,82,
17956,25782,RAB3GAP2,1,24,65.0
2598,3183,HNRNPC,0,386,
13227,6016,RIT1,1,18,7.0
9768,373156,GSTK1,0,111,
7723,9638,FEZ1,0,62,
2606,3192,HNRNPU,0,691,
5469,6714,SRC,0,525,
562,673,BRAF,1,63,29.0
1591,1915,EEF1A1,0,613,
15931,55728,N4BP2,0,22,
16275,23327,NEDD4L,0,192,
8253,10235,RASGRP2,0,6,
5045,6224,RPS20,0,259,
1741,2099,ESR1,0,789,
12726,83593,RASSF5,0,56,
16454,23522,KAT6B,1,66,122.0
14407,20595,,0,70,
6728,8440,NCK2,0,184,
15945,22976,PAXIP1,0,266,
18507,26574,AATF,0,69,
3148,3845,KRAS,1,80,8.0
8270,10253,SPRY2,0,130,
7249,9070,ASH2L,0,96,
1554,1871,E2F3,0,42,
4963,6124,RPL4,0,326,
1620,1956,EGFR,0,926,
4185,5159,PDGFRB,0,111,
4700,22808,MRAS,0,15,
12382,115727,RASGRP4,0,5,
4704,5781,PTPN11,1,175,2.0
6755,8471,IRS4,0,107,
3174,3875,KRT18,0,143,
7697,9610,RIN1,0,51,
4777,5876,RABGGTB,0,67,
2668,3265,HRAS,1,113,2.0
4114,5075,PAX1,1,2,10004.0
5230,6446,SGK1,0,114,
20080,29763,PACSIN3,0,88,
5237,6453,ITSN1,0,138,
15991,55791,LRIF1,0,161,
20,25,ABL1,0,389,
4730,5813,PURA,0,38,
5247,6464,SHC1,0,277,
16354,23411,SIRT1,0,261,
1667,2010,EMD,0,225,
4795,5894,RAF1,1,209,57.0
8058,10006,ABI1,0,117,
706,842,CASP9,0,60,
7310,9138,ARHGEF1,0,42,
2703,3303,HSPA1A,0,353,
3729,4609,MYC,0,583,
16530,23607,CD2AP,0,118,
1171,1399,CRKL,0,130,
2708,3308,HSPA4,0,366,
2709,3309,HSPA5,0,517,
16022,23054,NCOA6,0,102,
14999,3998,LMAN1,0,70,
2712,3312,HSPA8,0,600,
3225,3932,LCK,0,256,
154,185,AGTR1,0,42,
21148,64750,SMURF2,0,187,
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
4256,5245,PHB,0,356,
5793,7088,TLE1,0,142,
2722,3326,HSP90AB1,0,543,
8867,10971,YWHAQ,0,464,
2724,3329,HSPD1,0,379,
3526,4301,AFDN,0,70,
7846,9770,RASSF2,0,31,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
8391,10399,RACK1,0,286,
19628,126961,HIST2H3C,0,117,
1197,1432,MAPK14,0,329,
19120,266747,RGL4,0,5,
8881,10987,COPS5,0,828,
1718,2064,ERBB2,0,201,
1719,2065,ERBB3,0,87,
1210,1445,CSK,0,87,
3359,4093,SMAD9,0,132,
4798,5898,RALA,0,88,
1653,1994,ELAVL1,0,1866,
4800,5900,RALGDS,0,30,
8898,11009,IL24,0,27,
5835,7132,TNFRSF1A,0,219,
4805,5906,RAP1A,1,85,8.0
4806,5908,RAP1B,1,81,82.0
4295,5290,PIK3CA,0,82,
4808,5910,RAP1GDS1,0,67,
4299,5294,PIK3CG,0,39,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
11469,51762,RAB8B,0,32,
8401,10411,RAPGEF3,0,15,
722,860,RUNX2,0,63,
7379,9218,VAPA,0,224,
8071,10020,GNE,0,73,
4822,5925,RB1,1,257,508.0
2937,3609,ILF3,0,463,
3801,4690,NCK1,0,267,
719,857,CAV1,0,220,
220,274,BIN1,0,70,
4829,5932,RBBP8,0,63,
5855,7157,TP53,0,1001,
4319,5315,PKM,0,194,
17360,286940,,0,99,
4764,5863,RGL2,0,19,
2278,5929,RBBP5,0,114,
13543,84548,TMEM185A,0,57,
2280,2810,SFN,0,290,
745,889,KRIT1,0,17,
1259,1499,CTNNB1,0,395,
6380,7879,RAB7A,0,182,
7378,9217,VAPB,0,139,
2338,2885,GRB2,0,1081,
1576,5777,PTPN6,0,123,
13042,51196,PLCE1,0,46,
5363,6595,SMARCA2,0,147,
4340,5336,PLCG2,0,126,
5365,6597,SMARCA4,0,269,
14072,3313,HSPA9,0,264,
4769,5868,RAB5A,0,122,
15610,55291,PPP6R3,0,77,
11008,80335,WDR82,0,58,
8747,10818,FRS2,0,34,
8968,11091,WDR5,0,226,
4874,5987,TRIM27,0,464,
16140,23179,RGL1,0,5,
14094,85451,UNK,0,295,
4882,5995,RGR,0,6,
4371,5371,PML,0,237,
20757,64062,RBM26,0,55,
16663,23790,,0,146,
3352,4086,SMAD1,0,186,
3353,4087,SMAD2,0,394,
10523,79705,LRRK1,0,33,
3869,4771,NF2,0,68,
4894,6009,RHEB,0,39,
287,351,APP,0,2132,
12577,50618,ITSN2,0,94,
290,355,FAS,0,121,
8995,11124,FAF1,0,112,
2340,2887,GRB10,0,62,
2342,2889,RAPGEF1,0,33,
