Node ID,Protein ID,Protein Name,Disease Node,Degree
20,25,,0,389
38,43,,1,18
53,60,,0,466
117,142,,0,286
138,163,,0,127
161,196,,1,49
168,207,,0,378
287,351,,0,2132
289,354,,0,25
291,356,,0,108
301,367,,0,301
337,408,,0,314
338,409,,0,366
341,412,,0,25
447,538,,1,15
454,546,,1,58
462,554,,1,18
485,22933,,0,64
561,672,,0,609
584,701,,1,98
669,801,,0,524
729,867,,1,276
757,904,,0,93
805,958,,0,60
827,983,,0,415
842,998,,0,305
951,66661,,0,208
1170,1398,,0,377
1171,1399,,0,130
1210,1445,,0,87
1259,1499,,0,395
1294,1543,,0,92
1295,1544,,1,30
1322,1586,,0,37
1350,1616,,0,218
1371,1642,,0,382
1481,1788,,1,65
1582,1902,,1,98
1591,1915,,0,613
1603,1936,,0,166
1620,1956,,0,926
1653,1994,,0,1866
1674,2017,,0,144
1718,2064,,0,201
1728,2074,,1,55
1741,2099,,0,789
1779,2146,,0,284
2069,2547,,0,285
2115,2597,,0,304
2184,2688,,1,89
2272,2801,,0,455
2327,2869,,0,183
2338,2885,,0,1081
2463,3020,,0,131
2500,3065,,0,611
2580,3162,,1,30
2583,23019,,0,87
2668,3265,,0,113
2714,3315,,0,435
2718,3320,,0,900
2830,3479,,0,21
2831,3480,,1,93
2834,3483,,1,5
2837,3486,,0,33
2839,3488,,0,36
2911,116870,,0,37
2927,3598,,0,14
2967,3643,,0,128
2989,3667,,0,122
3148,3845,,0,80
3225,3932,,0,256
3318,4048,,0,26
3324,4054,,1,14
3354,4088,,0,417
3446,4193,,0,470
3574,4361,,0,130
3934,4851,,0,211
3956,4880,,1,5
3986,4914,,0,1965
4129,5093,,0,192
4185,5159,,0,111
4225,84282,,1,12
4295,5290,,1,82
4300,5295,,0,307
4301,5296,,0,144
4349,5347,,0,268
4409,5430,,0,345
4425,5447,,0,38
4534,5578,,0,395
4536,5580,,0,234
4547,5591,,0,312
4551,5595,,0,349
4624,5684,,0,301
4664,5728,,0,246
4678,5744,,1,12
4681,5747,,0,200
4704,5781,,0,175
4744,5829,,0,151
4822,5925,,0,257
4956,6117,,0,494
5044,6223,,0,235
5109,6301,,0,67
5117,6310,,0,303
5243,203068,,0,361
5247,6464,,0,277
5432,6667,,0,441
5469,6714,,0,525
5523,6774,,0,292
5646,6913,,1,13
5723,7013,,0,323
5774,7069,,0,25
5835,7132,,0,219
5855,7157,,0,1001
5981,7316,,0,1647
5987,7322,,0,257
5988,7323,,0,229
6128,7486,,0,55
6147,7514,,0,1256
6153,7520,,0,233
6160,7529,,0,398
6162,7531,,0,426
6163,7532,,0,542
6164,7533,,0,343
6165,7534,,0,662
6378,7874,,0,313
6401,7917,,0,302
6506,8099,,0,65
6561,8204,,0,69
6651,8335,,0,108
6655,8339,,0,244
6666,8350,,0,309
6728,8440,,0,184
6737,8450,,0,382
6755,8471,,0,107
6779,8503,,0,137
6915,8660,,0,61
7084,8850,,0,206
7165,8945,,0,353
7633,9531,,0,493
7730,9646,,0,101
7799,9719,,1,1
8090,10049,,0,58
8120,10084,,1,51
8144,10111,,0,119
8218,10197,,0,195
8287,10273,,0,258
8377,10383,,0,154
8391,10399,,0,286
8674,10728,,0,110
8687,10743,,1,24
8837,10938,,0,68
8867,10971,,0,464
9177,7353,,0,86
9547,12235,,0,53
9626,12412,,0,150
10092,2245,,1,17
10124,79048,,1,7
10184,79139,,0,83
13249,51434,,0,77
14447,282808,,1,10
14546,3481,,1,23
14722,152330,,1,8
14894,54386,,0,162
15126,54737,,0,61
15893,22919,,0,177
16310,23365,,0,32
16384,285590,,1,14
16404,23468,,0,198
17323,57520,,0,291
17896,58477,,0,148
18060,25913,,0,215
18181,26060,,0,75
18332,26270,,0,622
18338,26277,,1,118
18787,27076,,0,114
18822,27125,,1,34
20251,30011,,0,292
