Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
1,2,,0,105,
4610,5664,,0,80,
16388,23450,,0,489,
4609,5663,,0,137,
1538,1848,,1,10,7160.0
4110,5071,,0,426,
527,637,,0,62,
528,638,,0,84,
530,640,,0,77,
6915,8660,,0,61,
1882,2260,,1,79,227.0
176,215,,1,24,1238.0
2594,3178,,0,701,
17443,90427,,0,25,
551,662,,0,26,
552,663,,0,36,
553,664,,0,54,
554,665,,0,44,
7723,9638,,0,62,
2605,3191,,0,222,
1885,2263,,0,50,
1584,1906,,1,17,253.0
3122,3814,,1,7,2553.0
1587,1909,,1,24,6461.0
1588,1910,,0,9,
53,60,,0,466,
1591,1915,,0,613,
17869,9737,,0,49,
5727,7018,,0,68,
7231,9049,,1,46,5789.0
21060,10763,,0,61,
4165,5138,,0,25,
8545,10572,,0,41,
4168,5141,,0,32,
5197,6405,,0,10,
14929,414899,,0,11,
2131,2624,,0,63,
5719,7009,,0,41,
5724,7014,,0,267,
8287,10273,,0,258,
5729,7020,,0,98,
117,142,,0,286,
3533,4311,,0,157,
8829,10927,,0,35,
1158,1385,,0,198,
6792,8517,,0,465,
6793,8518,,0,74,
7312,9140,,0,70,
3729,4609,,0,583,
2708,3308,,0,366,
20629,149428,,0,16,
2712,3312,,0,600,
1180,1410,,0,115,
2718,3320,,0,900,
2721,3324,,0,86,
17058,57142,,0,111,
168,207,,0,378,
7850,9774,,0,99,
1197,1432,,0,329,
4784,5883,,0,46,
13355,51547,,0,666,
8883,10989,,0,271,
4795,5894,,0,209,
700,836,,0,183,
1653,1994,,0,1866,
705,841,,0,196,
1221,1457,,0,615,
7878,9804,,0,49,
4300,5295,,0,307,
1741,2099,,0,789,
2509,3074,,1,46,19452.0
3284,4001,,1,121,9686.0
15061,197131,,0,67,
3801,4690,,0,267,
2267,2796,,1,7,19815.0
2269,2798,,1,10,14375.0
4319,5315,,0,194,
2272,2801,,0,455,
5857,7159,,0,184,
5412,6647,,0,199,
2599,3184,,0,342,
5245,6462,,1,65,20104.0
18814,27113,,0,8,
9470,12028,,0,7,
3043,3725,,0,408,
8069,10018,,0,62,
6401,7917,,0,302,
20226,29978,,0,310,
13059,83985,,0,9,
16647,23770,,0,104,
5389,6622,,0,390,
4367,5366,,0,14,
6932,8678,,0,87,
20797,64112,,0,28,
8477,10492,,0,459,
287,351,,0,2132,
2849,3500,,0,88,
2338,2885,,0,1081,
9508,12125,,0,6,
7465,9329,,0,168,
6910,8655,,0,294,
18141,26012,,1,21,5451.0
9009,11140,,0,311,
5432,6667,,0,441,
4409,5430,,0,345,
5855,7157,,0,1001,
5948,7276,,1,60,128.0
4925,6059,,0,243,
13119,51283,,0,20,
6977,8726,,0,483,
4428,5451,,0,107,
8165,10134,,0,87,
338,409,,0,366,
1875,2253,,1,4,1405.0
2722,3326,,0,543,
4440,5465,,0,83,
3930,4846,,1,79,609.0
1883,2261,,0,58,
4956,6117,,0,494,
861,1017,,0,892,
1886,2264,,0,42,
7519,9394,,1,6,9412.0
864,1020,,0,163,
3425,4170,,0,75,
827,983,,0,415,
869,1025,,0,247,
5994,7329,,0,502,
4463,5499,,0,356,
4465,5501,,0,308,
2937,3609,,0,463,
11071,57099,,0,12,
2429,2982,,1,33,1402.0
2430,2983,,0,34,
386,468,,0,89,
1259,1499,,0,395,
8068,10017,,0,16,
7557,9445,,0,35,
4486,5525,,0,47,
20361,54205,,0,57,
3467,4221,,1,73,4615.0
5516,6767,,0,66,
3469,4223,,0,687,
3470,4224,,0,23,
3986,4914,,0,1965,
5523,6774,,0,292,
7060,8822,,1,5,9.0
5469,6714,,0,525,
1940,2332,,1,163,13718.0
18332,26270,,0,622,
7066,8829,,0,41,
10309,79370,,0,20,
4958,6119,,0,399,
1957,2353,,0,259,
5981,7316,,0,1647,
4520,5562,,0,181,
15785,22806,,0,163,
4524,5566,,0,420,
2989,3667,,0,122,
6069,7416,,0,227,
4534,5578,,0,395,
473,572,,0,70,
6073,7422,,1,38,1685.0
4540,5584,,0,179,
5365,6597,,0,269,
6081,7431,,0,391,
6082,7432,,1,15,949.0
4550,5594,,0,402,
4551,5595,,0,349,
6988,8739,,0,8,
4555,5599,,0,256,
4557,5601,,0,204,
3535,4313,,0,42,
2512,3077,,1,8,14256.0
7633,9531,,0,493,
16850,56893,,0,193,
8881,10987,,0,828,
474,573,,0,82,
4571,5617,,1,7,342.0
15836,22861,,0,21,
4062,835,,0,46,
479,578,,0,36,
5601,6866,,1,12,10.0
482,581,,0,86,
15843,55636,,1,27,10385.0
5605,6870,,1,4,3496.0
3047,3730,,1,2,42.0
15650,55340,,0,27,
1004,1191,,0,123,
496,596,,1,136,171.0
498,598,,1,112,11148.0
4691,5764,,0,107,
12789,116443,,1,10,24.0
