Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
3968,4893,NRAS,1,36,1564.0
13248,51433,ANAPC5,0,67,
19842,29117,BRD7,0,84,
6147,7514,XPO1,0,1256,
13061,83987,CCDC8,0,547,
861,1017,CDK2,0,892,
13249,51434,ANAPC7,0,77,
6666,8350,HIST1H3A,0,309,
7165,8945,BTRC,0,353,
13325,18749,,0,30,
2703,3303,HSPA1A,0,353,
5277,6500,SKP1,0,251,
16530,23607,CD2AP,0,118,
1259,1499,CTNNB1,0,395,
3353,4087,SMAD2,0,394,
13592,19087,,0,37,
5657,6925,TCF4,0,295,
3355,4089,SMAD4,0,302,
11676,81631,MAP1LC3B,0,127,
4442,5468,PPARG,0,167,
7045,8805,TRIM24,1,82,1471.0
6560,8202,NCOA3,0,134,
8112,10075,HUWE1,0,461,
16125,23164,MPRIP,0,74,
6378,7874,USP7,0,313,
747,891,CCNB1,0,161,
168,207,AKT1,0,378,
4777,5876,RABGGTB,0,67,
7084,8850,KAT2B,0,206,
301,367,AR,0,301,
5422,6657,SOX2,0,351,
4143,5108,PCM1,1,269,6590.0
5040,6218,RPS17,0,174,
8008,9950,GOLGA5,1,28,13747.0
4530,5573,PRKAR1A,1,123,1131.0
8185,10155,TRIM28,0,256,
5045,6224,RPS20,0,259,
4477,5515,PPP2CA,0,262,
4664,5728,PTEN,1,246,377.0
2361,2908,NR3C1,0,242,
4795,5894,RAF1,0,209,
4542,5586,PKN2,0,78,
12095,23475,QPRT,0,48,
6464,8030,CCDC6,1,69,483.0
6465,8031,NCOA4,1,31,2543.0
2500,3065,HDAC1,0,611,
1221,1457,CSNK2A1,0,615,
4295,5290,PIK3CA,0,82,
840,996,CDC27,0,129,
6473,8045,RASSF7,0,33,
4299,5294,PIK3CG,0,39,
9164,11337,GABARAP,0,104,
1741,2099,ESR1,0,789,
2382,2932,GSK3B,0,362,
13391,51592,TRIM33,1,84,933.0
5072,6256,RXRA,0,156,
6072,7421,VDR,0,127,
6739,8452,CUL3,0,1228,
9172,11345,GABARAPL2,0,159,
21433,65244,SPATS2,0,16,
5466,6711,SPTBN1,0,147,
20571,22852,ANKRD26,0,11,
4301,5296,PIK3R2,0,144,
5981,7316,UBC,0,1647,
5855,7157,TP53,0,1001,
9055,11190,CEP250,0,242,
3043,3725,JUN,0,408,
1765,2130,EWSR1,0,698,
20201,29945,ANAPC4,0,63,
5994,7329,UBE2I,0,502,
7147,8924,HERC2,0,224,
7660,9562,MINPP1,1,10,13904.0
3986,4914,NTRK1,0,1965,
7928,9859,CEP170,0,180,
4463,5499,PPP1CA,0,356,
8432,10445,MCRS1,0,145,
1523,1832,DSP,0,114,
1653,1994,ELAVL1,0,1866,
13174,51343,FZR1,0,135,
1911,2299,FOXI1,0,37,
5496,6744,SSFA2,0,50,
13551,51792,,0,96,
15612,55294,FBXW7,0,182,
5501,6749,SSRP1,0,284,
8830,10928,RALBP1,0,75,
