Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1538,1848,DUSP6,1,10,1184.0
11785,81848,SPRY4,1,15,6059.0
5390,55717,WDR11,1,55,23.0
7060,8822,FGF17,1,5,14138.0
20378,128674,PROKR2,1,5,20239.0
13602,84634,KISS1R,1,4,18561.0
2267,2796,GNRH1,1,7,12.0
1885,2263,FGFR2,0,50,
1197,1432,MAPK14,0,329,
18141,26012,NSMF,1,21,19599.0
3122,3814,KISS1,1,7,8439.0
3535,4313,MMP2,0,42,
16316,23371,TNS2,0,146,
19264,60675,PROK2,1,1,20912.0
3382,200728,TMEM17,0,401,
2338,2885,GRB2,0,1081,
17869,9737,GPRASP1,0,49,
1875,2253,FGF8,1,4,57.0
1882,2260,FGFR1,1,79,11956.0
1883,2261,FGFR3,0,58,
2269,2798,GNRHR,1,10,64.0
1886,2264,FGFR4,0,42,
7519,9394,HS6ST1,1,6,14.0
5601,6866,TAC3,1,12,2322.0
15843,55636,CHD7,1,27,23.0
5605,6870,TACR3,1,4,9823.0
3047,3730,ANOS1,1,2,664.0
