Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
15872,22897,CEP164,0,79,
15361,55011,PIH1D1,0,62,
6147,7514,XPO1,0,1256,
4859,5970,RELA,0,419,
7928,9859,CEP170,0,180,
1620,1956,EGFR,0,926,
6162,7531,YWHAE,0,426,
13332,84292,WDR83,0,195,
8213,10190,TXNDC9,0,70,
14358,134492,NUDCD2,0,49,
18009,25843,MOB4,0,96,
5656,6924,ELOA,0,84,
8219,10198,MPHOSPH9,0,31,
13061,83987,CCDC8,0,547,
3105,3796,KIF2A,0,73,
1572,1891,ECH1,0,75,
21029,9786,KIAA0586,1,7,20824.0
8233,10212,DDX39A,0,84,
4651,5713,PSMD7,0,121,
2606,3192,HNRNPU,0,691,
4143,5108,PCM1,0,269,
15920,22948,CCT5,0,173,
561,672,BRCA1,0,609,
7147,8924,HERC2,0,224,
6067,7414,VCL,0,182,
565,54726,OTUD4,0,50,
20534,30837,SOCS7,0,29,
1591,1915,EEF1A1,0,613,
5176,55676,SLC30A6,0,15,
4963,6124,RPL4,0,326,
7740,9656,MDC1,0,196,
7741,9657,IQCB1,0,213,
4960,6121,RPE65,1,4,14411.0
17986,25818,KLK5,0,47,
67,87,ACTN1,0,164,
16453,23521,RPL13A,0,273,
2630,3219,HOXB9,0,81,
15431,55094,GPATCH1,0,116,
1098,1314,COPA,0,209,
1099,1315,COPB1,0,107,
2124,2617,GARS,0,99,
9060,11196,SEC23IP,0,43,
16462,23530,NNT,0,47,
4985,6152,RPL24,0,333,
1891,2271,FH,0,93,
11348,79031,PDCL3,0,23,
18788,27077,B9D1,1,23,1093.0
15963,22994,CEP131,0,105,
12380,51524,TMEM138,1,1,4675.0
5213,6427,SRSF2,0,259,
5254,6472,SHMT2,0,455,
7775,9694,EMC2,0,111,
6755,8471,IRS4,0,107,
6761,8481,OFD1,0,274,
15893,22919,MAPRE1,0,177,
10349,79441,HAUS3,0,43,
8814,10910,SUGT1,0,89,
873,1029,CDKN2A,0,183,
5744,7037,TFRC,0,109,
4972,6135,RPL11,0,384,
13587,84617,TUBB6,0,66,
7284,9112,MTA1,0,128,
1653,1994,ELAVL1,0,1866,
13431,117178,SSX2IP,0,248,
5030,6204,RPS10,0,225,
5243,203068,TUBB,0,361,
14972,54499,TMCO1,1,46,11703.0
637,5481,PPID,0,53,
5247,6464,SHC1,0,277,
3008,3688,ITGB1,0,150,
7810,9731,CEP104,1,73,562.0
1667,2010,EMD,0,225,
19478,27130,INVS,0,9,
1158,1385,CREB1,0,198,
6792,8517,IKBKG,0,465,
3948,4867,NPHP1,1,86,156.0
5258,6477,SIAH1,0,179,
4771,5870,RAB6A,0,46,
5017,6189,RPS3A,0,395,
10898,80184,CEP290,0,109,
659,790,CAD,0,131,
5787,7082,TJP1,0,140,
2718,3320,HSP90AA1,0,900,
7109,8878,SQSTM1,0,246,
4256,5245,PHB,0,356,
2722,3326,HSP90AB1,0,543,
4259,5250,SLC25A3,0,311,
2724,3329,HSPD1,0,379,
7110,8879,SGPL1,0,35,
5798,7094,TLN1,0,87,
17343,57545,CC2D2A,0,35,
3978,4904,YBX1,0,412,
10418,79583,TMEM231,0,31,
6326,7798,LUZP1,0,69,
16329,23384,SPECC1L,1,54,3005.0
5816,7112,TMPO,0,119,
185,224,ALDH3A2,0,106,
14941,54464,XRN1,0,113,
10431,79598,CEP97,0,58,
3267,3981,LIG4,0,135,
4982,6147,RPL23A,0,307,
1223,1459,CSNK2A2,0,341,
1736,2091,FBL,0,387,
16074,23112,TNRC6B,0,75,
5324,55705,IPO9,0,123,
18210,26097,CHTOP,0,46,
719,857,CAV1,0,220,
2936,3608,ILF2,0,451,
17541,57805,CCAR2,0,121,
6867,8607,RUVBL1,0,279,
14548,151963,MB21D2,0,18,
6359,7846,TUBA1A,1,399,100.0
3801,4690,NCK1,0,267,
16091,55898,UNC45A,0,82,
15580,55255,WDR41,0,7,
5855,7157,TP53,0,1001,
5857,7159,TP53BP2,0,184,
1563,1880,GPR183,0,34,
14051,85379,KIAA1671,0,36,
16337,23392,ECPAS,0,137,
19689,192669,AGO3,0,72,
19690,192670,AGO4,0,82,
237,292,SLC25A5,0,335,
4846,5954,RCN1,0,113,
4969,6132,RPL8,0,348,
7920,9851,KIAA0753,0,132,
10481,79657,RPAP3,0,77,
9086,11231,SEC63,0,32,
7926,9857,CEP350,0,63,
760,908,CCT6A,0,190,
20180,29922,NME7,0,114,
7551,9439,MED23,0,177,
4349,5347,PLK1,0,268,
20222,29968,PSAT1,1,41,10208.0
4864,5976,UPF1,0,240,
16222,23268,DNMBP,0,34,
261,322,APBB1,0,95,
861,1017,CDK2,0,892,
263,324,APC,0,301,
13064,51222,ZNF219,0,47,
4873,5985,RFC5,0,86,
8467,10482,NXF1,0,1153,
5397,6631,SNRPC,0,247,
8409,10419,PRMT5,0,360,
12569,116143,WDR92,0,42,
5679,6950,TCP1,0,289,
287,351,APP,0,2132,
4384,5394,EXOSC10,0,78,
2338,2885,GRB2,0,1081,
8484,10499,NCOA2,0,103,
5766,7059,THBS3,0,66,
13099,51259,TMEM216,1,244,21.0
5021,6194,RPS6,0,353,
5422,6657,SOX2,0,351,
7716,9631,NUP155,0,60,
19207,93323,HAUS8,0,59,
5937,7265,TTC1,0,93,
7986,9924,PAN2,0,343,
3382,200728,TMEM17,0,401,
7817,9738,CCP110,0,70,
7480,9349,RPL23,0,396,
8505,10526,IPO8,0,96,
11066,26286,ARFGAP3,0,19,
1339,1605,DAG1,1,53,837.0
590,708,C1QBP,0,235,
3901,4809,SNU13,0,345,
14654,152185,SPICE1,0,157,
5952,7280,TUBB2A,0,125,
3394,4133,MAP2,0,57,
15171,54801,HAUS6,0,55,
6710,8409,UXT,0,59,
1350,1616,DAXX,0,218,
15175,54806,AHI1,1,29,120.0
5961,165055,CCDC138,0,49,
16204,23247,KIAA0556,1,6,9524.0
2786,3420,IDH3B,0,33,
1361,1629,DBT,0,41,
338,409,ARRB2,0,366,
7990,9928,KIF14,0,54,
5893,7203,CCT3,0,241,
5974,7307,U2AF1,0,348,
4951,6103,RPGR,0,34,
9051,11186,RASSF1,0,71,
4956,6117,RPA1,0,494,
5469,6714,SRC,0,525,
4958,6119,RPA3,0,399,
1862,2239,GPC4,1,16,2031.0
19808,29079,MED4,0,368,
4961,6122,RPL3,0,257,
3426,4171,MCM2,0,918,
8547,10574,CCT7,0,189,
8548,10575,CCT4,0,188,
8549,10576,CCT2,0,217,
4966,6128,RPL6,0,408,
1384,1655,DDX5,0,449,
17769,254863,TMEM256,0,17,
1388,1660,DHX9,0,529,
1901,2288,FKBP4,0,88,
694,830,CAPZA2,0,270,
4464,5500,PPP1CB,0,253,
16241,23291,FBXW11,0,403,
3886,4792,NFKBIA,0,212,
1908,2296,FOXC1,1,47,2310.0
18805,27101,CACYBP,0,83,
