Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
1,2,A2M,0,105,
8195,10165,SLC25A13,0,96,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
6,10,NAT2,0,24,
6828,8554,PIAS1,0,191,
8202,10174,SORBS3,0,156,
11,16,AARS,0,55,
13656,84708,LNX1,0,497,
8212,10189,ALYREF,0,252,
25,30,ACAA1,0,54,
16410,23476,BRD4,0,76,
8457,10472,ZBTB18,1,13,2966.0
29,34,ACADM,0,88,
30,35,ACADS,0,38,
31,36,ACADSB,0,47,
34,39,ACAT2,0,67,
8227,10206,TRIM13,0,25,
8228,10207,PATJ,0,76,
16422,56257,MEPCE,0,186,
16424,56259,CTNNBL1,0,171,
45,51,ACOX1,1,51,16583.0
46,52,ACP1,0,48,
48,54,ACP5,1,15,298.0
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,1,466,4619.0
8246,10226,PLIN3,0,84,
8248,10228,STX6,0,61,
59,70,ACTC1,0,65,
16444,23512,SUZ12,0,338,
61,72,ACTG2,0,123,
8254,10236,HNRNPR,0,273,
16449,23517,MTREX,0,252,
8259,10241,CALCOCO2,0,202,
68,88,ACTN2,0,105,
16453,23521,RPL13A,0,273,
70,90,ACVR1,0,121,
8264,10247,RIDA,0,25,
8267,10250,SRRM1,0,277,
8269,10252,SPRY1,0,88,
8270,10253,SPRY2,0,130,
8271,10254,STAM2,0,74,
8273,10256,CNKSR1,0,25,
13667,3198,HOXA1,0,268,
8277,10262,SF3B4,1,248,7998.0
16473,23542,MAPK8IP2,0,94,
8283,10269,ZMPSTE24,1,29,4822.0
16476,23545,ATP6V0A2,1,22,6660.0
8287,10273,STUB1,0,258,
16481,23551,RASD2,0,22,
8290,10277,UBE4B,0,79,
16486,220164,DOK6,0,18,
8295,10283,CWC27,0,93,
8296,10284,SAP18,0,149,
8297,10285,SMNDC1,0,173,
8298,10286,BCAS2,0,234,
8300,337968,KRTAP6-3,0,162,
8303,10291,SF3A1,0,291,
8306,10294,DNAJA2,0,114,
117,142,PARP1,0,286,
8310,10298,PAK4,0,46,
20,25,ABL1,0,389,
129,154,ADRB2,0,276,
8322,10313,RTN3,0,39,
131,156,GRK2,0,101,
133,158,ADSL,1,66,54.0
134,159,ADSS,0,44,
8327,10318,TNIP1,0,124,
16520,23595,ORC3,0,45,
137,162,AP1B1,0,93,
138,163,AP2B1,0,127,
139,164,AP1G1,0,62,
16524,23600,AMACR,0,5,
141,166,AES,0,301,
16527,23603,CORO1C,0,103,
8336,10328,EMC8,0,30,
