Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
6147,7514,XPO1,0,1256,
6148,7515,XRCC1,0,82,
16389,23451,SF3B1,0,446,
6,10,NAT2,0,24,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6159,7528,YY1,0,172,
6160,7529,YWHAB,0,398,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
6167,7536,SF1,0,265,
2073,2551,GABPA,0,39,
18458,59271,EVA1C,0,35,
4124,5087,PBX1,0,54,
16415,23481,PES1,0,74,
33,38,ACAT1,0,80,
4130,5094,PCBP2,0,197,
8228,10207,PATJ,0,76,
8232,10211,FLOT1,0,121,
41,47,ACLY,0,74,
5974,7307,U2AF1,0,348,
18478,26528,DAZAP1,0,80,
16431,23499,MACF1,0,74,
4144,5110,PCMT1,0,115,
4145,5111,PCNA,0,390,
4147,5116,PCNT,0,64,
53,60,ACTB,0,466,
12342,17344,,0,4,
10296,24148,PRPF6,0,220,
16444,23512,SUZ12,0,338,
16445,23513,SCRIB,0,60,
8254,10236,HNRNPR,0,273,
693,829,CAPZA1,0,122,
16449,23517,MTREX,0,252,
66,86,ACTL6A,0,155,
2115,2597,GAPDH,0,304,
694,830,CAPZA2,0,270,
8267,10250,SRRM1,0,277,
696,832,CAPZB,0,128,
82,103,ADAR,0,75,
4451,5479,PPIB,0,99,
4181,5154,PDGFA,0,24,
2136,2629,GBA,1,52,13418.0
95,118,ADD1,0,79,
18530,26608,TBL2,1,136,14154.0
4196,5170,PDPK1,0,108,
8296,10284,SAP18,0,149,
16490,23560,GTPBP4,0,186,
6251,7681,MKRN3,0,160,
6252,105988,,0,26,
8303,10291,SF3A1,0,291,
20592,30968,STOML2,0,122,
16744,56704,JPH1,0,40,
16501,56342,PPAN,0,19,
413,498,ATP5F1A,0,213,
16404,23468,CBX5,0,198,
19135,93185,IGSF8,0,189,
6269,7706,TRIM25,0,91,
6271,7709,ZBTB17,0,40,
20610,653604,HIST2H3D,0,14,
7532,9410,SNRNP40,0,202,
4119,5080,PAX6,1,156,2064.0
141,166,AES,0,301,
16527,23603,CORO1C,0,103,
6293,7750,ZMYM2,0,82,
16534,23612,PHLDA3,0,98,
14703,53981,CPSF2,0,80,
159,191,AHCY,0,85,
4256,5245,PHB,0,356,
20642,129401,NUP35,0,66,
8368,10370,CITED2,0,22,
8372,10376,TUBA1B,0,125,
18613,53615,MBD3,0,144,
8377,10383,TUBB4B,0,154,
2243,2771,GNAI2,0,209,
8391,10399,RACK1,0,286,
8567,10594,PRPF8,0,294,
4300,5295,PIK3R1,0,307,
10445,79618,HMBOX1,0,101,
4305,5300,PIN1,0,309,
14546,3481,IGF2,0,23,
4312,5308,PITX2,1,55,385.0
8409,10419,PRMT5,0,360,
4319,5315,PKM,0,194,
16608,285855,RPL7L1,0,16,
7721,9636,ISG15,0,194,
2275,2804,GOLGB1,0,42,
8421,10432,RBM14,0,117,
8425,10436,EMG1,0,103,
6378,7874,USP7,0,313,
237,292,SLC25A5,0,335,
3453,4204,MECP2,1,66,78.0
241,301,ANXA1,0,169,
2290,2821,GPI,0,56,
4343,5339,PLEC,0,105,
8445,10459,MAD2L2,0,63,
6398,7913,DEK,0,83,
6401,7917,BAG6,0,302,
6402,7918,GPANK1,0,68,
6403,7919,DDX39B,0,225,
263,324,APC,0,301,
8579,10607,TBL3,0,63,
20757,64062,RBM26,0,55,
2327,2869,GRK5,0,183,
4376,5378,PMS1,0,57,
8477,10492,SYNCRIP,0,459,
6430,433956,,0,11,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
10531,79714,CCDC51,0,28,
2340,2887,GRB10,0,62,
