Node ID,Protein ID,Protein Name,Disease Node,Degree
53,60,ACTB,0,466
66,86,ACTL6A,0,155
117,142,PARP1,0,286
265,326,AIRE,0,94
287,351,APP,0,2132
389,472,ATM,0,218
453,545,ATR,0,134
503,604,BCL6,0,158
537,648,BMI1,0,399
561,672,BRCA1,0,609
563,675,BRCA2,0,90
590,708,C1QBP,0,235
701,837,CASP4,0,59
723,861,RUNX1,0,102
827,983,CDK1,0,415
861,1017,CDK2,0,892
863,1019,CDK4,0,203
868,1024,CDK8,0,137
869,1025,CDK9,0,247
891,1050,CEBPA,0,132
934,1107,CHD3,0,190
935,1108,CHD4,0,153
1146,1373,CPS1,0,48
1160,1387,CREBBP,0,400
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1249,1487,CTBP1,0,171
1250,1488,CTBP2,0,149
1350,1616,DAXX,0,218
1371,1642,DDB1,0,382
1388,1660,DHX9,0,529
1428,1728,NQO1,1,30
1482,1789,DNMT3B,0,78
1620,1956,EGFR,0,926
1653,1994,ELAVL1,0,1866
1741,2099,ESR1,0,789
1760,2122,MECOM,1,36
1765,2130,EWSR1,0,698
1779,2146,EZH2,0,284
1903,2290,FOXG1,0,85
1912,2300,FOXL1,0,126
1943,2335,FN1,0,792
1957,2353,FOS,0,259
2173,2672,GFI1,0,17
2278,5929,RBBP5,0,114
2361,2908,NR3C1,0,242
2405,2956,MSH6,0,87
2463,3020,H3F3A,0,131
2493,3054,HCFC1,0,121
2500,3065,HDAC1,0,611
2501,3066,HDAC2,1,387
2503,3068,HDGF,0,212
2708,3308,HSPA4,0,366
2718,3320,HSP90AA1,0,900
2722,3326,HSP90AB1,0,543
2793,3428,IFI16,0,394
2947,3621,ING1,0,66
2997,3676,ITGA4,0,529
3005,3684,ITGAM,0,27
3043,3725,JUN,0,408
3141,3837,KPNB1,0,340
3350,4084,MXD1,0,33
3353,4087,SMAD2,0,394
3426,4171,MCM2,0,918
3431,4176,MCM7,0,178
3453,4204,MECP2,0,66
3467,4221,MEN1,0,73
3522,4297,KMT2A,1,113
3561,4343,MOV10,0,1178
3567,4354,MPP1,0,58
3601,4436,MSH2,0,132
3722,4602,MYB,0,93
3802,4691,NCL,0,438
3870,4772,NFATC1,0,82
3878,4780,NFE2L2,0,82
3884,4790,NFKB1,0,277
3893,4800,NFYA,0,79
3927,4841,NONO,0,193
3934,4851,NOTCH1,0,211
3986,4914,NTRK1,0,1965
3997,4926,NUMA1,0,111
4145,5111,PCNA,0,390
4349,5347,PLK1,0,268
4371,5371,PML,0,237
4401,5422,POLA1,0,69
4405,5426,POLE,0,59
4409,5430,POLR2A,0,345
