Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
6147,7514,XPO1,0,1256,
4100,5058,PAK1,0,161,
6,10,NAT2,0,24,
8202,10174,SORBS3,0,156,
2059,2534,FYN,0,410,
4110,5071,PRKN,0,426,
6160,7529,YWHAB,0,398,
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
6164,7533,YWHAH,0,343,
6165,7534,YWHAZ,0,662,
14358,134492,NUDCD2,0,49,
2071,2549,GAB1,0,51,
4102,5062,PAK2,0,154,
16422,56257,MEPCE,0,186,
51,58,ACTA1,0,200,
53,60,ACTB,0,466,
10296,24148,PRPF6,0,220,
14396,53347,UBASH3A,0,84,
8253,10235,RASGRP2,0,6,
65,81,ACTN4,0,153,
2115,2597,GAPDH,0,304,
68,88,ACTN2,0,105,
16454,23522,KAT6B,1,66,8.0
14407,20595,,0,70,
8267,10250,SRRM1,0,277,
8270,10253,SPRY2,0,130,
8273,10256,CNKSR1,0,25,
4183,5156,PDGFRA,0,65,
4185,5159,PDGFRB,0,111,
4794,5893,RAD52,0,58,
12388,17444,,0,6,
20,25,ABL1,0,389,
6166,7535,ZAP70,0,71,
14470,134526,ACOT12,0,11,
706,842,CASP9,0,60,
16530,23607,CD2AP,0,118,
154,185,AGTR1,0,42,
4256,5245,PHB,0,356,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
2218,2733,GLE1,1,23,4398.0
17098,57187,THOC2,0,221,
12479,7135,TNNI1,0,17,
8391,10399,RACK1,0,286,
4299,5294,PIK3CG,0,39,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
10447,79621,RNASEH2B,0,40,
4305,5300,PIN1,0,309,
6359,7846,TUBA1A,0,399,
220,274,BIN1,0,70,
21148,64750,SMURF2,0,187,
2280,2810,SFN,0,290,
4332,5328,PLAU,0,34,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
4340,5336,PLCG2,0,126,
270,331,XIAP,0,164,
8467,10482,NXF1,0,1153,
16663,23790,,0,146,
10523,79705,LRRK1,0,33,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
12577,50618,ITSN2,0,94,
2338,2885,GRB2,0,1081,
2340,2887,GRB10,0,62,
2342,2889,RAPGEF1,0,33,
303,369,ARAF,0,104,
2355,2902,GRIN1,0,67,
2359,2906,GRIN2D,0,37,
4409,5430,POLR2A,0,345,
6469,8036,SHOC2,1,14,3867.0
18764,27040,LAT,0,58,
2382,2932,GSK3B,0,362,
338,409,ARRB2,0,366,
6484,8065,CUL5,0,482,
4447,5473,PPBP,0,28,
18784,92609,TIMM50,0,89,
8547,10574,CCT7,0,189,
8553,10580,SORBS1,0,46,
4459,5494,PPM1A,0,55,
4465,5501,PPP1CC,0,308,
10611,112574,SNX18,0,28,
4479,5518,PPP2R1A,0,298,
8583,10611,PDLIM5,0,56,
8259,10241,CALCOCO2,0,202,
19381,4686,NCBP1,0,260,
10663,79869,CPSF7,0,100,
6570,8216,LZTR1,1,58,7577.0
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
12726,83593,RASSF5,0,56,
4535,5579,PRKCB,0,202,
4537,5581,PRKCE,0,175,
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
2494,3055,HCK,0,144,
4544,5588,PRKCQ,0,138,
4546,5590,PRKCZ,0,229,
6596,8260,NAA10,1,72,792.0
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
2504,3069,HDLBP,0,75,
4555,5599,MAPK8,0,256,
18893,27229,TUBGCP4,0,96,
8654,10694,CCT8,0,181,
4560,5604,MAP2K1,1,115,7899.0
4561,5605,MAP2K2,1,58,6.0
4174,5147,PDE6D,0,52,
473,572,BAD,0,70,
474,573,BAG1,0,82,
6633,8315,BRAP,0,38,
496,596,BCL2,0,136,
503,604,BCL6,0,158,
509,613,BCR,0,97,
4624,5684,PSMA3,0,301,
18181,26060,APPL1,0,75,
2594,3178,HNRNPA1,0,701,
2596,3181,HNRNPA2B1,0,333,
2598,3183,HNRNPC,0,386,
2599,3184,HNRNPD,0,342,
2601,3187,HNRNPH1,0,359,
8746,10817,FRS3,0,97,
8747,10818,FRS2,0,34,
2604,3190,HNRNPK,0,367,
2606,3192,HNRNPU,0,691,
562,673,BRAF,1,63,6.0
6710,8409,UXT,0,59,
4664,5728,PTEN,0,246,
4534,5578,PRKCA,0,395,
6728,8440,NCK2,0,184,
4681,5747,PTK2,0,200,
10829,112858,TP53RK,0,53,
6739,8452,CUL3,0,1228,
6741,8454,CUL1,0,763,
4196,5170,PDPK1,0,108,
4700,22808,MRAS,0,15,
4704,5781,PTPN11,1,175,18463.0
4706,55577,NAGK,0,68,
6755,8471,IRS4,0,107,
2668,3265,HRAS,1,113,127.0
6765,8487,GEMIN2,0,182,
4744,5829,PXN,0,151,
2701,3301,DNAJA1,0,175,
2703,3303,HSPA1A,0,353,
17040,57122,NUP107,0,99,
659,790,CAD,0,131,
2708,3308,HSPA4,0,366,
3182,3885,KRT34,0,268,
664,99100,,0,81,
12954,23524,SRRM2,0,330,
4764,5863,RGL2,0,19,
669,801,CALM1,0,524,
