Node ID,Protein ID,Protein Name,Disease Node,Degree
46,52,ACP1,0,48
53,60,ACTB,0,466
65,81,ACTN4,0,153
70,90,ACVR1,0,121
74,94,ACVRL1,0,22
117,142,PARP1,0,286
138,163,AP2B1,0,127
168,207,AKT1,0,378
287,351,APP,0,2132
453,545,ATR,0,134
539,650,BMP2,1,24
546,657,BMPR1A,0,49
547,658,BMPR1B,0,122
548,659,BMPR2,0,79
669,801,CALM1,0,524
719,857,CAV1,0,220
722,860,RUNX2,1,63
729,867,CBL,0,276
807,960,CD44,0,100
827,983,CDK1,0,415
891,1050,CEBPA,0,132
892,1051,CEBPB,0,123
1065,1280,COL2A1,0,45
1158,1385,CREB1,0,198
1160,1387,CREBBP,0,400
1170,1398,CRK,0,377
1216,1452,CSNK1A1,0,141
1221,1457,CSNK2A1,0,615
1223,1459,CSNK2A2,0,341
1259,1499,CTNNB1,0,395
1383,1654,DDX3X,0,379
1385,1656,DDX6,0,134
1478,1785,DNM2,0,137
1591,1915,EEF1A1,0,613
1653,1994,ELAVL1,0,1866
1679,2022,ENG,0,20
1687,2033,EP300,0,547
1710,2056,EPO,1,9
1714,2060,EPS15,0,161
1816,2185,PTK2B,0,92
1830,2200,FBN1,0,24
1832,2202,EFEMP1,0,39
1897,2280,FKBP1A,0,70
1920,2309,FOXO3,0,81
1927,2316,FLNA,0,359
1931,2321,FLT1,1,29
1943,2335,FN1,0,792
1947,2339,FNTA,0,27
1957,2353,FOS,0,259
2059,2534,FYN,0,410
2069,2547,XRCC6,0,285
2115,2597,GAPDH,0,304
2338,2885,GRB2,0,1081
2451,3007,HIST1H1D,0,137
2480,3040,HBA2,0,42
2588,3172,HNF4A,0,106
2594,3178,HNRNPA1,0,701
2596,3181,HNRNPA2B1,0,333
2599,3184,HNRNPD,0,342
2601,3187,HNRNPH1,0,359
2604,3190,HNRNPK,0,367
2605,3191,HNRNPL,0,222
2606,3192,HNRNPU,0,691
2708,3308,HSPA4,0,366
2718,3320,HSP90AA1,0,900
2721,3324,HSP90AA2P,0,86
2722,3326,HSP90AB1,0,543
2755,3376,IARS,0,109
2762,3383,ICAM1,1,159
2881,3551,IKBKB,0,224
2936,3608,ILF2,0,451
2937,3609,ILF3,0,463
2969,3646,EIF3E,0,169
3001,3680,ITGA9,0,15
3006,3685,ITGAV,0,69
3008,3688,ITGB1,0,150
3010,3690,ITGB3,0,70
3014,3694,ITGB6,0,10
3043,3725,JUN,0,408
3101,3791,KDR,1,66
3142,3838,KPNA2,0,225
3158,3856,KRT8,0,96
3345,6141,RPL18,0,335
3348,4082,MARCKS,0,45
3352,4086,SMAD1,0,186
3353,4087,SMAD2,0,394
3354,4088,SMAD3,0,417
3357,4091,SMAD6,0,51
3469,4223,MEOX2,0,687
3494,4256,MGP,1,1
3628,4478,MSN,0,148
3782,4670,HNRNPM,0,400
3801,4690,NCK1,0,267
3802,4691,NCL,0,438
3844,4734,NEDD4,0,317
3923,4836,NMT1,0,79
3929,4843,NOS2,0,155
3930,4846,NOS3,1,79
4038,4982,TNFRSF11B,1,7
4289,5284,PIGR,0,22
4301,5296,PIK3R2,0,144
4339,5335,PLCG1,0,279
4340,5336,PLCG2,0,126
4371,5371,PML,0,237
4463,5499,PPP1CA,0,356
4477,5515,PPP2CA,0,262
4524,5566,PRKACA,0,420
4525,5567,PRKACB,0,217
4526,5568,PRKACG,0,158
4534,5578,PRKCA,0,395
4550,5594,MAPK1,0,402
4551,5595,MAPK3,0,349
4609,5663,PSEN1,0,137
4627,5687,PSMA6,0,175
4675,5741,PTH,1,10
4704,5781,PTPN11,0,175
4801,5901,RAN,0,253
4809,5911,RAP2A,0,52
4822,5925,RB1,0,257
4859,5970,RELA,0,419
4961,6122,RPL3,0,257
4963,6124,RPL4,0,326
4964,6125,RPL5,0,282
4968,6130,RPL7A,0,334
4969,6132,RPL8,0,348
4970,6133,RPL9,0,257
4972,6135,RPL11,0,384
4973,6136,RPL12,0,285
4974,6137,RPL13,0,358
4976,6139,RPL17,0,234
4981,6146,RPL22,0,266
4985,6152,RPL24,0,333
4986,6154,RPL26,0,306
4988,6156,RPL30,0,238
4989,6157,RPL27A,0,286
5004,6175,RPLP0,0,344
5015,6187,RPS2,0,424
5016,6188,RPS3,0,395
5017,6189,RPS3A,0,395
5018,6191,RPS4X,0,360
5021,6194,RPS6,0,353
5028,6202,RPS8,0,448
5029,6203,RPS9,0,368
5033,6207,RPS13,0,350
5034,6208,RPS14,0,263
5039,6217,RPS16,0,268
5043,6222,RPS18,0,306
5044,6223,RPS19,0,235
5049,6230,RPS25,0,174
5052,6233,RPS27A,0,304
5053,6234,RPS28,0,143
5178,6383,SDC2,0,58
5230,6446,SGK1,1,114
