Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,0,354,
5632,55763,EXOC1,0,51,
5634,6901,TAZ,0,92,
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
3077,3763,KCNJ6,1,13,13827.0
6150,7517,XRCC3,0,143,
6153,7520,XRCC5,0,233,
6666,8350,HIST1H3A,0,309,
2059,2534,FYN,0,410,
6669,8353,HIST1H3E,0,240,
4110,5071,PRKN,0,426,
6160,7529,YWHAB,0,398,
5464,6709,SPTAN1,1,197,483.0
6162,7531,YWHAE,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
6165,7534,YWHAZ,0,662,
5030,6204,RPS10,0,225,
14983,54512,EXOSC4,0,95,
537,648,BMI1,0,399,
21531,196541,METTL21C,0,17,
5724,7014,TERF2,0,267,
5466,6711,SPTBN1,0,147,
11294,375791,CYSRT1,0,568,
15904,55698,RADIL,0,31,
8738,10808,HSPH1,0,99,
7515,140462,ASB9,0,35,
2704,3304,HSPA1B,0,91,
20227,29979,UBQLN1,0,283,
7721,9636,ISG15,0,194,
4650,5711,PSMD5,0,94,
13355,51547,SIRT7,0,666,
3628,4478,MSN,0,148,
7726,9641,IKBKE,0,392,
5469,6714,SRC,0,525,
4145,5111,PCNA,0,390,
8886,10992,SF3B2,0,370,
53,60,ACTB,0,466,
6665,8349,HIST2H2BE,0,207,
4664,5728,PTEN,0,246,
6068,7415,VCP,0,610,
9055,11190,CEP250,0,242,
16444,23512,SUZ12,0,338,
4669,5733,PTGER3,0,115,
2997,3676,ITGA4,0,529,
1741,2099,ESR1,0,789,
5982,7317,UBA1,0,163,
15428,55090,MED9,0,81,
3141,3837,KPNB1,0,340,
20038,2078,ERG,0,88,
584,701,BUB1B,1,98,11918.0
7242,9061,PAPSS1,0,36,
3148,3845,KRAS,0,80,
2125,2618,GART,0,67,
4687,5757,PTMA,0,87,
82,103,ADAR,1,75,514.0
9299,51091,SEPSECS,1,7,8232.0
6740,8453,CUL2,0,507,
6741,8454,CUL1,0,763,
16452,56288,PARD3,0,86,
5207,6421,SFPQ,0,234,
12892,51031,GLOD4,0,36,
5953,7283,TUBG1,0,255,
8287,10273,STUB1,0,258,
4624,5684,PSMA3,0,301,
1638,1975,EIF4B,0,133,
7783,9702,CEP57,0,125,
