Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
716,6575,SLC20A2,1,5,11441.0
729,867,CBL,0,276,
1099,1315,COPB1,0,107,
1306,1565,CYP2D6,1,7,12032.0
1506,1813,DRD2,1,25,54.0
1507,1814,DRD3,1,22,39.0
1689,2035,EPB41,0,148,
1690,2036,EPB41L1,0,54,
1927,2316,FLNA,0,359,
2242,2770,GNAI1,0,107,
2338,2885,GRB2,0,1081,
2743,3356,HTR2A,1,22,1252.0
3036,3717,JAK2,0,136,
3801,4690,NCK1,0,267,
3986,4914,NTRK1,0,1965,
4182,5155,PDGFB,1,27,15796.0
4183,5156,PDGFRA,0,65,
4185,5159,PDGFRB,1,111,421.0
4571,5617,PRL,1,7,13057.0
6879,8622,PDE8B,1,20,13886.0
7018,8777,MPDZ,0,52,
7374,9213,XPR1,1,27,12264.0
8365,10367,MICU1,1,9,13996.0
8698,10755,GIPC1,0,54,
9160,11333,PDAP1,0,20,
11184,80704,SLC19A3,1,4,1576.0
14754,54102,CLIC6,0,4,
16356,23413,NCS1,0,31,
