Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
1205,1440,CSF3,1,3,2.0
2883,3553,IL1B,1,25,1531.0
772,920,CD4,0,125,
1841,2213,FCGR2B,1,24,8.0
3336,4067,LYN,0,269,
2059,2534,FYN,0,410,
5869,7172,TPMT,1,1,16926.0
3664,4524,MTHFR,1,16,7334.0
15080,54658,UGT1A1,1,6,2035.0
1202,1437,CSF2,1,21,13.0
13523,84522,JAGN1,1,30,4644.0
1650,1991,ELANE,1,33,4034.0
1206,1441,CSF3R,0,29,
2803,3440,IFNA2,1,7,10947.0
1499,1806,DPYD,1,15,10332.0
9051,11186,RASSF1,0,71,
7037,8797,TNFRSF10A,1,32,6238.0
4254,5243,ABCB1,1,31,8162.0
287,351,APP,0,2132,
