Node ID,Protein ID,Protein Name,Disease Node,Degree
129,154,ADRB2,0,276
168,207,AKT1,0,378
1090,6337,SCNN1A,1,23
1927,2316,FLNA,0,359
2249,2778,GNAS,1,98
2718,3320,HSP90AA1,0,900
3530,4306,NR3C2,1,31
3745,4627,MYH9,0,343
3844,4734,NEDD4,0,317
5139,6338,SCNN1B,1,24
5140,6339,SCNN1D,0,5
5141,6340,SCNN1G,1,17
5230,6446,SGK1,0,114
5331,6559,SLC12A3,0,14
5552,6804,STX1A,0,178
5938,7266,DNAJC7,0,98
5981,7316,UBC,0,1647
5994,7329,UBE2I,0,502
6147,7514,XPO1,0,1256
6739,8452,CUL3,0,1228
6828,8554,PIAS1,0,191
6929,8675,STX16,1,18
7273,9099,USP2,0,169
7275,9101,USP8,0,82
7317,9146,HGS,0,355
8002,9943,OXSR1,0,40
8094,10053,AP1M2,0,36
8393,10401,PIAS3,0,69
8867,10971,YWHAQ,0,464
8941,11060,WWP2,0,124
9123,11275,KLHL2,0,38
9173,11346,SYNPO,0,171
12266,17187,,0,54
12838,83737,ITCH,0,162
13939,150684,COMMD1,0,63
16038,23072,HECW1,0,21
16275,23327,NEDD4L,0,192
16335,23390,ZDHHC17,0,237
18312,26249,KLHL3,1,22
18894,27230,SERP1,0,29
18989,27347,STK39,0,33
20000,127833,SYT2,0,7
20182,29924,EPN1,0,63
21378,65125,WNK1,1,217
21448,65266,WNK4,1,17
21450,65268,WNK2,0,12
