Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
6,10,NAT2,0,24,
20,25,ABL1,0,389,
26,31,ACACA,0,84,
53,60,ACTB,0,466,
66,86,ACTL6A,0,155,
117,142,PARP1,0,286,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
188,55655,NLRP2,0,36,
228,283,ANG,0,11,
237,292,SLC25A5,0,335,
242,302,ANXA2,0,200,
270,331,XIAP,0,164,
287,351,APP,0,2132,
301,367,AR,0,301,
389,472,ATM,0,218,
398,481,ATP1B1,0,78,
400,483,ATP1B3,0,102,
412,80760,ITIH5,0,10,
413,498,ATP5F1A,0,213,
453,545,ATR,0,134,
454,546,ATRX,0,58,
472,571,BACH1,0,51,
481,580,BARD1,1,282,18.0
496,596,BCL2,0,136,
531,641,BLM,0,100,
537,648,BMI1,0,399,
561,672,BRCA1,1,609,3.0
563,675,BRCA2,1,90,24.0
687,823,CAPN1,0,110,
696,832,CAPZB,0,128,
700,836,CASP3,0,183,
705,841,CASP8,0,196,
732,871,SERPINH1,0,91,
746,890,CCNA2,0,140,
752,898,CCNE1,0,83,
756,902,CCNH,0,69,
827,983,CDK1,0,415,
839,995,CDC25C,0,44,
842,998,CDC42,0,305,
856,1012,CDH13,0,15,
861,1017,CDK2,0,892,
863,1019,CDK4,0,203,
864,1020,CDK5,0,163,
865,1021,CDK6,0,160,
866,1022,CDK7,0,138,
868,1024,CDK8,0,137,
869,1025,CDK9,0,247,
873,1029,CDKN2A,0,183,
892,1051,CEBPB,0,123,
934,1107,CHD3,0,190,
937,1111,CHEK1,0,92,
1050,1263,PLK3,0,27,
1062,1277,COL1A1,0,56,
1158,1385,CREB1,0,198,
1159,1386,ATF2,0,247,
1160,1387,CREBBP,0,400,
1217,1453,CSNK1D,0,88,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1224,1460,CSNK2B,0,305,
1237,1474,CST6,0,18,
1240,1477,CSTF1,0,40,
1241,1478,CSTF2,0,99,
1242,1479,CSTF3,0,37,
1249,1487,CTBP1,0,171,
1259,1499,CTNNB1,0,395,
1347,1613,DAPK3,0,74,
1359,1627,DBN1,0,234,
1371,1642,DDB1,0,382,
1382,1653,DDX1,0,156,
1383,1654,DDX3X,0,379,
