Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,,0,1256,
6153,7520,,0,233,
2059,2534,,0,410,
6156,7525,,0,156,
3757,4641,,0,196,
6164,7533,,0,343,
6165,7534,,0,662,
3096,3785,,1,8,2002.0
26,31,,0,84,
8746,10817,,0,97,
8747,10818,,0,34,
2606,3192,,0,691,
5469,6714,,0,525,
3632,4486,,0,36,
4664,5728,,1,246,1239.0
5179,6385,,0,29,
2115,2597,,0,304,
6728,8440,,0,184,
4681,5747,,0,200,
1620,1956,,0,926,
4183,5156,,0,65,
4185,5159,,0,111,
3163,3861,,0,75,
4704,5781,,0,175,
1653,1994,,0,1866,
20,25,,0,389,
6779,8503,,0,137,
5247,6464,,0,277,
5254,6472,,0,455,
4744,5829,,0,151,
11714,81704,,1,41,6291.0
5997,7332,,0,143,
2705,3305,,0,163,
1170,1398,,0,377,
1171,1399,,0,130,
2709,3309,,0,517,
2710,3310,,0,81,
2712,3312,,0,600,
3225,3932,,0,256,
669,801,,0,524,
1694,2040,,0,98,
672,805,,0,174,
2722,3326,,0,543,
8867,10971,,0,464,
1701,2047,,0,19,
5798,7094,,0,87,
5289,6513,,1,29,934.0
8875,10980,,0,321,
4780,5879,,0,269,
685,821,,0,208,
3759,4643,,0,65,
8881,10987,,0,828,
8375,10381,,0,121,
8377,10383,,0,154,
5310,6535,,1,7,2637.0
7359,9197,,1,56,2197.0
2243,2771,,0,209,
4295,5290,,0,82,
1224,1460,,0,305,
5835,7132,,0,219,
4300,5295,,0,307,
4301,5296,,0,144,
14033,85358,,1,27,11104.0
3801,4690,,0,267,
2718,3320,,0,900,
4319,5315,,0,194,
5243,203068,,0,361,
1259,1499,,0,395,
3308,4036,,1,58,8522.0
20434,128866,,0,120,
3230,3937,,0,50,
4339,5335,,0,279,
8439,1742,,0,129,
5885,7189,,0,552,
6925,8671,,1,9,1160.0
8467,10482,,0,1153,
277,338,,0,69,
4375,5376,,1,24,4121.0
1816,2185,,0,92,
3353,4087,,0,394,
284,348,,0,70,
3358,4092,,0,96,
287,351,,0,2132,
2338,2885,,0,1081,
18907,27243,,0,52,
15939,55738,,1,45,975.0
13099,51259,,0,244,
18227,26123,,0,317,
18741,27005,,0,83,
3382,200728,,0,401,
6463,8029,,0,15,
2375,2923,,0,144,
7496,9368,,0,110,
842,998,,0,305,
3469,4223,,0,687,
3408,4149,,0,154,
5464,6709,,0,197,
5466,6711,,0,147,
5980,7314,,0,256,
5981,7316,,0,1647,
7526,9402,,0,64,
5994,7329,,0,502,
5010,6181,,0,193,
5496,6744,,0,50,
3453,4204,,1,66,7044.0
8575,10603,,0,26,
14722,152330,,1,8,3314.0
729,867,,1,276,2795.0
14220,79823,,1,27,2385.0
8589,10617,,1,67,5304.0
13710,84790,,0,175,
3986,4914,,0,1965,
3987,4915,,1,42,5151.0
413,498,,0,213,
1439,1739,,0,96,
1441,1741,,0,86,
9132,11284,,1,89,233.0
4525,5567,,0,217,
2997,3676,,0,529,
4534,5578,,0,395,
2999,3678,,0,50,
5052,6233,,0,304,
7105,8874,,0,50,
962,1137,,1,8,10592.0
7623,9520,,0,53,
5578,6839,,0,190,
3746,4628,,0,99,
8654,10694,,0,181,
7633,9531,,0,493,
14802,54187,,1,38,412.0
17368,57572,,0,23,
5967,7297,,0,94,
1506,1813,,1,25,10669.0
8698,10755,,0,54,
4296,5291,,0,37,
4095,5052,,0,154,
