Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
2048,2521,FUS,0,354,
2714,3315,HSPB1,0,435,
8195,10165,SLC25A13,0,96,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
4102,5062,PAK2,0,154,
6828,8554,PIAS1,0,191,
2059,2534,FYN,0,410,
7170,140032,RPS4Y2,0,80,
4110,5071,PRKN,1,426,713.0
3757,4641,MYO1C,0,196,
6160,7529,YWHAB,0,398,
8209,10181,RBM5,0,36,
6162,7531,YWHAE,0,426,
6147,7514,XPO1,0,1256,
20,25,ABL1,0,389,
21,26,AOC1,0,54,
2070,2548,GAA,0,32,
2592,3176,HNMT,0,14,
25,30,ACAA1,0,54,
29,34,ACADM,0,88,
30,35,ACADS,0,38,
31,36,ACADSB,0,47,
4129,5093,PCBP1,0,192,
4130,5094,PCBP2,0,197,
8228,10207,PATJ,0,76,
6182,7555,CNBP,0,71,
8234,10213,PSMD14,0,120,
45,51,ACOX1,0,51,
46,52,ACP1,0,48,
5469,6714,SRC,0,525,
4145,5111,PCNA,0,390,
51,58,ACTA1,0,200,
52,59,ACTA2,0,95,
53,60,ACTB,0,466,
6201,6799,SULT1A2,0,15,
14394,118881,COMTD1,0,69,
14396,53347,UBASH3A,0,84,
61,72,ACTG2,0,123,
16449,23517,MTREX,0,252,
8258,10240,MRPS31,0,109,
2115,2597,GAPDH,0,304,
16453,23521,RPL13A,0,273,
75,95,ACY1,0,31,
15551,55226,NAT10,0,156,
6225,6732,SRPK1,0,349,
19811,29082,CHMP4A,0,45,
6228,7629,ZNF76,0,71,
2136,2629,GBA,1,52,957.0
18522,26589,MRPL46,0,100,
3833,4722,NDUFS3,0,106,
5254,6472,SHMT2,0,455,
8287,10273,STUB1,0,258,
18530,26608,TBL2,0,136,
7982,9919,SEC16A,0,157,
4196,5170,PDPK1,0,108,
101,124,ADH1A,0,26,
102,125,ADH1B,0,31,
103,126,ADH1C,0,30,
104,127,ADH4,0,25,
105,128,ADH5,0,42,
106,130,ADH6,0,30,
107,131,ADH7,0,26,
15893,22919,MAPRE1,0,177,
8301,10289,EIF1B,0,171,
18543,387082,SUMO4,0,80,
20592,30968,STOML2,0,122,
1384,1655,DDX5,0,449,
8306,10294,DNAJA2,0,114,
6163,7532,YWHAG,0,542,
117,142,PARP1,0,286,
2169,2668,GDNF,1,17,2877.0
2171,2670,GFAP,1,110,9000.0
6269,7706,TRIM25,0,91,
14357,683,BST1,1,5,6780.0
129,154,ADRB2,0,276,
2391,2941,GSTA4,1,12,657.0
4232,5213,PFKM,0,72,
8335,10327,AKR1A1,0,40,
19139,125965,COX6B2,0,18,
2528,3096,HIVEP1,0,54,
4250,5236,PGM1,0,62,
4254,5243,ABCB1,1,31,1571.0
4256,5245,PHB,0,356,
18594,26747,NUFIP1,0,97,
4259,5250,SLC25A3,0,311,
3782,4670,HNRNPM,0,400,
166,204,AK2,0,51,
168,207,AKT1,0,378,
15047,54606,DDX56,0,95,
174,213,ALB,0,200,
177,216,ALDH1A1,0,44,
178,217,ALDH2,0,80,
179,218,ALDH3A1,0,54,
180,219,ALDH1B1,0,83,
181,220,ALDH1A3,0,45,
182,221,ALDH3B1,0,77,
183,222,ALDH3B2,0,48,
184,223,ALDH9A1,0,58,
185,224,ALDH3A2,0,106,
187,226,ALDOA,0,141,
190,230,ALDOC,0,94,
2240,2768,GNA12,0,43,
195,238,ALK,0,98,
8389,10397,NDRG1,0,110,
4294,5289,PIK3C3,0,38,
8391,10399,RACK1,0,286,
375,65993,MRPS34,0,105,
4300,5295,PIK3R1,0,307,
20686,63931,MRPS14,0,104,
6986,8737,RIPK1,0,100,
4305,5300,PIN1,0,309,
14546,3481,IGF2,1,23,546.0
213,267,AMFR,0,113,
6359,7846,TUBA1A,0,399,
8409,10419,PRMT5,0,360,
8416,10426,TUBGCP3,0,144,
2275,2804,GOLGB1,0,42,
2276,2805,GOT1,0,80,
2280,2810,SFN,0,290,
8425,10436,EMG1,0,103,
4332,5328,PLAU,0,34,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
19837,29110,TBK1,0,152,
242,302,ANXA2,0,200,
4339,5335,PLCG1,0,279,
2361,2908,NR3C1,0,242,
8437,10451,VAV3,0,24,
8438,10452,TOMM40,0,117,
8439,1742,DLG4,0,129,
4344,5340,PLG,0,68,
249,309,ANXA6,0,107,
8442,10456,HAX1,0,131,
16637,23760,PITPNB,0,27,
254,314,AOC2,0,43,
255,316,AOX1,0,24,
6401,7917,BAG6,0,302,
4360,5358,PLS3,0,56,
268,329,BIRC2,0,142,
2319,2861,GPR37,0,18,
8467,10482,NXF1,0,1153,
18478,26528,DAZAP1,0,80,
8473,10488,CREB3,0,283,
16308,23363,OBSL1,0,619,
8477,10492,SYNCRIP,0,459,
2334,2877,GPX2,0,23,
287,351,APP,0,2132,
2336,2879,GPX4,0,53,
10529,79711,IPO4,0,121,
290,355,FAS,0,121,
2339,2886,GRB7,0,55,
2340,2887,GRB10,0,62,
2341,2888,GRB14,0,25,
12584,50628,GEMIN4,0,273,
4394,5409,PNMT,0,11,
301,367,AR,0,301,
4399,5414,SEPT4,0,23,
3901,4809,SNU13,0,345,
2355,2902,GRIN1,0,67,
313,382,ARF6,0,143,
8507,10528,NOP56,0,256,
316,387,RHOA,0,185,
3808,4697,NDUFA4,0,107,
18759,27034,ACAD8,0,65,
4425,5447,POR,0,38,
4428,5451,POU2F1,0,107,
16098,121441,NEDD1,0,145,
2382,2932,GSK3B,0,362,
9613,3067,HDC,0,10,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
20195,29937,NENF,0,35,
6484,8065,CUL5,0,482,
13710,84790,TUBA1C,0,175,
3762,4646,MYO6,0,89,
2393,2944,GSTM1,1,10,1398.0
14682,53938,PPIL3,0,197,
18779,27067,STAU2,0,28,
2399,2950,GSTP1,1,69,8597.0
4450,5478,PPIA,0,116,
7227,9045,RPL14,1,370,307.0
6500,8087,FXR1,0,170,
357,435,ASL,0,21,
364,445,ASS1,0,92,
10608,341947,COX8C,0,24,
7650,9551,ATP5MF,0,54,
2451,3007,HIST1H1D,0,137,
20852,5239,PGM5,0,10,
2422,2975,GTF3C1,0,189,
12663,345651,ACTBL2,0,49,
1146,1373,CPS1,0,48,
15006,54541,DDIT4,1,16,5233.0
8571,10598,AHSA1,0,167,
4477,5515,PPP2CA,0,262,
6526,8139,GAN,0,197,
4479,5518,PPP2R1A,0,298,
4482,5521,PPP2R2B,0,159,
7233,9051,PSTPIP1,0,92,
11197,80724,ACAD10,0,44,
8588,10616,RBCK1,0,93,
4497,5536,PPP5C,0,90,
8595,10625,IVNS1ABP,0,75,
13448,51661,FKBP7,0,22,
2458,3014,H2AFX,0,307,
413,498,ATP5F1A,0,213,
2463,3020,H3F3A,0,131,
416,501,ALDH7A1,0,75,
8611,10642,IGF2BP1,0,256,
8612,10643,IGF2BP3,0,293,
421,509,ATP5F1C,0,194,
2472,3032,HADHB,0,103,
4521,5563,PRKAA2,0,171,
12715,50809,HP1BP3,0,71,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
4526,5568,PRKACG,0,158,
432,522,ATP5PF,0,54,
2333,2876,GPX1,1,34,1126.0
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
4536,5580,PRKCD,0,234,
4537,5581,PRKCE,0,175,
4538,5582,PRKCG,0,155,
4539,5583,PRKCH,0,121,
4540,5584,PRKCI,0,179,
3146,3842,TNPO1,0,147,
4544,5588,PRKCQ,0,138,
4546,5590,PRKCZ,0,229,
8267,10250,SRRM1,0,277,
2500,3065,HDAC1,0,611,
16837,220717,RPLP0P6,0,100,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4553,5597,MAPK6,0,282,
4555,5599,MAPK8,0,256,
18893,27229,TUBGCP4,0,96,
4560,5604,MAP2K1,0,115,
5880,7184,HSP90B1,0,171,
4562,5606,MAP2K3,0,42,
4564,5608,MAP2K6,0,39,
4565,5609,MAP2K7,0,71,
4566,5610,EIF2AK2,0,121,
4567,5611,DNAJC3,0,20,
2468,3028,HSD17B10,0,122,
474,573,BAG1,0,82,
11343,3783746,,0,153,
7930,9861,PSMD6,0,122,
2881,3551,IKBKB,0,224,
10661,79867,TCTN2,0,211,
8672,10725,NFAT5,0,11,
8673,10726,NUDC,0,89,
482,581,BAX,0,86,
6907,8651,SOCS1,0,76,
20965,64412,GZF1,0,8,
2535,3106,HLA-B,0,333,
6632,8314,BAP1,0,62,
10733,79959,CEP76,0,204,
7858,9782,MATR3,0,313,
496,596,BCL2,0,136,
498,598,BCL2L1,0,112,
499,599,BCL2L2,0,25,
2548,3122,HLA-DRA,1,47,9.0
4601,5653,KLK6,0,17,
8698,10755,GIPC1,0,54,
4606,5660,PSAP,0,55,
16896,56945,MRPS22,0,211,
4609,5663,PSEN1,0,137,
1108,1327,COX4I1,0,67,
2475,3035,HARS,0,120,
8710,10772,SRSF10,0,149,
3443,4190,MDH1,0,45,
6665,8349,HIST2H2BE,0,207,
4622,5682,PSMA1,0,275,
4623,5683,PSMA2,0,152,
