Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,,0,1256,
4100,5058,,0,161,
4102,5062,,0,154,
2059,2534,,0,410,
6160,7529,,0,398,
6162,7531,,0,426,
6165,7534,,0,662,
20536,26985,,0,67,
8253,10235,,0,6,
16453,23521,,0,273,
70,90,,0,121,
71,91,,0,51,
8267,10250,,0,277,
16460,23528,,0,56,
8270,10253,,0,130,
18787,27076,,0,114,
2133,2626,,0,36,
2134,2627,,1,16,937.0
12382,115727,,0,5,
8301,10289,,0,171,
16530,23607,,0,118,
2197,2702,,1,7,14224.0
2198,2703,,1,2,2.0
151,182,,1,12,4477.0
154,185,,0,42,
4256,5245,,0,356,
168,207,,0,378,
4275,5268,,0,56,
4295,5290,,0,82,
4299,5294,,0,39,
4300,5295,,0,307,
4301,5296,,0,144,
8401,10411,,0,15,
8403,10413,,0,137,
6356,7841,,0,40,
6057,7403,,1,28,2834.0
220,274,,0,70,
2278,5929,,0,114,
2280,2810,,0,290,
6380,7879,,0,182,
237,292,,0,335,
4339,5335,,0,279,
4340,5336,,0,126,
8440,10454,,0,172,
16663,23790,,0,146,
10523,79705,,0,33,
287,351,,0,2132,
2338,2885,,0,1081,
2340,2887,,0,62,
2342,2889,,0,33,
301,367,,0,301,
303,369,,0,104,
3465,4218,,0,62,
6469,8036,,0,14,
5858,7161,,0,138,
2382,2932,,0,362,
338,409,,0,366,
4437,5460,,0,68,
8540,10567,,0,83,
6498,8085,,1,44,212.0
8547,10574,,0,189,
356,65970,,0,129,
4479,5518,,0,298,
8589,10617,,0,67,
8606,10636,,0,20,
10661,79867,,0,211,
14759,54108,,0,24,
6570,8216,,1,58,13.0
4524,5566,,0,420,
4525,5567,,0,217,
4526,5568,,0,158,
12726,83593,,0,56,
4540,5584,,0,179,
4546,5590,,0,229,
2500,3065,,0,611,
4550,5594,,0,402,
4551,5595,,0,349,
4555,5599,,0,256,
18893,27229,,0,96,
4560,5604,,1,115,9503.0
4561,5605,,0,58,
4174,5147,,0,52,
421,509,,0,194,
