Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,1,446,695.0
6150,7517,XRCC3,0,143,
6153,7520,XRCC5,0,233,
2059,2534,FYN,0,410,
6156,7525,YES1,0,156,
4110,5071,PRKN,0,426,
6163,7532,YWHAG,0,542,
20,25,ABL1,0,389,
2069,2547,XRCC6,0,285,
6167,7536,SF1,0,265,
25,30,ACAA1,0,54,
16422,56257,MEPCE,0,186,
53,60,ACTB,0,466,
16444,23512,SUZ12,0,338,
2115,2597,GAPDH,0,304,
16453,23521,RPL13A,0,273,
8267,10250,SRRM1,0,277,
2131,2624,GATA2,1,63,667.0
8287,10273,STUB1,0,258,
18530,26608,TBL2,0,136,
16490,23560,GTPBP4,0,186,
8301,10289,EIF1B,0,171,
6165,7534,YWHAZ,0,662,
4256,5245,PHB,0,356,
10406,79571,GCC1,0,87,
168,207,AKT1,0,378,
3784,4673,NAP1L1,0,237,
8372,10376,TUBA1B,0,125,
8376,10382,TUBB4A,0,103,
18629,92345,NAF1,0,71,
4300,5295,PIK3R1,0,307,
4985,6152,RPL24,0,333,
6359,7846,TUBA1A,0,399,
8409,10419,PRMT5,0,360,
8416,10426,TUBGCP3,0,144,
8421,10432,RBM14,0,117,
2280,2810,SFN,0,290,
237,292,SLC25A5,0,335,
242,302,ANXA2,0,200,
723,861,RUNX1,1,102,3410.0
4340,5336,PLCG2,0,126,
8442,10456,HAX1,1,131,3356.0
4371,5371,PML,0,237,
3802,4691,NCL,0,438,
287,351,APP,0,2132,
2338,2885,GRB2,0,1081,
2340,2887,GRB10,0,62,
18728,26986,PABPC1,0,504,
8493,10514,MYBBP1A,0,253,
10544,79727,LIN28A,0,85,
8500,10521,DDX17,0,290,
8507,10528,NOP56,0,256,
6471,728937,RPS26P25,0,201,
2382,2932,GSK3B,0,362,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
6484,8065,CUL5,0,482,
4450,5478,PPIA,0,116,
8567,10594,PRPF8,0,294,
8575,10603,SH2B2,0,26,
2463,3020,H3F3A,0,131,
2466,3024,HIST1H1A,0,173,
8611,10642,IGF2BP1,0,256,
10677,79885,HDAC11,0,132,
4534,5578,PRKCA,0,395,
4535,5579,PRKCB,0,202,
2494,3055,HCK,0,144,
4547,5591,PRKDC,0,312,
2500,3065,HDAC1,0,611,
16837,220717,RPLP0P6,0,100,
454,546,ATRX,1,58,520.0
6599,8266,UBL4A,0,306,
18890,27221,,0,13,
6604,6840,SVIL,0,134,
418,506,ATP5F1B,0,158,
8674,10728,PTGES3,0,110,
4859,5970,RELA,0,419,
2535,3106,HLA-B,0,333,
509,613,BCR,0,97,
6656,8340,HIST1H2BL,0,29,
18945,27292,DIMT1,0,145,
6665,8349,HIST2H2BE,0,207,
6669,8353,HIST1H3E,0,240,
531,641,BLM,0,100,
18967,27316,RBMX,0,235,
537,648,BMI1,0,399,
2594,3178,HNRNPA1,0,701,
2596,3181,HNRNPA2B1,0,333,
2599,3184,HNRNPD,0,342,
2601,3187,HNRNPH1,0,359,
14894,54386,TERF2IP,0,162,
8758,10844,TUBGCP2,0,86,
6714,8417,STX7,0,94,
8768,10856,RUVBL2,0,367,
12866,116540,MRPL53,0,145,
14915,54433,GAR1,0,80,
6738,8451,CUL4A,0,383,
6739,8452,CUL3,0,1228,
6741,8454,CUL1,0,763,
4704,5781,PTPN11,0,175,
4718,5795,PTPRJ,0,54,
8477,10492,SYNCRIP,0,459,
2681,3280,HES1,0,61,
6792,8517,IKBKG,0,465,
2712,3312,HSPA8,0,600,
12954,23524,SRRM2,0,330,
669,801,CALM1,0,524,
2718,3320,HSP90AA1,0,900,
14789,101929876,,0,66,
8865,10969,EBNA1BP2,0,249,
2722,3326,HSP90AB1,0,543,
8867,10971,YWHAQ,0,464,
2724,3329,HSPD1,0,379,
4550,5594,MAPK1,0,402,
15016,54552,GNL3L,0,41,
12971,51119,SBDS,1,57,2777.0
8879,10985,GCN1,0,234,
8881,10987,COPS5,0,828,
4786,5885,RAD21,0,268,
19135,93185,IGSF8,0,189,
2762,3383,ICAM1,0,159,
4812,5914,RARA,0,145,
6867,8607,RUVBL1,0,279,
729,867,CBL,0,276,
13019,83939,EIF2A,0,111,
4834,5937,RBMS1,0,33,
2793,3428,IFI16,0,394,
6907,8651,SOCS1,0,76,
6915,8660,IRS2,0,61,
13061,83987,CCDC8,0,547,
6919,8664,EIF3D,0,142,
6920,8665,EIF3F,0,124,
13066,100124696,,0,28,
8980,11103,KRR1,0,139,
800,66489,,0,248,
4916,6045,RNF2,0,756,
821,975,CD81,0,219,
15162,54790,TET2,1,6,290.0
827,983,CDK1,0,415,
4925,6059,ABCE1,0,243,
832,988,CDC5L,0,328,
6977,8726,EED,0,483,
2904,3575,IL7R,0,104,
4956,6117,RPA1,0,494,
861,1017,CDK2,0,892,
4958,6119,RPA3,0,399,
9055,11190,CEP250,0,242,
4961,6122,RPL3,0,257,
4963,6124,RPL4,0,326,
4964,6125,RPL5,0,282,
4966,6128,RPL6,0,408,
4967,6129,RPL7,0,365,
4968,6130,RPL7A,0,334,
4969,6132,RPL8,0,348,
4970,6133,RPL9,0,257,
4971,6134,RPL10,0,448,
4972,6135,RPL11,0,384,
4973,6136,RPL12,0,285,
4974,6137,RPL13,0,358,
4975,6138,RPL15,0,255,
4976,6139,RPL17,0,234,
4977,497661,C18orf32,0,124,
4978,6142,RPL18A,0,275,
4979,6143,RPL19,0,264,
4980,6144,RPL21,0,300,
4981,6146,RPL22,0,266,
4982,6147,RPL23A,0,307,
2936,3608,ILF2,0,451,
2937,3609,ILF3,0,463,
4986,6154,RPL26,0,306,
891,1050,CEBPA,0,132,
4988,6156,RPL30,0,238,
4989,6157,RPL27A,0,286,
4990,6158,RPL28,0,245,
4991,6159,RPL29,0,279,
4992,6160,RPL31,0,277,
4993,6161,RPL32,0,166,
4994,6164,RPL34,0,110,
4995,6165,RPL35A,0,234,
4997,6167,RPL37,0,100,
4998,6168,RPL37A,0,241,
4999,6169,RPL38,0,239,
5000,6170,RPL39,0,131,
5001,6171,RPL41,0,89,
5002,6173,RPL36A,0,135,
5004,6175,RPLP0,0,344,
5005,6176,RPLP1,0,253,
3565,4352,MPL,1,10,374.0
2961,3635,INPP5D,0,79,
5010,6181,RPLP2,0,193,
5015,6187,RPS2,0,424,
5016,6188,RPS3,0,395,
5017,6189,RPS3A,0,395,
5018,6191,RPS4X,0,360,
5019,6192,RPS4Y1,0,89,
5020,6193,RPS5,0,282,
5021,6194,RPS6,0,353,
5026,6199,RPS6KB2,0,207,
5027,6201,RPS7,0,358,
5028,6202,RPS8,0,448,
7077,8841,HDAC3,0,238,
5030,6204,RPS10,0,225,
5031,6205,RPS11,0,255,
5032,6206,RPS12,0,219,
5033,6207,RPS13,0,350,
5034,6208,RPS14,1,263,8029.0
5035,6209,RPS15,0,183,
5036,6210,RPS15A,0,333,
5039,6217,RPS16,0,268,
5040,6218,RPS17,0,174,
5043,6222,RPS18,0,306,
5044,6223,RPS19,1,235,2445.0
2997,3676,ITGA4,0,529,
5046,6227,RPS21,0,143,
5047,6228,RPS23,0,259,
5048,6229,RPS24,0,240,
5049,6230,RPS25,0,174,
5050,6231,RPS26,0,151,
5051,6232,RPS27,0,193,
5052,6233,RPS27A,0,304,
5053,6234,RPS28,0,143,
5054,6235,RPS29,0,155,
7116,8886,DDX18,0,189,
9165,11338,U2AF2,0,368,
978,1154,CISH,0,32,
17363,155871,,0,312,
3036,3717,JAK2,1,136,53.0
3037,3718,JAK3,0,94,
3043,3725,JUN,0,408,
11236,57154,SMURF1,0,390,
15335,54984,PINX1,0,121,
1011,1200,TPP1,0,18,
15354,55003,PAK1IP1,0,119,
7170,140032,RPS4Y2,0,80,
13345,84305,PYM1,0,72,
7209,9021,SOCS3,0,79,
13355,51547,SIRT7,0,666,
4957,6118,RPA2,0,471,
3123,3815,KIT,1,75,36.0
7227,9045,RPL14,0,370,
3140,3836,KPNA1,0,131,
3141,3837,KPNB1,0,340,
11343,3783746,,0,153,
13392,51593,SRRT,0,237,
13396,84365,NIFK,0,147,
13400,51602,NOP58,0,189,
15463,55131,RBM28,0,138,
13424,51631,LUC7L2,0,268,
5243,203068,TUBB,0,361,
5247,6464,SHC1,0,277,
7300,9128,PRPF4,0,227,
7301,9129,PRPF3,0,281,
1160,1387,CREBBP,0,400,
17552,57819,LSM2,0,210,
3217,3921,RPSA,0,276,
1170,1398,CRK,0,377,
3221,3927,LASP1,0,145,
3225,3932,LCK,0,256,
19628,126961,HIST2H3C,0,117,
13491,117246,FTSJ3,0,101,
1204,1439,CSF2RB,0,37,
1206,1441,CSF3R,1,29,1119.0
7353,9188,DDX21,0,228,
7354,9189,ZBED1,0,64,
15551,55226,NAT10,0,156,
1221,1457,CSNK2A1,0,615,
13512,51741,WWOX,0,327,
9081,11224,RPL35,0,277,
4987,6155,RPL27,0,231,
1259,1499,CTNNB1,0,395,
