Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
4992,6160,RPL31,0,277,
642,773,CACNA1A,1,100,5683.0
4232,5213,PFKM,1,72,2355.0
2349,2896,GRN,0,110,
1943,2335,FN1,0,792,
18332,26270,FBXO6,0,622,
1822,2192,FBLN1,0,75,
325,396,ARHGDIA,0,100,
6182,7555,CNBP,1,71,2236.0
6065,7412,VCAM1,0,446,
8874,10979,FERMT2,0,51,
1197,1432,MAPK14,0,329,
8624,10658,CELF1,0,30,
1457,1760,DMPK,1,21,1626.0
2997,3676,ITGA4,0,529,
5432,6667,SP1,0,441,
287,351,APP,0,2132,
7869,9793,CKAP5,0,93,
3264,3977,LIFR,1,28,4696.0
6341,7818,DAP3,0,140,
4550,5594,MAPK1,0,402,
4551,5595,MAPK3,0,349,
4305,5300,PIN1,0,309,
3413,4154,MBNL1,1,30,1127.0
3422,4163,MCC,0,306,
2527,3094,HINT1,1,77,8061.0
995,1180,CLCN1,1,9,12684.0
1513,1822,ATN1,0,139,
1388,1660,DHX9,0,529,
4339,5335,PLCG1,0,279,
187,226,ALDOA,0,141,
2039,6329,SCN4A,1,10,12943.0
2730,3339,HSPG2,1,48,2361.0
