Node ID,Protein ID,Protein Name,Disease Node,Degree
233,288,ANK3,0,30
673,808,CALM3,0,132
676,811,CALR,0,158
685,821,CANX,0,208
721,859,CAV3,1,21
964,1139,CHRNA7,1,6
966,1141,CHRNB2,1,5
1043,6330,SCN4B,1,2
2059,2534,FYN,0,410
2708,3308,HSPA4,0,366
3067,3753,KCNE1,0,6
3071,3757,KCNH2,1,31
3078,3764,KCNJ8,1,17
3095,3784,KCNQ1,1,35
3671,4535,MT-ND1,1,83
3837,4726,NDUFS6,0,85
3844,4734,NEDD4,0,317
4524,5566,PRKACA,0,420
4525,5567,PRKACB,0,217
4526,5568,PRKACG,0,158
5127,6324,SCN1B,1,4
5134,6331,SCN5A,1,33
5885,7189,TRAF6,0,552
8046,9992,KCNE2,0,3
16132,23171,GPD1L,1,23
16275,23327,NEDD4L,0,192
21362,6532,SLC6A4,1,8
