Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
1,2,A2M,0,105,
16388,23450,SF3B3,0,489,
16389,23451,SF3B1,0,446,
13,18,ABAT,0,46,
14,19,ABCA1,1,54,3044.0
16400,23464,GCAT,0,21,
13656,84708,LNX1,0,497,
16402,23466,CBX6,0,61,
8211,10188,TNK2,0,94,
20,25,ABL1,0,389,
8213,10190,TXNDC9,0,70,
25,30,ACAA1,0,54,
26,31,ACACA,0,84,
8221,10200,MPHOSPH6,0,42,
33,38,ACAT1,0,80,
34,39,ACAT2,0,67,
8228,10207,PATJ,0,76,
37,163882,CNST,0,14,
16422,56257,MEPCE,0,186,
8232,10211,FLOT1,0,121,
41,47,ACLY,0,74,
44,50,ACO2,1,36,4707.0
51,58,ACTA1,1,200,12499.0
53,60,ACTB,0,466,
8251,10232,MSLN,0,14,
60,71,ACTG1,0,187,
8254,10236,HNRNPR,0,273,
65,81,ACTN4,0,153,
67,87,ACTN1,0,164,
68,88,ACTN2,0,105,
8265,10248,POP7,0,31,
74,94,ACVRL1,0,22,
8267,10250,SRRM1,0,277,
8270,10253,SPRY2,0,130,
8271,10254,STAM2,0,74,
16465,23533,PIK3R5,1,11,7319.0
8277,10262,SF3B4,0,248,
8279,23556,PIGN,1,7,1970.0
16473,23542,MAPK8IP2,0,94,
16474,23543,RBFOX2,0,110,
95,118,ADD1,0,79,
8291,10278,EFS,0,39,
8293,10280,SIGMAR1,1,10,4304.0
16488,23558,WBP2,0,21,
8301,10289,EIF1B,0,171,
16494,56334,,0,116,
8303,10291,SF3A1,0,291,
117,142,PARP1,0,286,
16508,23582,CCNDBP1,0,155,
129,154,ADRB2,0,276,
16515,23589,CARHSP1,0,36,
8327,10318,TNIP1,0,124,
16523,23598,PATZ1,0,90,
16527,23603,CORO1C,0,103,
16530,23607,CD2AP,0,118,
8344,171024,SYNPO2,0,21,
16543,23623,RUSC1,0,82,
161,196,AHR,0,49,
166,204,AK2,0,51,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
174,213,ALB,0,200,
8372,10376,TUBA1B,0,125,
185,224,ALDH3A2,0,106,
187,226,ALDOA,0,141,
190,230,ALDOC,0,94,
16575,23658,LSM5,0,24,
195,238,ALK,0,98,
8389,10397,NDRG1,1,110,10612.0
16584,23673,STX12,0,98,
8393,10401,PIAS3,0,69,
16592,56455,,0,67,
8409,10419,PRMT5,0,360,
219,273,AMPH,0,55,
220,274,BIN1,0,70,
16607,23710,GABARAPL1,0,118,
16616,154796,AMOT,0,133,
237,292,SLC25A5,0,335,
238,293,SLC25A6,0,207,
241,301,ANXA1,0,169,
242,302,ANXA2,0,200,
2771,3396,MRPL58,0,246,
245,131377,KLHL40,0,14,
8438,10452,TOMM40,0,117,
248,308,ANXA5,0,45,
251,311,ANXA11,0,52,
16637,23760,PITPNB,0,27,
266,327,APEH,0,43,
270,331,XIAP,0,164,
274,335,APOA1,0,102,
8467,10482,NXF1,0,1153,
16660,23787,MTCH1,0,51,
16661,23788,MTCH2,0,60,
16663,23790,,0,146,
8477,10492,SYNCRIP,0,459,
287,351,APP,0,2132,
290,355,FAS,0,121,
8484,10499,NCOA2,0,103,
8492,10513,APPBP2,0,156,
301,367,AR,1,301,102.0
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
8506,10527,IPO7,0,94,
8507,10528,NOP56,0,256,
8509,10531,PITRM1,0,12,
8510,10533,ATG7,0,52,
16706,56652,TWNK,0,27,
8517,10540,DCTN2,0,117,
337,408,ARRB1,0,314,
338,409,ARRB2,0,366,
339,410,ARSA,1,32,8758.0
16730,56683,CFAP298,0,33,
8540,10567,RABAC1,0,83,
59,70,ACTC1,0,65,
356,65970,,0,129,
8549,10576,CCT2,0,217,
359,439,ASNA1,0,48,
16444,23512,SUZ12,0,338,
8567,10594,PRPF8,0,294,
16762,155030,,0,177,
383,229841,,0,83,
8578,10606,PAICS,0,100,
388,471,ATIC,0,75,
389,472,ATM,0,218,
16774,286128,ZFP41,0,46,
393,476,ATP1A1,0,160,
398,481,ATP1B1,0,78,
400,483,ATP1B3,0,102,
403,488,ATP2A2,0,84,
413,498,ATP5F1A,0,213,
418,506,ATP5F1B,0,158,
8611,10642,IGF2BP1,0,256,
8612,10643,IGF2BP3,0,293,
421,509,ATP5F1C,0,194,
427,515,ATP5PB,0,100,
8622,10656,KHDRBS3,0,66,
8633,66914,,0,35,
1439,1739,DLG1,0,96,
8637,56392,,0,49,
447,538,ATP7A,1,15,5354.0
448,539,ATP5PO,0,106,
453,545,ATR,0,134,
455,547,KIF1A,1,38,4993.0
458,550,AUP1,0,64,
16845,56888,KCMF1,0,61,
8654,10694,CCT8,0,181,
16850,56893,UBQLN4,0,193,
8660,10712,FAM189B,0,35,
474,573,BAG1,0,82,
481,580,BARD1,0,282,
482,581,BAX,0,86,
487,586,BCAT1,0,35,
8687,10743,RAI1,1,24,7424.0
496,596,BCL2,0,136,
8702,10762,NUP50,0,99,
16900,56949,XAB2,0,193,
8710,10772,SRSF10,0,149,
16905,56954,NIT2,0,24,
527,637,BID,0,62,
537,648,BMI1,0,399,
8732,10801,SEPT9,0,60,
561,672,BRCA1,0,609,
16955,57019,CIAPIN1,0,49,
8768,10856,RUVBL2,0,367,
579,695,BTK,0,123,
8775,10865,ARID5A,0,116,
590,708,C1QBP,0,235,
16975,155348,,0,124,
8812,10908,PNPLA6,1,20,9452.0
17006,57085,AGTRAP,0,121,
8296,10284,SAP18,0,149,
8819,10915,TCERG1,0,199,
8829,10927,SPIN1,0,35,
8833,10933,MORF4L1,0,132,
8844,10946,SF3A3,0,239,
8849,10951,CBX1,0,86,
8857,10960,LMAN2,0,28,
8860,10963,STIP1,0,162,
669,801,CALM1,0,524,
672,805,CALM2,0,174,
8865,10969,EBNA1BP2,0,249,
8866,10970,CKAP4,0,85,
8867,10971,YWHAQ,0,464,
676,811,CALR,0,158,
8871,10975,UQCR11,0,73,
17064,220988,HNRNPA3,0,190,
17066,9525,VPS4B,0,50,
8875,10980,COPS6,0,321,
685,821,CANX,0,208,
8879,10985,GCN1,0,234,
8881,10987,COPS5,0,828,
8883,10989,IMMT,0,271,
693,829,CAPZA1,0,122,
694,830,CAPZA2,0,270,
696,832,CAPZB,0,128,
697,833,CARS,0,42,
698,834,CASP1,0,63,
700,836,CASP3,0,183,
8893,11001,SLC27A2,0,43,
705,841,CASP8,0,196,
15845,22870,PPP6R1,0,57,
719,857,CAV1,0,220,
723,861,RUNX1,0,102,
8918,11030,RBPMS,0,240,
8921,11034,DSTN,0,103,
8929,11043,MID2,0,242,
8933,11051,NUDT21,0,270,
8934,11052,CPSF6,0,218,
748,892,CCNC,0,119,
8941,11060,WWP2,0,124,
752,898,CCNE1,0,83,
8945,11064,CNTRL,0,159,
756,902,CCNH,0,69,
760,908,CCT6A,0,190,
762,910,CD1B,0,49,
770,21853,,0,25,
8977,11100,HNRNPUL1,0,171,
8988,11116,FGFR1OP,0,146,
807,960,CD44,0,100,
9004,11133,KPTN,0,36,
9009,11140,CDC37,0,311,
9015,11146,GLMN,0,35,
17209,253980,KCTD13,0,31,
827,983,CDK1,0,415,
832,988,CDC5L,0,328,
9027,11160,ERLIN2,0,99,
9028,11161,ERG28,0,78,
842,998,CDC42,0,305,
843,999,CDH1,0,135,
844,1000,CDH2,0,78,
17241,57418,WDR18,0,144,
9051,11186,RASSF1,0,71,
861,1017,CDK2,0,892,
864,1020,CDK5,0,163,
865,1021,CDK6,0,160,
866,1022,CDK7,0,138,
9060,11196,SEC23IP,0,43,
869,1025,CDK9,0,247,
873,1029,CDKN2A,0,183,
891,1050,CEBPA,0,132,
17276,57466,SCAF4,0,30,
9102,11252,PACSIN2,0,53,
911,1072,CFL1,0,166,
915,1080,CFTR,0,324,
17308,155807,,0,97,
925,22950,SLC4A1AP,0,26,
17311,57506,MAVS,0,73,
934,1107,CHD3,0,190,
9129,11281,POU6F2,0,141,
17323,57520,HECW2,0,291,
17324,57521,RPTOR,0,88,
17334,57534,MIB1,0,69,
951,66661,,0,208,
9145,11315,PARK7,0,81,
159,191,AHCY,0,85,
9153,11325,DDX42,0,50,
9158,11331,PHB2,0,325,
972,1147,CHUK,0,219,
9165,11338,U2AF2,0,368,
976,1152,CKB,0,83,
17362,286942,,0,35,
17363,155871,,0,312,
9172,11345,GABARAPL2,0,159,
9173,11346,SYNPO,0,171,
9177,7353,UFD1,0,86,
988,1173,AP2M1,0,229,
17375,254187,TSGA10IP,0,113,
9190,732272,,0,70,
1001,1186,CLCN7,0,35,
1002,1187,CLCNKA,1,20,1188.0
1004,1191,CLU,0,123,
1007,1195,CLK1,0,178,
17396,155908,,0,222,
1016,1207,CLNS1A,0,135,
1022,1213,CLTC,0,355,
9219,160287,LDHAL6A,0,46,
9222,11461,,0,181,
1041,132320,SCLT1,0,158,
17430,57644,MYH7B,0,33,
9262,339229,OXLD1,0,44,
17460,57680,CHD8,0,51,
17929,58517,RBM25,0,193,
9281,142678,MIB2,0,18,
1098,1314,COPA,0,209,
17486,90480,GADD45GIP1,0,93,
1108,1327,COX4I1,0,67,
1109,1329,COX5B,0,70,
1113,1337,COX6A1,1,18,732.0
1128,1355,COX15,0,12,
1147,1374,CPT1A,0,57,
17542,156110,,0,65,
1159,1386,ATF2,0,247,
1160,1387,CREBBP,0,400,
9355,1959,EGR2,1,23,2860.0
1169,1397,CRIP2,0,22,
1170,1398,CRK,0,377,
1171,1399,CRKL,0,130,
1176,1406,CRX,0,107,
1177,1407,CRY1,0,147,
1180,1410,CRYAB,0,115,
1197,1432,MAPK14,0,329,
20226,29978,UBQLN2,0,310,
1221,1457,CSNK2A1,0,615,
1223,1459,CSNK2A2,0,341,
1224,1460,CSNK2B,0,305,
1241,1478,CSTF2,0,99,
1249,1487,CTBP1,0,171,
9447,1490,CTGF,0,16,
1256,1495,CTNNA1,0,90,
1259,1499,CTNNB1,0,395,
1260,1500,CTNND1,0,62,
9477,77579,,0,141,
1290,1537,CYC1,0,146,
1292,1540,CYLD,0,56,
217,9829,DNAJC6,1,8,3400.0
17689,90861,JPT2,0,15,
9523,12166,,0,137,
1349,1615,DARS,0,86,
17734,58190,CTDSP1,0,42,
17975,25804,LSM4,0,188,
1359,1627,DBN1,0,234,
9557,12261,,0,61,
17752,26088,GGA1,0,66,
1369,1639,DCTN1,0,254,
1371,1642,DDB1,0,382,
1372,1643,DDB2,0,76,
1376,1647,GADD45A,0,94,
1382,1653,DDX1,0,156,
1383,1654,DDX3X,0,379,
1384,1655,DDX5,0,449,
1385,1656,DDX6,0,134,
1388,1660,DHX9,0,529,
1392,1665,DHX15,0,406,
1400,1674,DES,0,77,
9609,340061,TMEM173,0,40,
9610,165904,XIRP1,0,9,
9626,12412,,0,150,
1437,1737,DLAT,0,42,
1438,1738,DLD,0,113,
9631,83990,BRIP1,0,20,
1440,1740,DLG2,0,58,
1441,1741,DLG3,0,86,
1443,1743,DLST,0,48,
1453,1756,DMD,1,57,7608.0
1459,1762,DMWD,0,48,
1472,1778,DYNC1H1,1,194,5017.0
1474,1780,DYNC1I1,0,55,
1477,100088,,0,62,
1478,1785,DNM2,1,137,319.0
1479,1786,DNMT1,1,109,12071.0
17896,58477,SRPRB,0,148,
1513,1822,ATN1,0,139,
1528,1837,DTNA,0,38,
1529,1838,DTNB,0,71,
17914,58500,ZNF250,0,109,
1545,1855,DVL1,0,72,
1546,1856,DVL2,0,141,
1547,1857,DVL3,0,192,
1550,1861,TOR1A,0,33,
1552,1869,E2F1,0,142,
17939,58529,MYOZ1,0,42,
20238,29993,PACSIN1,0,69,
1582,1902,LPAR1,0,98,
1591,1915,EEF1A1,0,613,
17982,25814,ATXN10,0,48,
19381,4686,NCBP1,0,260,
1600,5783,PTPN13,0,39,
1603,1936,EEF1D,0,166,
1604,1937,EEF1G,0,173,
1605,1938,EEF2,0,292,
17992,25824,PRDX5,0,80,
17998,25831,HECTD1,0,42,
1620,1956,EGFR,0,926,
1628,1964,EIF1AX,0,45,
9828,51295,ECSIT,0,112,
1637,1974,EIF4A2,0,139,
1644,1982,EIF4G2,0,47,
1645,1983,EIF5,0,66,
1653,1994,ELAVL1,0,1866,
18040,25885,POLR1A,0,192,
20756,64061,TSPYL2,0,49,
1658,1999,ELF3,0,60,
8469,10484,SEC23A,0,104,
1667,2010,EMD,0,225,
1674,2017,CTTN,0,144,
4375,5376,PMP22,1,24,1751.0
18060,25913,POT1,0,215,
18062,25915,NDUFAF3,1,39,1155.0
1679,2022,ENG,0,20,
1680,2023,ENO1,0,361,
1682,2026,ENO2,0,93,
1687,2033,EP300,0,547,
1688,2034,EPAS1,0,116,
1689,2035,EPB41,0,148,
1691,2037,EPB41L2,0,41,
1694,2040,STOM,0,98,
18085,25942,SIN3A,0,254,
1703,133121,ENPP6,0,39,
1712,2058,EPRS,0,247,
18097,25957,PNISR,0,20,
1714,2060,EPS15,0,161,
1718,2064,ERBB2,0,201,
1722,2068,ERCC2,1,59,1998.0
1725,2071,ERCC3,0,97,
1726,2072,ERCC4,0,105,
1727,2073,ERCC5,0,25,
1728,2074,ERCC6,1,55,5080.0
18113,25978,CHMP2B,1,57,13419.0
1740,2098,ESD,0,35,
1741,2099,ESR1,0,789,
1743,2101,ESRRA,0,48,
1748,2108,ETFA,0,83,
1750,2110,ETFDH,0,65,
1765,2130,EWSR1,0,698,
1779,2146,EZH2,0,284,
8493,10514,MYBBP1A,0,253,
1813,2181,ACSL3,0,51,
18203,91624,NEXN,0,40,
18206,26092,TOR1AIP1,0,56,
1824,2194,FASN,0,115,
18213,26100,WIPI2,0,32,
1830,2200,FBN1,1,24,1278.0
18225,26121,PRPF31,0,283,
18227,26123,TCTN3,0,317,
18234,26135,SERBP1,0,104,
18235,26136,TES,0,54,
10044,13385,,0,274,
18244,26146,TRAF3IP1,0,74,
1862,2239,GPC4,0,16,
1888,2267,FGL1,0,70,
1891,2271,FH,0,93,
1893,2273,FHL1,1,42,241.0
1894,2274,FHL2,0,187,
10087,79001,VKORC1,0,98,
1901,2288,FKBP4,0,88,
18292,26227,PHGDH,0,126,
1911,2299,FOXI1,0,37,
1912,2300,FOXL1,0,126,
18299,386682,KRTAP10-3,0,478,
1918,2307,FOXS1,0,78,
1925,2314,FLII,1,79,1293.0
1927,2316,FLNA,0,359,
1928,2317,FLNB,0,114,
1929,2318,FLNC,1,100,1313.0
1940,2332,FMR1,1,163,4992.0
18073,25929,GEMIN5,0,83,
18332,26270,FBXO6,0,622,
325,396,ARHGDIA,0,100,
18338,26277,TINF2,0,118,
10152,79084,WDR77,0,237,
10180,79133,NDUFAF5,0,14,
18377,26353,HSPB8,1,45,1353.0
10211,67809,,0,77,
8531,10558,SPTLC1,1,32,9124.0
10229,51429,SNX9,0,42,
2048,2521,FUS,1,354,9855.0
2059,2534,FYN,0,410,
2064,2539,G6PD,0,77,
18453,124801,LSM12,0,28,
18456,59269,HIVEP3,0,11,
2077,2556,GABRA3,1,11,5256.0
20827,162461,TMEM92,0,15,
18476,26524,LATS2,0,158,
2115,2597,GAPDH,0,304,
10315,374291,NDUFS7,0,75,
2124,2617,GARS,1,99,1337.0
