Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
4480,5519,PPP2R1B,0,106,
6908,8653,DDX3Y,1,18,8550.0
1538,1848,DUSP6,1,10,3240.0
3844,4734,NEDD4,0,317,
1158,1385,CREB1,0,198,
1160,1387,CREBBP,0,400,
301,367,AR,0,301,
1170,1398,CRK,0,377,
915,1080,CFTR,1,324,11718.0
7060,8822,FGF17,1,5,423.0
5469,6714,SRC,0,525,
2718,3320,HSP90AA1,0,900,
16031,55832,CAND1,0,700,
2338,2885,GRB2,0,1081,
1883,2261,FGFR3,0,58,
5981,7316,UBC,0,1647,
11945,6875,TAF4B,1,18,19153.0
5931,7258,TSPY1,1,4,3047.0
1197,1432,MAPK14,0,329,
5422,6657,SOX2,0,351,
2269,2798,GNRHR,1,10,55.0
3122,3814,KISS1,1,7,38.0
5432,6667,SP1,0,441,
18141,26012,NSMF,1,21,10789.0
4801,5901,RAN,0,253,
1221,1457,CSNK2A1,0,615,
3141,3837,KPNB1,0,340,
4550,5594,MAPK1,0,402,
1351,1617,DAZ1,1,11,11.0
6728,8440,NCK2,0,184,
843,999,CDH1,0,135,
4300,5295,PIK3R1,0,307,
17869,9737,GPRASP1,0,49,
3535,4313,MMP2,0,42,
6611,8287,USP9Y,1,8,9607.0
3801,4690,NCK1,0,267,
1882,2260,FGFR1,1,79,19143.0
2267,2796,GNRH1,1,7,509.0
1885,2263,FGFR2,0,50,
1886,2264,FGFR4,0,42,
7519,9394,HS6ST1,1,6,1779.0
5729,7020,TFAP2A,0,98,
3043,3725,JUN,0,408,
4836,5940,RBMY1A1,1,39,19343.0
5605,6870,TACR3,1,4,71.0
3047,3730,ANOS1,1,2,154.0
2408,2959,GTF2B,0,148,
15843,55636,CHD7,1,27,6119.0
5994,7329,UBE2I,0,502,
1259,1499,CTNNB1,0,395,
12525,50511,SYCP3,1,6,14337.0
1875,2253,FGF8,1,4,10984.0
19061,15505,,0,18,
5601,6866,TAC3,1,12,91.0
2044,2516,NR5A1,1,51,15.0
5247,6464,SHC1,0,277,
