Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
5633,6900,,0,18,
6147,7514,,0,1256,
3594,6197,,0,89,
11634,81565,,0,103,
6158,7527,,0,4,
6160,7529,,0,398,
6162,7531,,0,426,
6163,7532,,0,542,
6164,7533,,0,343,
6165,7534,,0,662,
3105,3796,,1,73,2248.0
34,39,,0,67,
3107,3798,,0,38,
3108,3799,,0,130,
3109,3800,,1,30,1457.0
2599,3184,,0,342,
8746,10817,,0,97,
3628,4478,,0,148,
2606,3192,,0,691,
16431,23499,,0,74,
4658,5720,,0,91,
53,60,,0,466,
8758,10844,,0,86,
4664,5728,,0,246,
4106,5066,,0,27,
4681,5747,,0,200,
7242,9061,,0,36,
6739,8452,,0,1228,
1620,1956,,0,926,
14938,54461,,0,58,
5723,7013,,0,323,
8549,10576,,0,217,
20496,653333,,0,16,
871,1027,,0,106,
15471,55142,,0,99,
4215,5195,,0,74,
17529,57787,,0,61,
5243,203068,,0,361,
18046,25895,,0,63,
5247,6464,,0,277,
129,154,,0,276,
20098,29789,,0,44,
1667,2010,,0,225,
2695,3295,,1,72,1318.0
4744,5829,,0,151,
13452,51666,,0,27,
1170,1398,,0,377,
659,790,,0,131,
4760,5859,,0,166,
5788,7083,,0,182,
2718,3320,,0,900,
8867,10971,,0,464,
168,207,,0,378,
1197,1432,,0,329,
688,824,,0,62,
8372,10376,,0,125,
8375,10381,,1,121,2368.0
8377,10383,,0,154,
20154,29888,,0,79,
8391,10399,,0,286,
10440,79609,,0,14,
4300,5295,,0,307,
2338,2885,,0,1081,
1741,2099,,0,789,
6359,7846,,0,399,
5924,7249,,1,72,8889.0
13533,51765,,0,70,
5855,7157,,0,1001,
1765,2130,,0,698,
2280,2810,,0,290,
1269,67046,,0,9,
18168,26047,,1,11,5363.0
4349,5347,,0,268,
6401,7917,,0,302,
13061,83987,,0,547,
17158,221120,,0,48,
6920,8665,,0,124,
5389,6622,,0,390,
8477,10492,,0,459,
4894,6009,,0,39,
287,351,,0,2132,
290,355,,0,121,
5923,7248,,1,119,941.0
5412,6647,,0,199,
3462,4215,,0,231,
13096,51256,,0,35,
5422,6657,,0,351,
7474,9342,,1,78,2481.0
821,975,,0,219,
8927,11041,,1,13,20.0
5949,7277,,0,215,
5952,7280,,1,125,4028.0
5953,7283,,1,255,688.0
1346,1612,,0,63,
20803,64121,,0,26,
6473,8045,,0,33,
1869,2247,,0,42,
2382,2932,,0,362,
338,409,,0,366,
15189,54820,,0,60,
1882,2260,,1,79,1324.0
7516,9391,,0,120,
5981,7316,,0,1647,
9055,11190,,0,242,
3426,4171,,0,918,
3429,4174,,0,302,
18279,124512,,0,28,
360,440,,1,82,64.0
11154,56150,,0,102,
7741,9657,,0,213,
10098,79016,,0,85,
1666,2009,,0,13,
2938,3611,,0,254,
8571,10598,,0,167,
8064,10013,,0,259,
13190,51366,,0,136,
12680,17997,,0,106,
19851,29127,,0,137,
3469,4223,,0,687,
13710,84790,,0,175,
3986,4914,,0,1965,
18323,26260,,0,193,
5529,6780,,0,324,
861,1017,,0,892,
5022,6195,,0,115,
416,501,,0,75,
5026,6199,,0,207,
2470,3030,,0,106,
2472,3032,,0,103,
18332,26270,,0,622,
17323,57520,,0,291,
8620,10653,,0,102,
10159,79091,,0,18,
6065,7412,,0,446,
6067,7414,,0,182,
2997,3676,,0,529,
18871,27185,,0,209,
8121,220134,,0,51,
8634,10670,,0,20,
16316,23371,,0,146,
4545,5589,,0,57,
4551,5595,,0,349,
18893,27229,,0,96,
5582,6844,,0,88,
9171,11344,,0,53,
1870,2248,,0,8,
988,1173,,0,229,
8163,10131,,0,117,
6630,8312,,0,85,
17396,155908,,0,222,
835,991,,0,161,
5117,6310,,0,303,
