Node ID,Protein ID,Protein Name,Disease Node,Degree,Comp_rnorm_cnorm
2048,2521,FUS,1,354,361.0
6147,7514,XPO1,0,1256,
16388,23450,SF3B3,0,489,
6153,7520,XRCC5,0,233,
4110,5071,PRKN,0,426,
2064,2539,G6PD,0,77,
6162,7531,YWHAE,0,426,
8211,10188,TNK2,0,94,
6164,7533,YWHAH,0,343,
18453,124801,LSM12,0,28,
26,31,ACACA,0,84,
8225,10204,NUTF2,0,55,
8227,10206,TRIM13,0,25,
18476,26524,LATS2,0,158,
18478,26528,DAZAP1,0,80,
53,60,ACTB,0,466,
4150,5119,CHMP1A,0,54,
16444,23512,SUZ12,0,338,
65,81,ACTN4,0,153,
2115,2597,GAPDH,0,304,
68,88,ACTN2,0,105,
6215,7597,ZBTB25,0,58,
6225,6732,SRPK1,0,349,
8277,10262,SF3B4,0,248,
2137,2631,NIPSNAP2,0,50,
16474,23543,RBFOX2,0,110,
2140,2634,GBP2,0,33,
8287,10273,STUB1,0,258,
6160,7529,YWHAB,0,398,
8296,10284,SAP18,0,149,
6163,7532,YWHAG,0,542,
16508,23582,CCNDBP1,0,155,
4221,5202,PFDN2,0,85,
6165,7534,YWHAZ,0,662,
8327,10318,TNIP1,0,124,
4235,5216,PFN1,1,81,1111.0
4250,5236,PGM1,0,62,
8347,10342,TFG,1,175,374.0
159,191,AHCY,0,85,
4256,5245,PHB,0,356,
161,196,AHR,0,49,
2210,2717,GLA,1,18,7265.0
4259,5250,SLC25A3,0,311,
2212,2720,GLB1,0,35,
168,207,AKT1,0,378,
169,208,AKT2,0,129,
174,213,ALB,0,200,
4275,5268,SERPINB5,0,56,
191,231,AKR1B1,0,63,
6341,7818,DAP3,0,140,
10440,79609,VCPKMT,0,14,
4300,5295,PIK3R1,0,307,
4301,5296,PIK3R2,0,144,
4305,5300,PIN1,0,309,
213,267,AMFR,0,113,
6359,7846,TUBA1A,0,399,
2270,2799,GNS,0,40,
4319,5315,PKM,0,194,
6380,7879,RAB7A,0,182,
241,301,ANXA1,0,169,
248,308,ANXA5,0,45,
250,310,ANXA7,0,142,
16637,23760,PITPNB,0,27,
6401,7917,BAG6,0,302,
17451,155971,,0,153,
4360,5358,PLS3,0,56,
8467,10482,NXF1,0,1153,
4374,5375,PMP2,0,7,
4825,5928,RBBP4,0,261,
2336,2879,GPX4,0,53,
2338,2885,GRB2,0,1081,
6436,7979,SEM1,0,136,
2601,3187,HNRNPH1,0,359,
12585,83397,,0,8,
8492,10513,APPBP2,0,156,
301,367,AR,1,301,670.0
8500,10521,DDX17,0,290,
8503,10524,KAT5,0,265,
6465,8031,NCOA4,0,31,
325,396,ARHGDIA,0,100,
2382,2932,GSK3B,0,362,
20817,387522,TMEM189-UBE2V1,0,45,
6484,8065,CUL5,0,482,
4450,5478,PPIA,0,116,
8547,10574,CCT7,0,189,
8548,10575,CCT4,0,188,
6501,8089,YEATS4,0,106,
2411,2962,GTF2F1,0,122,
4463,5499,PPP1CA,0,356,
4499,5538,PPT1,0,37,
4477,5515,PPP2CA,0,262,
4479,5518,PPP2R1A,0,298,
8578,10606,PAICS,0,100,
389,472,ATM,0,218,
6536,8161,COIL,0,110,
4491,5530,PPP3CA,0,87,
6543,8175,SF3A2,0,234,
4498,5537,PPP6C,0,61,
8259,10241,CALCOCO2,0,202,
413,498,ATP5F1A,0,213,
20895,64283,ARHGEF28,0,10,
6560,8202,NCOA3,0,134,
10661,79867,TCTN2,0,211,
4524,5566,PRKACA,0,420,
4525,5567,PRKACB,0,217,
8622,10656,KHDRBS3,0,66,
