Node ID,Protein ID,Protein Name,Disease Node,Degree
287,351,APP,0,2132
1462,1767,DNAH5,1,1
1998,51364,ZMYND10,1,15
2714,3315,HSPB1,0,435
2859,1769,DNAH8,1,1
3116,388389,CCDC103,1,13
3469,4223,MEOX2,0,687
4145,5111,PCNA,0,390
4553,5597,MAPK6,0,282
5437,6674,SPAG1,1,13
5981,7316,UBC,0,1647
7109,8878,SQSTM1,0,246
7317,9146,HGS,0,355
8318,10309,CCNO,1,9
9096,89765,RSPH1,1,1
9306,83861,RSPH3,1,9
12470,115948,CCDC151,1,33
12688,83544,DNAL1,1,1
12963,83878,USHBP1,0,232
14270,352909,DNAAF3,1,2
15148,54768,HYDIN,1,3
15383,55036,CCDC40,1,2
15462,55130,ARMC4,1,2
15498,55172,DNAAF2,1,68
15996,23028,KDM1A,0,374
16233,23281,MTUS2,0,361
16557,23639,LRRC6,1,5
16730,56683,CFAP298,1,33
17377,221421,RSPH9,1,14
18116,25981,DNAH1,1,1
18749,27019,DNAI1,1,2
18886,92749,DRC1,1,6
19159,93233,CCDC114,1,8
20421,161582,DNAAF4,1,14
20992,64446,DNAI2,1,2
