Node ID,Protein ID,Protein Name,Disease Node,Degree,LCI
15600,55280,CWF19L1,1,7,16361.0
6530,23203,PMPCA,1,14,20830.0
6085,7436,VLDLR,1,13,11483.0
10374,64841,GNPNAT1,0,28,
3006,3685,ITGAV,0,69,
4524,5566,PRKACA,0,420,
970,1145,CHRNE,1,1,9691.0
13356,51548,SIRT6,0,125,
126,151,ADRA2B,1,7,9195.0
1070,1285,COL4A3,1,25,10442.0
3152,3850,KRT3,1,54,21395.0
1170,1398,CRK,0,377,
5076,6261,RYR1,1,35,20075.0
2622,3211,HOXB1,1,13,10112.0
3161,3859,KRT12,1,2,21504.0
2174,2673,GFPT1,1,79,21266.0
